상품명,가격,할인율,평점,용량,전성분,URL
노세범 미네랄 파우더 5g,"6,300원",30%,4.8,5g,"실리카, 알루미늄전분옥테닐석시네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 마이카, 메티콘, 에틸헥실글리세린, 다이메티콘, 글리세릴카프릴레이트, 미네랄솔트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57032
그린티 아미노 수분 클렌징 워터 320ml,"18,000원",,4.7,320ml,"정제수, 프로판다이올, 글리세린, 폴리솔베이트20, 글리세레스-26, 헥실렌글라이콜, 1,2-헥산다이올, 다이소듐코코암포다이아세테이트, 소듐시트레이트, 다이소듐이디티에이, 에틸헥실글리세린, 소듐클로라이드, 향료, 시트릭애씨드, 녹차추출물(172ppm), 알지닌*, 아스파틱애씨드*, 글루타믹애씨드*, 리날룰, 리모넨, 다이소듐코코일글루타메이트, 부틸렌글라이콜, 창포뿌리추출물, 토코페롤 * 아미노산 콤플렉스 300ppm 함유",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57039
블랙티 유스 인핸싱 앰플 마스크 28ml,"3,500원",30%,4.9,28ml,"정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 나이아신아마이드, 글리세릴폴리메타크릴레이트, 스쿠알란, 에리스리톨, 폴리글리세릴-10미리스테이트, 1,2-헥산다이올, 잔탄검, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알란토인, 폴리글리세릴-10라우레이트, 글리세릴카프릴레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 병풀추출물, 아데노신, 에틸헥실글리세린, 모란뿌리추출물, 마트리카리아꽃추출물, 다이소듐이디티에이, 향료, 서양톱풀추출물, 덱스트린, 카카오추출물, 하이드로제네이티드레시틴, 리모넨, 소듐하이알루로네이트, 홍차추출물(10 ppm), 세라마이드엔피, 하이알루로닉애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57999
"유채꿀 립밤 (립밤,초보습립밤) 3.5g","10,000원",,3.5,3.5g,"페트롤라툼, 폴리글리세릴-2트라이아이소스테아레이트, 다이아이소스테아릴말레이트, 미네랄오일, 호호바에스터, 하이드로제네이티드폴리아이소부텐, 폴리에틸렌, 메도우폼델타-락톤, 피토스테릴하이드록시스테아레이트, 하이드로제네이티드코코-글리세라이즈, 칸데릴라왁스, 마이크로크리스탈린왁스, 망고씨버터, 세레신, 스 위트아몬드오일, 트라이하이드록시스테아린, 페녹시에탄올, 카프릴릴글라이콜, 향료,글리세릴카프릴레이트, 토코페릴아세테이트, 황색4호, 황색5호, 토코페롤, 티비에이치큐, 서양유채씨오일(1ppm),정제수, 부틸렌글라이콜, 꿀추출물(0.03ppm), 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66584
그린티 세라마이드 밀크 에센스 160ml,"16,500원",25%,4.8,160ml,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 하이드로제네이티드쌀겨오일, 베타인, 1,2-헥산다이올, 만니톨, 폴리글리세린-3, 피피지-13-데실테트라데세스-24, 하이드로제네이티드레시틴, 펜틸렌글라이콜, 글리세릴카프릴레이트, 잔탄검, 카보머, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 소듐스테아로일글루타메이트, 트로메타민, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐메타포스페이트, 나이아신아마이드, 폴리글리세릴-10스테아레이트, 솔비탄아이소스테아레이트, 하이알루로닉애씨드, 세라마이드엔피(10 ppm), 피토스테롤, 녹차씨오일(5 ppm), 토코페롤, 소듐하이알루로네이트, 녹차추출물(0.5 ppm), 카프릴릴글라이콜, 프로필렌글라이콜, 글리세릴올리에이트, 레시틴, 라우릴글루코사이드, 하이드롤라이즈드하이알루로닉애씨드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 소듐하이알루로네이트크로스폴리머, 소듐트라이메타포스페이트, 소듐아세틸레이티드하이알루로네이트, 아세틸테트라펩타이드-2",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66908
듀이 틴트 립밤 3.2g,"14,400원",20%,3.2,3.2g,상세 참조,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57909
노세범 모이스처 파우더 5g,"6,300원",30%,4.7,5g,"마이카, 알루미늄전분옥테닐석시네이트, 합성플루오르플로고파이트, 보론나이트라이드, 다이메티콘/비닐다이메티콘크로스폴리머, 메틸메타크릴레이트크로스폴리머, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 라우로일라이신, 실리카, 에틸헥실글리세린, 글리세릴카프릴레이트, 미네랄솔트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60230
비타C 그린티 엔자임세럼 기획세트,"36,400원",35%,4.8,50ml,"정제수, 프로판다이올, 1,2-헥산다이올, 글리세린, 3-O-에틸아스코빅애씨드(20,000 ppm), 부틸렌글라이콜, 락토바실러스발효용해물, 스쿠알란, 해바라기씨오일, 덱스트린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 트로메타민, 잔탄검, 글루코노락톤, 만다린껍질추출물, 판테놀, 나이아신아마이드, 알란토인, 당근추출물,하이알루로닉애씨드, 펜틸렌글라이콜, 소듐메타포스페이트, 실리카다이메틸실릴레이트, 사이클로덱스트린, 토코페롤, 에틸헥실글리세린, 마데카소사이드, 하이드로제네이티드폴리(C6-20올레핀), 프로테아제(150 ppm), 아스코빌테트라이소팔미테이트(100 ppm), 글루타티온, 서양톱풀추출물, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 베타-카로틴, 페룰릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=65460
그린티 씨드 히알루론산 크림 50ml,"18,900원",30%,4.8,50ml,"정제수, 프로판다이올, 글리세린, 스테아릴다이메티콘, 메틸트라이메티콘, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 펜타에리스리틸테트라에틸헥사노에이트, 녹차씨오일, 1,2-헥산다이올, 글리세릴폴리메타크릴레이트, 폴리메틸실세스퀴옥세인, 스쿠알란, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 카보머, 트라이에틸시트레이트, 하이드로제네이티드레시틴, 콜레스테롤, 글리세릴스테아레이트, 트로메타민, 리모넨, 락토바실러스발효용해물, 하이알루로닉애씨드, 판테놀, 알란토인, 세테아릴알코올, 잔탄검, 글리세릴카프릴레이트, 소듐스테아로일글루타메이트, 부틸렌글라이콜, 에틸헥실글리세린, 다이소듐이디티에이, 레몬껍질오일, 솔비탄아이소스테아레이트, 녹차추출물, 마테잎추출물, 소듐하이알루로네이트, 마데카소사이드, 락틱애씨드, 시트랄, 덱스트린, 카카오추출물, 소두구씨오일, 스피어민트잎오일, 리날룰, 시트로넬라오일, 하이드롤라이즈드하이알루로닉애씨드, 갈바눔수지오일, 소듐하이알루로네이트크로스폴리머, 녹차씨추출물, 세라마이드엔피, 토코페롤, 피토스핑고신, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57040
화산송이 모공 바하 클렌징 폼 150g,"9,100원",30%,4.8,150g,"정제수, 글리세린, 미리스틱애씨드, 라우릭애씨드, 포타슘하이드록사이드, 카올린, 스테아릭애씨드, 글리세릴스테아레이트, 라우릴하이드록시설테인, 글라이콜다이스테아레이트, 팔미틱애씨드, 라우릴글루코사이드, 폴리쿼터늄-22, 향료, 살리실릭애씨드(5,000ppm), 실리카, 온천수, 징크피씨에이, 화산재(1,073ppm), 다이소듐이디티에이, 프로판다이올, 락틱애씨드/글라이콜릭애씨드코폴리머, 1,2-헥산다이올, 마데카소사이드, 폴리쿼터늄-10, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57013
