상품명,가격,할인율,평점,용량,전성분,URL
레드이치 케어오일 (200mlx2),"36,400원",24%,5.0,200ml*2입,"카프릴릭/카프릭트라이글리세라이드, 해바라기씨오일, 에틸헥실스테아레이트, 옥틸도데실미리스테이트, 다이카프릴릴카보네이트, 스쿠알란, 데실코코에이트, 호호바씨오일, 불가리스쑥오일, 올리브오일, 달맞이꽃오일, 스위트아몬드오일, 토코페롤, 부틸렌글라이콜, 인삼수, 정제수, 글리세린, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 검정콩오일, 세라마이드엔피, 피토스핑고신, 들깨추출물, 하이드로제네이티드레시틴, 로즈마리잎추출물, 카놀라오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67146
레드이치 케어크림 (128mlx2),"17,600원",26%,4.9,128ml *2입,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 다이메티콘, 스쿠알란, 펜타에리스리틸테트라아이소스테아레이트, 베헤닐알코올, 스테아릭애씨드, 팔미틱애씨드, 세틸에틸헥사노에이트, 1,2-헥산다이올, 아라키딜알코올, C14-22알코올, 판테놀, 하이드록시프로필비스팔미타마이드엠이에이, 아라키딜글루코사이드, 폴리아크릴레이트-13, C12-20알킬글루코사이드, 폴리아이소부텐, 글리세릴카프릴레이트, 인삼수, 올레아놀릭애씨드, 에틸헥실글리세린, 다이소듐이디티에이, 폴리솔베이트20, 솔비탄아이소스테아레이트, 들깨추출물, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 글루코오스, 미리스틱애씨드, 아라키딕애씨드, 검정콩오일, 콜레스테롤, 달맞이꽃오일, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴, 토코페롤, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67145
세라마이드 아토 집중 크림 230ml,"43,200원",34%,5.0,230ml*3,"정제수, 부틸렌글라이콜, 글리세린, 에틸헥실스테아레이트, 다이메티콘, 다이카프릴릴카보네이트, 베헤닐알코올, 스테아릭애씨드, 팔미틱애씨드, 세틸에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 아라키딜알코올, C14-22알코올, 세틸-피지하이드록시에틸팔미타마이드(세라마이드 CPP-40 7622ppm), 폴리아크릴레이트-13, 만니톨, 아라키딜글루코사이드, C12-20알킬글루코사이드, 하이드로제네이티드폴리아이소부텐, 글리세릴카프릴레이트, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 에틸헥실팔미테이트, 다이메티콘올, 인삼수, 카보머, 솔비탄아이소스테아레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 황금추출물, 프로판다이올, 콜레스테롤, 실리카, 매실추출물, 아라키딕애씨드, 검정콩오일, 스쿠알란, 마데카소사이드, 폴리글리세릴-10펜타스테아레이트, 토코페롤, 세라마이드엔피(4ppm), 올레익애씨드, 피토스핑고신, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67035
레드이치 크림 + 고보습 워시 (330ml/470g),"34,200원",27%,4.7,[레드이치 케어크림] 330ml / [레드이치 고보습 워시] 470g,"[레드이치 케어크림] 정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 다이메티콘, 스쿠알란, 펜타에리스리틸테트라아이소스테아레이트, 베헤닐알코올, 스테아릭애씨드, 팔미틱애씨드, 세틸에틸헥사노에이트, 1,2-헥산다이올, 아라키딜알코올, C14-22알코올, 판테놀, 하이드록시프로필비스팔미타마이드엠이에이, 아라키딜글루코사이드, 폴리아크릴레이트-13, C12-20알킬글루코사이드, 폴리아이소부텐, 글리세릴카프릴레이트, 인삼수, 올레아놀릭애씨드, 에틸헥실글리세린, 다이소듐이디티에이, 폴리솔베이트20, 솔비탄아이소스테아레이트, 들깨추출물, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 글루코오스, 미리스틱애씨드, 아라키딕애씨드, 검정콩오일, 콜레스테롤, 달맞이꽃오일, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴, 토코페롤, 카놀라오일, 로즈마리잎추출물 / [레드이치 고보습 워시] 글리세린, 정제수, 코카이드프로필베타인, 카프릴릴/카프릴글루코사이드, 다이소듐라우레스설포석시네이트, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 코카미도메틸MEA, 시트릭애씨드, 글라이드올리에이트, 나이아신아마이드, 소듐벤조에이트, 부틸렌글라이콜, 다추추출물, 폴리쿼터늄-7, 인삼수, 센티드제라늄꽃오일, 카프릴릴글라이콜, 홍콩추출물, 마치현추출물, 피토스핑고신",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67033
세라마이드 아토 집중크림 230ml,"29,200원",33%,4.9,230ml*2,"정제수, 부틸렌글라이콜, 글리세린, 에틸헥실스테아레이트, 다이메티콘, 다이카프릴릴카보네이트, 베헤닐알코올, 스테아릭애씨드, 팔미틱애씨드, 세틸에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 아라키딜알코올, C14-22알코올, 세틸-피지하이드록시에틸팔미타마이드(세라마이드 CPP-40 7622ppm), 폴리아크릴레이트-13, 만니톨, 아라키딜글루코사이드, C12-20알킬글루코사이드, 하이드로제네이티드폴리아이소부텐, 글리세릴카프릴레이트, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 에틸헥실팔미테이트, 다이메티콘올, 인삼수, 카보머, 솔비탄아이소스테아레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 황금추출물, 프로판다이올, 콜레스테롤, 실리카, 매실추출물, 아라키딕애씨드, 검정콩오일, 스쿠알란, 마데카소사이드, 폴리글리세릴-10펜타스테아레이트, 토코페롤, 세라마이드엔피(4ppm), 올레익애씨드, 피토스핑고신, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66943
세라마이드 아토 로션 (564ml+350ml),"29,200원",32%,5.0,(564ml+350ml),"정제수, 글리세린, 프로판다이올, 다이메티콘, 하이드로제네이티드쌀겨오일, 하이드로제네이티드폴리(C6-14올레핀), 세틸에틸헥사노에이트, 다이아이소스테아릴말레이트, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C14-22알코올, 아라키딜알코올, 팔미틱애씨드, 글리세릴스테아레이트, 스테아릭애씨드, 베헤닐알코올, C12-20알킬글루코사이드, 글리세릴카프릴레이트, 아라키딜글루코사이드, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 부틸렌글라이콜, 소듐메타포스페이트, 인삼수, 황금추출물, 세틸-피지하이드록시에틸팔미타마이드(세라마이드 CPP-40 65.5ppm), 만니톨, 매실추출물, 하이드로제네이티드레시틴, 검정콩오일, 스쿠알란, 마데카소사이드, 폴리글리세릴-10펜타스테아레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 세라마이드엔피(4.04ppm), 토코페롤, 콜레스테롤, 피토스핑고신, 실리카, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 아라키딕애씨드, 올레익애씨드, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66708
무기자차 장벽 선크림 SPF50+/PA++++ (50mlx2),"33,000원",28%,4.8,50ml*2,"정제수, 징크옥사이드, 사이클로헥사실록세인, 부틸옥틸살리실레이트, 프로필헵틸카프릴레이트, 아이소도데케인, 판테놀, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴메티콘, 나이아신아마이드, 프로판다이올, 다이실록세인, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 폴리메틸실세스퀴옥세인, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 1,2-헥산다이올, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴글라이콜, 글리세릴카프릴레이트, 에틸헥실글리세린, 아데노신, 부틸렌글라이콜, 인삼수, 소듐하이알루로네이트, 황금추출물, 매실추출물, 토코페롤, 세라마이드엔피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66124
저자극 이지워시 선크림 SPF50+/PA++++ (150mlx2),"41,800원",30%,4.8,150ml*2,"정제수, 호모살레이트, 부틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실살리실레이트, 글리세린, 페닐트라이메티콘, C12-15알킬벤조에이트, 실리카, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 다이부틸아디페이트, 테레프탈릴리덴디캠퍼설포닉애씨드, 세테아릴알코올, 1,2-헥산다이올, 트로메타민, 포타슘세틸포스페이트, 글리세릴스테아레이트, 폴리아크릴레이트크로스폴리머-6, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 베헤닐알코올, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 황금추출물, 스테아릭애씨드, 인삼수, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 에틸헥실글리세린, 다이소듐이디티에이, 향료, 프로판다이올, T-부틸알코올, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 미리스틱애씨드, 라우릭애씨드, 병풀꽃/잎/줄기추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66105
세라마이드 아토 수딩 젤 (175mlx2),"25,600원",28%,5.0,175ml*2,"정제수, 프로판다이올, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실스테아레이트, 1,2-헥산다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세테아릴올리베이트, 솔비탄올리베이트, 카보머, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 부틸렌글라이콜, 인삼수, 황금추출물, 세라마이드엔피(104ppm), 베타인, 매실추출물, 검정콩오일, 하이드로제네이티드레시틴, 스쿠알란, 마데카소사이드, 폴리글리세릴-10펜타스테아레이트, 피토스핑고신, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 카놀라오일, 로즈마리잎추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66083
프레쉬 모이스춰 바디워시 (500mlx2),"17,200원",38%,4.9,500ml*2,"정제수, 소듐C14-16올레핀설포네이트, 아크릴레이트코폴리머, 라우릴하이드록시설테인, 솔비톨, 향료, 소듐살리실레이트, 소듐클로라이드, 말티톨, 포타슘하이드록사이드, 리모넨, 소듐벤조에이트, 리날룰, 에틸헥실글리세린, 다이소듐이디티에이, 옥수수전분, 시트로넬올, 마이크로크리스탈린셀룰로오스, 락토오스, 헥실신남알, 수크로오스, 부틸렌글라이콜, 아스코빅애씨드, 인삼수, 카프릴릭/카프릭트라이글리세라이드, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 토코페릴아세테이트, 유자껍질추출물, 토코페롤, 로즈힙꽃오일, 오렌지오일, 라벤더오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64647
세라마이드 아토 로션 564ml,"37,800원",27%,5.0,564ml *2,"정제수, 글리세린, 프로판다이올, 다이메티콘, 하이드로제네이티드쌀겨오일, 하이드로제네이티드폴리(C6-14올레핀), 세틸에틸헥사노에이트, 다이아이소스테아릴말레이트, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C14-22알코올, 아라키딜알코올, 팔미틱애씨드, 글리세릴스테아레이트, 스테아릭애씨드, 베헤닐알코올, C12-20알킬글루코사이드, 글리세릴카프릴레이트, 아라키딜글루코사이드, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 부틸렌글라이콜, 소듐메타포스페이트, 인삼수, 황금추출물, 세틸-피지하이드록시에틸팔미타마이드(세라마이드 CPP-40 65.5ppm), 만니톨, 매실추출물, 하이드로제네이티드레시틴, 검정콩오일, 스쿠알란, 마데카소사이드, 폴리글리세릴-10펜타스테아레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 세라마이드엔피(4.04ppm), 토코페롤, 콜레스테롤, 피토스핑고신, 실리카, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 아라키딕애씨드, 올레익애씨드, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64450
레드이치 고보습 워시 470g,"15,900원",24%,4.9,470g,"글리세린, 정제수, 코카이드프로필베타인, 카프릴릴/카프릴글루코사이드, 다이소듐라우레스설포석시네이트, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 코카미도메틸MEA, 시트릭애씨드, 글라이드올리에이트, 나이아신아마이드, 소듐벤조에이트, 부틸렌글라이콜, 다추추출물, 폴리쿼터늄-7, 인삼수, 센티드제라늄꽃오일, 카프릴릴글라이콜, 홍콩추출물, 마치현추출물, 피토스핑고신",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62934
(12월10일출고)세라마이드 무향 비건 립밤 3.2g,"7,500원",37%,3.2,3.2g,"피토스테릴/옥틸도데실라우로일글루타메이트, 카프릴릭/카프릭트라이글리세라이드, 비스-다이글리세릴폴리아실아디페이트-2, 하이드로제네이티드캐스터오일아이소스테아레이트, 폴리부텐, 합성왁스, 시어버터, 마이크로크리스탈린왁스, 스쿠알란, 콜레칼시페롤-2 트라이아이소스테아레이트, 칸데릴라왁스, 에틸렌/프로필렌코폴리머, 정제수, 부틸렌글라이콜, 잇사멜, 글리세린, 황금추출물, 하이드로제네이티드레시틴, 스테아릴알코올, 글리세릴스테아레이트, 글리세릴글루코사이드, 펜타에리스리틸테트라다이-t-부틸하이드록시하이드로신나메이트, 퀴노아껍질추출물, 폴리글리세릴-10 펜타스테아레이트, 세라마이드엔피, 토코페롤, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 에틸헥실글리세린, 매실추출물, 카놀라오일, 글루코오스, 향료",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=44677
세라마이드 무향 비건 핸드크림 50ml,"7,500원",31%,4.8,50ml,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 세틸에틸헥사노에이트, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 시어버터, 글리세릴스테아레이트시트레이트, 세테아릴알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 하이드록시프로필스타치포스페이트, 글리세릴카프릴레이트, 인삼수, 에틸헥실글리세린, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 시호뿌리추출물, 왜당귀뿌리추출물, 소엽맥문동뿌리추출물, 세라마이드엔피(10 ppm), 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=41664
