상품명,가격,할인율,평점,용량,전성분,URL
댄드러프클리닉 샴푸 탈모증상완화 400ml,"21,600원",20%,4.7,400ml,"정제수, 코카미도프로필베타인, 소듐메틸코코일타우레이트, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 라우릴하이드록시설테인, 석시닉애씨드, 글리세릴스테아레이트, 카페인, 트라이하이드록시스테아린, 살리실릭애씨드, 피피지-3카프릴릴에터, 피록톤올아민, 멘톨, 클림바졸, 페퍼민트오일, 하이드록시프로필구아, 소듐벤조에이트, 세틸알코올, 카프릴릴글라이콜, 소듐시트레이트, 스타아니스열매/씨오일, 폴리쿼터늄-22, 로즈마리잎오일, 연필향나무오일, 다이프로필렌글라이콜, 소듐메타포스페이트, 덱스트린, 에틸헥실글리세린, 부틸렌글라이콜, 콘민트오일, 콘민트잎추출물, 유칼립투스잎오일, 바질오일, 프로판다이올, 락토바실러스발효용해물, 1,2-헥산다이올, 캐모마일꽃오일, 향기제비꽃잎추출물, 병풀꽃/잎/줄기추출물, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 다이소듐이디티에이, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 글리세린, 녹차씨추출물, 하이드로제네이티드레시틴, 피토스핑고신, 세라마이드엔피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62957
두피강화클리닉 쿨링&노세범 샴푸 400ml,"19,200원",20%,4.8,400ml,"정제수, 소듐C14-16올레핀설포네이트, 변성알코올, 아크릴레이트코폴리머, 라우릴베타인, 부틸렌글라이콜, 멘톨, 카페인, 소듐살리실레이트, 피피지-3카프릴릴에터, 페퍼민트오일, 세트리모늄클로라이드, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐하이드록사이드, 스타아니스열매/씨오일, 마이크로크리스탈린셀룰로오스, 소듐설파이트, 소듐시트레이트, 덱스트린, 자일리틸글루코사이드, 로즈마리잎오일, 옥수수전분, 연필향나무오일, 안하이드로자일리톨, 에틸헥실글리세린, 테트라소듐이디티에이, 만니톨, 자일리톨, 콘민트오일, 콘민트잎추출물, 솔비톨, 수크로오스, 유칼립투스잎오일 ,온천수, 바질오일, 1,2-헥산다이올, 크로뮴하이드록사이드그린, 하이드록시프로필스타치포스페이트, 프룩토올리고사카라이드, 캐모마일꽃오일, 황색산화철, 하이드로제네이티드레시틴, 향기제비꽃잎추출물, 락토바실러스발효용해물, 아스코빅애씨드, 티타늄디옥사이드 (CI 77891), 토코페릴아세테이트, 프로판다이올, 인삼추출물, 생강추출물, 씨솔트, 녹차수, 홍삼추출물, 토코페롤, 약모밀추출물, 녹차추출물, 하수오뿌리추출물, 다이소듐이디티에이, 연꽃추출물, 돌콩추출물, 왕대수액, 말토덱스트린, 알로에베라잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=33875
두피강화클리닉 쿨링&노세범 샴푸 리필팩 400ml,"16,800원",30%,4.8,400ml,"정제수, 소듐C14-16올레핀설포네이트, 변성알코올, 아크릴레이트코폴리머, 라우릴베타인, 부틸렌글라이콜, 멘톨, 카페인, 소듐살리실레이트, 피피지-3카프릴릴에터, 페퍼민트오일, 세트리모늄클로라이드, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐하이드록사이드, 스타아니스열매/씨오일, 마이크로크리스탈린셀룰로오스, 소듐설파이트, 소듐시트레이트, 덱스트린, 자일리틸글루코사이드, 로즈마리잎오일, 옥수수전분, 연필향나무오일, 안하이드로자일리톨, 에틸헥실글리세린, 테트라소듐이디티에이, 만니톨, 자일리톨, 콘민트오일, 콘민트잎추출물, 솔비톨, 수크로오스, 유칼립투스잎오일 ,온천수, 바질오일, 1,2-헥산다이올, 크로뮴하이드록사이드그린, 하이드록시프로필스타치포스페이트, 프룩토올리고사카라이드, 캐모마일꽃오일, 황색산화철, 하이드로제네이티드레시틴, 향기제비꽃잎추출물, 락토바실러스발효용해물, 아스코빅애씨드, 티타늄디옥사이드 (CI 77891), 토코페릴아세테이트, 프로판다이올, 인삼추출물, 생강추출물, 씨솔트, 녹차수, 홍삼추출물, 토코페롤, 약모밀추출물, 녹차추출물, 하수오뿌리추출물, 다이소듐이디티에이, 연꽃추출물, 돌콩추출물, 왕대수액, 말토덱스트린, 알로에베라잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62989
탈모증상완화 샴푸 민감더마 400ml,"18,000원",25%,4.7,400ml,"정제수, 소듐C14-16올레핀설포네이트, 글리세린, 솔비톨, 라우릴베타인, 라우릴하이드록시설테인, 코코-글루코사이드, 소듐메틸코코일타우레이트, 변성알코올, 카페인, 판테놀, 시트릭애씨드, 폴리쿼터늄-10, 피피지-3카프릴릴에터, 페퍼민트오일, 다이-C12-13알킬말레이트, 소듐시트레이트, 소듐클로라이드, 스타아니스열매/씨오일, 소듐살리실레이트, 덱스트린, 로즈마리잎오일, 연필향나무오일, 자일리틸글루코사이드, 테트라소듐이디티에이, 데하이드로아세틱애씨드, 안하이드로자일리톨, 콘민트오일, 자일리톨, 유칼립투스잎오일, 바질오일, 글루코오스, 캐모마일꽃오일, 마데카소사이드, 향기제비꽃잎추출물, 락토바실러스발효용해물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=33877
댄드러프클리닉 워터스케일러 탈모증상완화 250ml,"19,200원",20%,4.9,250ml,"정제수, 코카미도프로필하이드록시설테인, 라우릴하이드록시설테인, 카프릴릴/카프릴글루코사이드, 부틸렌글라이콜, 코코-글루코사이드, 아이소펜틸다이올, 글리세린, 데실글루코사이드, 라우릴베타인, 멘톨, 소듐클로라이드, 다이프로필렌글라이콜, 카페인, 시트릭애씨드, 페퍼민트오일, 피피지-3카프릴릴에터, 폴리쿼터늄-6, 라우릭애씨드, 카프릴릴글라이콜, 폴리쿼터늄-22, 스타아니스열매/씨오일, 로즈마리잎오일, 에틸헥실글리세린, 소듐설파이트, 클림바졸, 소듐시트레이트, 소듐메타포스페이트, 덱스트린, 락틱애씨드, 연필향나무오일, 콘민트오일, 유칼립투스잎오일, 살리실릭애씨드, 글루코노락톤, 바질오일, 프로판다이올, 락토바실러스발효용해물, 글라이콜릭애씨드, 캐모마일꽃오일, 1,2-헥산다이올, 향기제비꽃잎추출물, 병풀꽃/잎/줄기추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 다이소듐이디티에이, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 녹차씨추출물, 하이드로제네이티드레시틴, 피토스핑고신, 세라마이드엔피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62959
두피강화클리닉 샴푸 탈모증상완화 종이리필 400ml,"16,800원",30%,4.9,400ml,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62990
댄드러프클리닉 샴푸 탈모증상완화 리필팩 400ml,"17,900원",33%,4.8,400ml,"정제수, 코카미도프로필베타인, 소듐메틸코코일타우레이트, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 라우릴하이드록시설테인, 석시닉애씨드, 글리세릴스테아레이트, 카페인, 트라이하이드록시스테아린, 살리실릭애씨드, 피피지-3카프릴릴에터, 피록톤올아민, 멘톨, 클림바졸, 페퍼민트오일, 하이드록시프로필구아, 소듐벤조에이트, 세틸알코올, 카프릴릴글라이콜, 소듐시트레이트, 스타아니스열매/씨오일, 폴리쿼터늄-22, 로즈마리잎오일, 연필향나무오일, 다이프로필렌글라이콜, 소듐메타포스페이트, 덱스트린, 에틸헥실글리세린, 부틸렌글라이콜, 콘민트오일, 콘민트잎추출물, 유칼립투스잎오일, 바질오일, 프로판다이올, 락토바실러스발효용해물, 1,2-헥산다이올, 캐모마일꽃오일, 향기제비꽃잎추출물, 병풀꽃/잎/줄기추출물, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 다이소듐이디티에이, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 글리세린, 녹차씨추출물, 하이드로제네이티드레시틴, 피토스핑고신, 세라마이드엔피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62958
두피강화클리닉 스케일러 탈모증상완화 208g,"16,000원",20%,4.9,208g,"정제수, 소듐클로라이드, 다이소듐코코일글루타메이트, 포타슘코코일글리시네이트, 라우릭애씨드, 하이드록시프로필스타치포스페이트, 코카미도프로필베타인, 코코-글루코사이드, 씨솔트, 카페인, 데실글루코사이드, 페퍼민트오일, 멘톨, 카프릴릴글라이콜, 코카마이드엠이에이, 마이크로크리스탈린셀룰로오스, 스타아니스열매/씨오일, 시트릭애씨드, 로즈마리잎오일, 글루코노락톤, 덱스트린, 폴리쿼터늄-7, 연필향나무오일, 솔비톨, 옥수수전분, 에틸헥실글리세린, 콘민트오일, 소듐벤조에이트, 수크로오스, 테트라소듐이디티에이, 유칼립투스잎오일, 크로뮴하이드록사이드그린, 소듐살리실레이트, 클림바졸, 살리실릭애씨드, 바질오일, 락토바실러스발효용해물, 부틸렌글라이콜, 토코페릴아세테이트, 캐모마일꽃오일, 하이드로제네이티드레시틴, 향기제비꽃잎추출물, 녹차수, 1,2-헥산다이올, 토코페롤, 연꽃추출물, 왕대수액, 카올린, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60002
[2입] 두피강화클리닉 샴푸 탈모증상완화 리필팩 (400mlx2),"29,300원",38%,5.0,400ml *2입,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67139
[2입] 두피강화 클리닉 샴푸 탈모증상완화 (400mlx2),"33,200원",30%,5.0,400ml *2입,"정제수, 소듐코코일이세티오네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 글리세릴스테아레이트, 트라이하이드록시스테아린, 폴리쿼터늄-10, 소듐벤조에이트, 카페인, 세틸알코올, 다이카프릴릴에터, 소듐살리실레이트, 페퍼민트오일, 멘톨, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 스타아니스열매/씨오일, 로즈마리잎오일, 덱스트린, 연필향나무오일, 테트라소듐이디티에이, 콘민트오일, 유칼립투스잎오일, 바질오일, 캐모마일꽃오일, 향기제비꽃잎추출물, 락토바실러스발효용해물, 글리세린, 녹차씨추출물, 토코페롤, 세라마이드엔피, 하이드로제네이티드레시틴, 피토스핑고신, 바이오틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67135
