상품명,가격,할인율,평점,용량,전성분,URL
자음유액 EX 125ml,"70,200원",10%,4.8,125ml,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 옥틸도데실미리스테이트, 글리세린, 세틸에틸헥사노에이트, 메도우폼씨오일, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 트레할로오스, 하이드로제네이티드식물성오일, 1,2-헥산다이올, 세테아릴알코올, 글리세릴스테아레이트, 망고씨버터, 다이메티콘, 팔미틱애씨드, 스테아릭애씨드, 글리세릴스테아레이트시트레이트, 프로판다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 에틸헥실글리세린, 카보머, 대추추출물, 글리세릴카프릴레이트, 카르노신, 황금추출물, 트로메타민, 향료, 메톡시피이지-114/폴리엡실론카프로락톤, 리모넨, 알란토인, 소듐메타포스페이트, 구기자추출물, 매실추출물, 참깨추출물, 잣나무씨추출물, 모과추출물, 찔레꽃열매추출물, 칡뿌리추출물, 솔비탄아이소스테아레이트, 폴리솔베이트60, 베타-글루칸, 리날룰, 글루타티온, 레시틴, 뽕나무잎추출물, 지황뿌리추출물, 매실나무꽃추출물, 작약뿌리추출물, 시트로넬올, 둥굴레뿌리줄기추출물, 시트랄, 연꽃추출물, 제라니올, 세라마이드엔피, 참나리비늘줄기추출물, 토코페롤, 메틸메타크릴레이트/아크릴로나이트릴코폴리머, 티비에이치큐, 하이드롤라이즈드콩추출물, 레스베라트롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63913
윤조에센스 6세대 (30ml/60ml/90ml),"49,500원",10%,4.9,30ml,"정제수, 변성알코올, 부틸렌글라이콜, 베타인, 1,2-헥산다이올, 비스-피이지-18메틸에터다이메틸실레인, 글리세릴폴리메타크릴레이트, 프로판다이올, 카보머, 피피지-13-데실테트라데세스-24, 트로메타민, 글리세릴카프릴레이트, 황금추출물, 에틸헥실글리세린, 향료, 아데노신, 리모넨, 덱스트린, 카카오추출물, 메틸트라이메티콘, 다이소듐이디티에이, 잔탄검, 셀룰로오스검, 카라기난, 꿀, 마데카소사이드, 지황뿌리추출물, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 3-O-에틸아스코빅애씨드, 타우린, 소엽맥문동뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 리날룰, 둥굴레뿌리줄기추출물, 바이오사카라이드검-1, 프로필렌글라이콜, 인삼추출물, 연꽃추출물, 낫토검, 대추추출물, 호두추출물, 매실추출물, 시트로넬올, 시트랄, 제라니올, 하이드로제네이티드레시틴, 토코페롤, 시트릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56785
자음수 EX 150ml,"64,800원",10%,4.9,150ml,"정제수, 부틸렌글라이콜, 1,2-헥산다이올, 베타인, 글리세린, 트레할로오스, 피이지/피피지-17/6코폴리머, 글리세레스-26, 피이지-60하이드로제네이티드캐스터오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 에틸헥실글리세린, 대추추출물, 비스-피이지-18메틸에터다이메틸실레인, 카르노신, 황금추출물, 프로판다이올, 알란토인, 향료, 소듐메타포스페이트, 리모넨, 구기자추출물, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 칡뿌리추출물, 바이오사카라이드검-1, 펜틸렌글라이콜, 글루타티온, 뽕나무잎추출물, 지황뿌리추출물, 리날룰, 매실나무꽃추출물, 작약뿌리추출물, 둥굴레뿌리줄기추출물, 솔비탄아이소스테아레이트, 폴리솔베이트60, 연꽃추출물, 참나리비늘줄기추출물, 토코페롤, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드롤라이즈드콩추출물, 베타-글루칸, 매실추출물, 참깨추출물, 잣나무씨추출물, 모과추출물, 찔레꽃열매추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63912
상백톤업선크림 SPF50+/PA++++ 50ml,"81,000원",10%,4.8,50ml,"정제수, C12-15알킬벤조에이트, 부틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 호모살레이트, 에칠헥실살리실레이트, 티타늄디옥사이드, 글리세린, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 나이아신아마이드, 폴리실리콘-15, 사이클로펜타실록세인, 세테아릴알코올, 사이클로헥사실록세인, 실리카, 아이소프로필팔미테이트, 티타늄디옥사이드 (CI 77891), 폴리C10-30알킬아크릴레이트, 1,2-헥산다이올, 알루미늄스테아레이트, 소듐폴리아크릴로일다이메틸타우레이트, 알루미나, 스테아릭애씨드, 폴리하이드록시스테아릭애씨드, 글리세릴스테아레이트, 폴리아크릴레이트크로스폴리머-6, 향료, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 리모넨, 황금추출물, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 다이소듐이디티에이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 적색산화철, 아데노신, 매실추출물, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 뽕나무뿌리추출물, 리날룰, 폴리메틸메타크릴레이트, 인삼추출물, 시트로넬올, 시트랄, 티몰트라이메톡시신나메이트, 제라니올, 미리스틱애씨드, 벤질벤조에이트, 라우릭애씨드, 에틸헥실글리세린, 뽕나무열매추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60648
옥용팩 120ml,"47,700원",10%,4.8,120ml,"정제수, 폴리비닐알코올, 변성알코올, 글리세린, 부틸렌글라이콜, 층층갈고리둥굴레뿌리/뿌리줄기가루, 피이지-75, 1,2-헥산다이올, 피이지-60하이드로제네이티드캐스터오일, 벤토나이트, 잔탄검, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 향료, 리모넨, 인동덩굴꽃추출물, 에틸헥실글리세린, 쇠비름추출물, 프로판다이올, 둥굴레뿌리줄기가루, 꿀, 다이소듐이디티에이, 리날룰, 연꽃추출물, 각시둥굴레뿌리줄기/뿌리추출물, 지황뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 인삼추출물, 감초뿌리추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56901
자음생아이크림 15ml,"117,000원",10%,4.9,15ml,"정제수, 스쿠알란, 부틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이메티콘, 세틸에틸헥사노에이트, 프로판다이올, 글리세릴스테아레이트, 세테아릴알코올, 피토스테릴이소스테아릴다이머디리놀리에이트, 베헤닐알코올, 1,2-헥산다이올, 글리세린, 하이드로제네이티드캐스터오일아이소스테아레이트, 인삼수, 폴리아크릴레이트-13, 실리카, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머, 폴리아이소부텐, 향료, 하이드롤라이즈드홍삼사포닌, 글리세릴카프릴레이트, 돌콩오일, 폴리메틸메타크릴레이트, 에틸헥실글리세린, 소듐메타포스페이트, 폴리솔베이트20, 티몰트라이메톡시신나메이트, 솔비탄아이소스테아레이트, 덱스트린, 카카오추출물, 리날룰, 레티놀, 만니톨, 인삼추출물, 소듐클로라이드, 리모넨, 지황뿌리추출물, 작약뿌리추출물, 인삼꽃추출물, 둥굴레뿌리줄기추출물, 연꽃추출물, 참나리비늘줄기추출물, 카프릴릴글라이콜, 토코페롤, 아세틸헵타펩타이드-4, 아세틸테트라펩타이드-11, 헥사펩타이드-9, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62171
퍼펙팅 쿠션 SPF50+/PA+++ 15g,"36,900원",10%,4.8,15g,"정제수, 티타늄디옥사이드 (CI 77891), 사이클로펜타실록세인, 호모살레이트, 다이페닐실록시페닐트라이메티콘, 에칠헥실메톡시신나메이트, 티타늄디옥사이드, 피이지-10다이메티콘, 프로판다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 라우릴피이지-9폴리다이메틸실록시에틸다이메티콘, 사이클로헥사실록세인, 트라이메틸실록시실리케이트, 나이아신아마이드, 글리세린, 카프릴릴메티콘, 다이스테아다이모늄헥토라이트, 폴리메틸메타크릴레이트, 마그네슘포타슘플루오로실리케이트, 아크릴레이트/에틸헥실아크릴레이트/다이메티콘메타크릴레이트코폴리머, 황색산화철, 1,2-헥산다이올, 부틸렌글라이콜, 소듐클로라이드, 알루미나, 합성플루오르플로고파이트, 글리세릴스테아레이트시트레이트, 향료, 아크릴레이트/다이메티콘코폴리머, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 폴리하이드록시스테아릭애씨드, 폴리솔베이트80, 적색산화철, 글리세릴카프릴레이트, 폴리페닐실세스퀴옥세인, 하이드로제네이티드레시틴, 아이소도데케인, 시메티콘, 카프릴릴글라이콜, 에틸헥실글리세린, 흑색산화철, 에틸헥실팔미테이트, 레시틴, 아이소스테아릭애씨드, 아이소프로필팔미테이트, 소듐하이알루로네이트, 다이소듐이디티에이, 아데노신, 폴리실리콘-11, 폴리글리세릴-3폴리리시놀리에이트, 꿀, 베타인, 지황뿌리추출물, 변성알코올, 비에이치티, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 하이드로제네이티드폴리(C6-14올레핀), 둥굴레뿌리줄기추출물, 세틸에틸헥사노에이트, 하이알루로닉애씨드, 아미노프로필트라이에톡시실레인, 연꽃추출물, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 토코페롤, 세테아릴알코올, 소듐스테아로일글루타메이트, 적색202호, 베타-글루칸, 매실나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59931
퍼펙팅 쿠션 에어리 SPF50+/PA+++ (본품15g+리필15g),"80,100원",10%,4.8,15g*2,"정제수, 티타늄디옥사이드 (CI 77891), 다이메티콘, 호모살레이트, 프로판다이올, 페닐트라이메티콘, 에칠헥실메톡시신나메이트, 카프릴릴메티콘, 티타늄디옥사이드, 아이소노닐아이소노나노에이트, 피이지-10다이메티콘, 사이클로펜타실록세인, 메틸트라이메티콘, 나이아신아마이드, 라우릴피이지-10트리스(트라이메틸실록시)실릴에틸다이메티콘, 1,2-헥산다이올, 다이스테아다이모늄헥토라이트, 아크릴레이트/다이메티콘코폴리머, 부틸렌글라이콜, 황색산화철, 소듐클로라이드, 알루미나, 글리세릴스테아레이트시트레이트, 솔비탄세스퀴올리에이트, 향료, 마이카, 다이소듐스테아로일글루타메이트, 합성플루오르플로고파이트, 알루미늄하이드록사이드, 아미노프로필다이메티콘, 카프릴릴글라이콜, 적색산화철, 폴리하이드록시스테아릭애씨드, 시메티콘, 에틸헥실글리세린, 다이소듐이디티에이, 에틸헥실팔미테이트, 레시틴, 아이소스테아릭애씨드, 아이소프로필팔미테이트, 흑색산화철, 아데노신, 폴리글리세릴-3폴리리시놀리에이트, 스테아로일글루타믹애씨드, 글리세린, 꿀, 지황뿌리추출물, 비에이치티, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 둥굴레뿌리줄기추출물, 틴옥사이드, 트라이에톡시카프릴릴실레인, 폴리솔베이트80, 연꽃추출물, 하이드로제네이티드레시틴, 베타인, 변성알코올, 하이드로제네이티드폴리(C6-14올레핀), 토코페롤, 세틸에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이알루로닉애씨드, 아미노프로필트라이에톡시실레인, 세테아릴알코올, 소듐스테아로일글루타메이트, 적색202호, 베타-글루칸, 매실나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59933
여윤팩 120ml,"58,500원",10%,4.9,120ml,"정제수, 부틸렌글라이콜, 글리세린, 세틸에틸헥사노에이트, 1,2-헥산다이올, 스쿠알란, 시어버터, 다이-C12-13알킬말레이트, 사이클로펜타실록세인, 다이메티콘, 글리세릴스테아레이트, 사이클로헥사실록세인, 트레할로오스, C14-22알코올, 팔미틱애씨드, 스테아릭애씨드, 세테아릴알코올, 하이드로제네이티드캐스터오일아이소스테아레이트, 하이드록시프로필스타치포스페이트, 피이지-100스테아레이트, 다이메티콘/비닐다이메티콘크로스폴리머, C12-20알킬글루코사이드, 폴리아크릴레이트-13, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, C12-16알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 향료, 잔탄검, 대추추출물, 글리세릴카프릴레이트, 호두추출물, 리모넨, 폴리아이소부텐, 황금추출물, 하이드로제네이티드레시틴, 뽕나무뿌리추출물, 다이소듐이디티에이, 에틸헥실글리세린, 덱스트린, 카카오추출물, 꿀, 리날룰, 폴리솔베이트20, 연꽃추출물, 각시둥굴레뿌리줄기/뿌리추출물, 지황뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 솔비탄아이소스테아레이트, 인삼추출물, 석류추출물, 프로판다이올, 시트로넬올, 시트랄, 제라니올, 미리스틱애씨드, 아라키딕애씨드, 글루코오스, 벤질벤조에이트, 감초뿌리추출물, 토코페롤, 석류나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56900
퍼펙팅 쿠션 에어리 SPF50+/PA+++ 15g,"36,900원",10%,4.8,15g,"정제수, 티타늄디옥사이드 (CI 77891), 다이메티콘, 호모살레이트, 프로판다이올, 페닐트라이메티콘, 에칠헥실메톡시신나메이트, 카프릴릴메티콘, 티타늄디옥사이드, 아이소노닐아이소노나노에이트, 피이지-10다이메티콘, 사이클로펜타실록세인, 메틸트라이메티콘, 나이아신아마이드, 라우릴피이지-10트리스(트라이메틸실록시)실릴에틸다이메티콘, 1,2-헥산다이올, 다이스테아다이모늄헥토라이트, 아크릴레이트/다이메티콘코폴리머, 부틸렌글라이콜, 황색산화철, 소듐클로라이드, 알루미나, 글리세릴스테아레이트시트레이트, 솔비탄세스퀴올리에이트, 향료, 마이카, 다이소듐스테아로일글루타메이트, 합성플루오르플로고파이트, 알루미늄하이드록사이드, 아미노프로필다이메티콘, 카프릴릴글라이콜, 적색산화철, 폴리하이드록시스테아릭애씨드, 시메티콘, 에틸헥실글리세린, 흑색산화철, 다이소듐이디티에이, 에틸헥실팔미테이트, 레시틴, 아이소스테아릭애씨드, 아이소프로필팔미테이트, 아데노신, 스테아로일글루타믹애씨드, 폴리글리세릴-3폴리리시놀리에이트, 글리세린, 꿀, 지황뿌리추출물, 비에이치티, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 둥굴레뿌리줄기추출물, 틴옥사이드, 트라이에톡시카프릴릴실레인, 폴리솔베이트80, 연꽃추출물, 하이드로제네이티드레시틴, 베타인, 변성알코올, 하이드로제네이티드폴리(C6-14올레핀), 토코페롤, 세틸에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이알루로닉애씨드, 아미노프로필트라이에톡시실레인, 세테아릴알코올, 소듐스테아로일글루타메이트, 적색202호, 베타-글루칸, 매실나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59935
퍼펙팅 립컬러,"40,500원",10%,4.8,3g,"하이드로제네이티드폴리(C6-14올레핀), 글리세린, 다이아이소스테아릴말레이트, 메틸하이드로제네이티드로지네이트, 하이드로제네이티드캐스터오일다이머다이리놀레에이트, 해바라기씨왁스, 호호바에스터, 쌀겨왁스, 세틸피이지/피피지-10/1다이메티콘, 폴리글리세릴-2트라이아이소스테아레이트, 다이스테아다이모늄헥토라이트, 실리카다이메틸실릴레이트, 적색산화철, 티타늄디옥사이드 (CI 77891), 폴리하이드록시스테아릭애씨드, 레시틴, 다이메티콘, 적색103호의(1), 에틸헥실팔미테이트, 아이소스테아릭애씨드, 아이소프로필미리스테이트, 글리세릴카프릴레이트, 폴리글리세릴-3폴리리시놀리에이트, 흑색산화철, 향료, 알루미나, 인삼씨오일, 시트로넬올, 리날룰, 토코페롤, 청색1호, 제라니올, 리모넨, 정제수, 프로판다이올, 부틸렌글라이콜, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 인삼추출물, 지황뿌리추출물, 작약뿌리추출물, 둥굴레뿌리줄기추출물, 연꽃추출물, 참나리비늘줄기추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60834
탄력크림 EX 75ml,"121,500원",10%,4.9,75ml,"정제수, 글리세린, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 부틸렌글라이콜, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 카프릴릴메티콘, 글리세릴스테아레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 다이아이소스테아릴말레이트, 다이메티콘, 트레할로오스, 스쿠알란, C9-12알케인, 피이지-100스테아레이트, 세테아릴알코올, 하이드로제네이티드폴리아이소부텐, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아크릴레이트-13, 하이드로제네이티드캐스터오일아이소스테아레이트, 알란토인, 폴리아이소부텐, 향료, 구기자추출물, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머, 대추추출물, 글리세릴카프릴레이트, 코코-카프릴레이트/카프레이트, 리모넨, 카르노신, 황금추출물, 칡뿌리추출물, 솔비탄아이소스테아레이트, 풀루란, 에틸헥실글리세린, 아데노신, 폴리솔베이트60, 폴리솔베이트20, 소듐메타포스페이트, 리날룰, 다이메티콘올, 시트로넬올, 덱스트린, 카카오추출물, 뽕나무잎추출물, 시트랄, 지황뿌리추출물, 제라니올, 작약뿌리추출물, 둥굴레뿌리줄기추출물, 연꽃추출물, 벤질벤조에이트, 참나리비늘줄기추출물, 하이드롤라이즈드콩추출물, 토코페롤, 베타-글루칸",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63916
윤조마스크 5매,"54,000원",10%,4.8,5매(25g/매),"정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 베타인, 1,2-헥산다이올, 글리세릴폴리메타크릴레이트, 카보머, 트로메타민, 피피지-13-데실테트라데세스-24, 황금추출물, 에틸헥실글리세린, 아데노신, 향료, 리모넨, 다이소듐이디티에이, 잔탄검, 셀룰로오스검, 덱스트린, 카카오추출물, 꿀, 마데카소사이드, 지황뿌리추출물, 다이포타슘글리시리제이트, 3-O-에틸아스코빅애씨드, 타우린, 소엽맥문동뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 둥굴레뿌리줄기추출물, 바이오사카라이드검-1, 인삼추출물, 펜틸렌글라이콜, 리날룰, 연꽃추출물, 낫토검, 대추추출물, 호두추출물, 매실추출물, 시트로넬올, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19789
윤조립밤 3g,"40,500원",10%,4.8,3g,"비스-다이글리세릴폴리아실아디페이트-2, 하이드로제네이티드캐스터오일다이머다이리놀레에이트, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, 피마자씨오일, 해바라기씨왁스, 호호바씨오일, 폴리글리세릴-2트라이아이소스테아레이트, 폴리하이드록시스테아릭애씨드, C10-18트라이글리세라이즈, 셀룰로오스, 시어버터, 다이팔미토일하이드록시프롤린, 트라이베헤닌, 카카오씨버터, 수크로오스테트라스테아레이트트라이아세테이트, 부틸렌글라이콜, 실리카다이메틸실릴레이트, 칸데릴라왁스, 세틸피이지/피피지-10/1다이메티콘, 하이드롤라이즈드홍삼사포닌, 다이페닐다이메티콘, 향료, 인삼씨오일, 시트로넬올, 리날룰, 제라니올, 리모넨, 정제수, 프로판다이올, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 인삼추출물, 꿀, 지황뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 둥굴레뿌리줄기추출물, 연꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60819
상백선크림 SPF50+/PA++++ 50ml,"81,000원",10%,4.9,50ml,"정제수, 프로판다이올, C12-15알킬벤조에이트, 글리세린, 디에칠아미노하이드록시벤조일헥실벤조에이트, 호모살레이트, 에칠헥실살리실레이트, 스쿠알란, 나이아신아마이드, 다이메티콘, 티타늄디옥사이드, 테레프탈릴리덴디캠퍼설포닉애씨드, 포타슘세틸포스페이트, 세테아릴알코올, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 다이아이소프로필세바케이트, 1,2-헥산다이올, 트로메타민, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이메티콘/비닐다이메티콘크로스폴리머, 알루미늄스테아레이트, 폴리하이드록시스테아릭애씨드, 폴리아크릴레이트크로스폴리머-6, 폴리아크릴레이트-13, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 리모넨, 알루미나, 폴리아이소부텐, 황금추출물, 다이소듐이디티에이, 아데노신, 매실추출물, 뽕나무뿌리추출물, 리날룰, 폴리솔베이트20, 솔비탄아이소스테아레이트, 폴리메틸메타크릴레이트, 인삼추출물, 시트로넬올, 시트랄, 티몰트라이메톡시신나메이트, 제라니올, 벤질벤조에이트, 토코페롤, 뽕나무열매추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60647
퍼펙팅 트윈 케이크,"67,500원",10%,4.7,11g,"마이카, 탤크, 티타늄디옥사이드 (CI 77891), 티타늄디옥사이드, 실리카, 보론나이트라이드, 페닐트라이메티콘, 나일론6/12, 징크옥사이드, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 폴리글리세릴-2트라이아이소스테아레이트, 황색산화철, 피이지-10다이메티콘, 메티콘, 라우로일라이신, 다이메티콘, 하이드로제네이티드레시틴, 적색산화철, 트라이에톡시카프릴릴실레인, 에틸헥실글리세린, 향료, 흑색산화철, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 리날룰, 정제수, 리모넨, 제라니올, 벤질벤조에이트, 부틸렌글라이콜, 시트로넬올, 글리세린, 시트랄, 프로판다이올, 토코페롤, 꿀, 매실나무꽃추출물, 지황뿌리추출물, 베타-글루칸, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 둥굴레뿌리줄기추출물, 연꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63001
진설수유액 2종 세트,"310,000원",,4.9,"[본품] 진설수 150ml, 진설유액 125ml / [견본] 진설수 25ml, 진설유액 25ml, 진설크림 5ml, 진설세럼 5ml","[진설수] 정제수, 부틸렌글라이콜, 글리세린, 변성알코올, 1,2-헥산다이올, 하이드로제네이티드폴리(C6-14올레핀), 폴리글리세릴-3메틸글루코오스다이스테아레이트, 스쿠알란, 글리세레스-26, 카보머, 나이아신아마이드, 다이메티콘, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸에틸헥사노에이트, 펜타에리스리틸테트라아이소스테아레이트, 향료, 에틸헥실글리세린, 메틸글루코오스세스퀴스테아레이트, 아데노신, 프로판다이올, 세테아릴글루코사이드, 메톡시피이지-114/폴리엡실론카프로락톤, 잔탄검, 엑토인, 바이오플라보노이드, 벤질살리실레이트, 하이드롤라이즈드홍삼사포닌, 페녹시에탄올, 뽕나무잎추출물, 지황뿌리추출물, 작약뿌리추출물, 둥굴레뿌리줄기추출물, 시트로넬올, 리모넨, 연꽃추출물, 참나리비늘줄기추출물, 인삼열매추출물, 카프릴릴글라이콜, 토코페롤, 아세틸헵타펩타이드-4, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 아세틸옥타펩타이드-3 / [진설유액] 정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 메도우폼씨오일, 1,2-헥산다이올, 하이드로제네이티드캐스터오일아이소스테아레이트, 피이지-40스테아레이트, 하이드로제네이티드식물성오일, 글리세릴스테아레이트, 세테아릴알코올, 글리세릴스테아레이트시트레이트, 스테아릭애씨드, 소듐폴리아크릴레이트, 잔탄검, 팔미틱애씨드, 하이드로제네이티드폴리데센, 피이지-100스테아레이트, 메톡시피이지-114/폴리엡실론카프로락톤, 향료, 에틸헥실글리세린, 글리세릴카프릴레이트, 소듐메타포스페이트, 아데노신, 프로판다이올, 하이드롤라이즈드홍삼사포닌, 피피지-5-라우레스-5, 페녹시에탄올, 마데카소사이드, 바이오플라보노이드, 벤질살리실레이트, 하이드록시프로필사이클로덱스트린, 뽕나무잎추출물, 지황뿌리추출물, 작약뿌리추출물, 둥굴레뿌리줄기추출물, 리모넨, 합성왁스, 인삼열매추출물, 연꽃추출물, 레시틴, 하이드롤라이즈드프로안토시아니딘, 참나리비늘줄기추출물, 하이드로제네이티드레시틴, 판테놀, 폴리글리세릴-10스테아레이트, 토코페롤, 카프릴릴글라이콜, 아세틸헵타펩타이드-4, 세라마이드엔피, 콜레스테롤, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60982
본윤선크림 SPF50+/PA++++ 50ml,"36,000원",10%,4.8,50ml,"정제수, 부틸렌글라이콜, 에칠헥실메톡시신나메이트, 글리세린, 에칠헥실살리실레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 디에칠아미노하이드록시벤조일헥실벤조에이트, 실리카, 세틸에틸헥사노에이트, 테레프탈릴리덴디캠퍼설포닉애씨드, 사이클로펜타실록세인, 트로메타민, 폴리메틸메타크릴레이트, 1,2-헥산다이올, 세테아릴알코올, 사이클로헥사실록세인, 하이드록시프로필스타치포스페이트, 포타슘세틸포스페이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 쇠비름추출물, 글리세릴스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 향료, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 스테아릭애씨드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 에틸헥실글리세린, 다이소듐이디티에이, 리모넨, 아데노신, 솔비탄아이소스테아레이트, 리날룰, 벤질벤조에이트, 인삼추출물, 페녹시에탄올, 비에이치티, 가시오갈피뿌리추출물, 황벽나무껍질추출물, 생강뿌리줄기추출물, 황금추출물, 영지버섯추출물, 신나밀알코올, 미리스틱애씨드, 쌀발효여과물, 라우릭애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=14935
