상품명,가격,할인율,평점,용량,전성분,URL
테라크네365 클리어 딥 클렌징 폼 200g,"19,550원",15%,4.8,200g,"글리세린, 정제수, 포타슘코코일글리시네이트, 소듐코코일글라이시네이트, 부틸렌글라이콜, 폴리글리세릴-10라우레이트, 다이소듐라우레스설포석시네이트, 글리세릴스테아레이트에스이, 시트릭애씨드, 글라이콜다이스테아레이트, 알란토인, 다이소듐이디티에이, 에틸헥실글리세린, 테트라소듐이디티에이, 소듐하이알루로네이트, 글루코노락톤, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=48589
아토베리어365 바디크림 250ml,"25,500원",15%,4.9,250ml,"정제수, 부틸렌글라이콜, 글리세린, 다이아이소스테아릴말레이트, 다이카프릴릴에터, 하이드로제네이티드폴리(C6-14올레핀), 베타인, 세틸에틸헥사노에이트, 메틸트라이메티콘, C14-22알코올, 세테아릴알코올, 글리세릴스테아레이트시트레이트, 1,2-헥산다이올, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 판테놀, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴스테아레이트, 팔미틱애씨드, 아라키딜알코올, C12-20알킬글루코사이드, 아세틸글루코사민, 베헤닐알코올, 아라키딜글루코사이드, 에틸헥실글리세린, 세라마이드엔피, 다이소듐이디티에이, 하이드로제네이티드레시틴, 솔비탄아이소스테아레이트, 다이프로필렌글라이콜, 티몰트라이메톡시신나메이트, 글루코노락톤, 글루코오스, 토코페롤, 달맞이꽃오일, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 카나우바왁스추출물, 아크릴레이트/암모늄메타크릴레이트코폴리머, 실리카, 아라키딕애씨드, 소목줄기가루, 콜레스테롤, 올레익애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=50199
아토베리어 365 하이드로 수딩크림 60ml,"28,050원",15%,4.8,60ml,"정제수, 프로판다이올, 글리세린, 페닐트라이메티콘, 메틸트라이메티콘, 1,2-헥산다이올, 트레할로오스, 다이카프릴릴카보네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드로제네이티드레시틴, 하이드로제네이티드폴리아이소부텐, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴카프릴레이트, 글리세릴스테아레이트, 트로메타민, 다이소듐이디티에이, 에틸헥실글리세린, 스테아릭애씨드, 팔미틱애씨드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 솔비탄아이소스테아레이트, 만니톨, 알지닌, 세린, 수크로오스, 피씨에이, 시트룰린, 글라이코젠, 히스티딘에이치씨엘, 알라닌, 토코페롤, 하이드록시프로필비스팔미타마이드엠이에이, 트레오닌, 글루타믹애씨드, 미리스틱애씨드, 아라키딕애씨드, 라이신에이치씨엘, 아크릴레이트/암모늄메타크릴레이트코폴리머, 콜레스테롤, 실리카",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=50007
에이시카365 흔적진정세럼pH4.5 40ml,"32,300원",15%,4.5,40 ml,"정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 베타인, 나이아신아마이드, 글루코노락톤, 1,2-헥산다이올, 다이에톡시에틸석시네이트, 트로메타민, 수크로오스스테아레이트, 스쿠알란, 하이드로제네이티드레시틴, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10라우레이트, 카보머, 카프릴릴메티콘, 폴리아크릴레이트크로스폴리머-6, 에틸헥실글리세린, 콜레스테롤, 잔탄검, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 소듐하이알루로네이트, 셀룰로오스검, 3-O-에틸아스코빅애씨드, 징크피씨에이, 소듐글루코네이트, 글리세릴카프릴레이트, 마데카소사이드, 소듐트라이메타포스페이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63996
에이시카 365 수분토너pH4.5 200ml,"23,800원",15%,4.5,200 ML,"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 글루코노락톤, 트로메타민, 잔탄검, 에틸헥실글리세린, 레시틴, 소듐메타포스페이트, 폴리글리세릴-10올리에이트, 소듐하이알루로네이트, 3-O-에틸아스코빅애씨드, 징크피씨에이, 폴리글리세릴-4카프레이트, 아시아티코사이드, 마데카식애씨드, 글리세릴카프릴레이트, 아시아틱애씨드, 마데카소사이드, 소듐트라이메타포스페이트, 프로필렌글라이콜, 토코페롤, 쌀겨오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63997
NEW 테라크네365 나이아신아마이드5% 흔적 바디 미스트 200ml,"23,800원",15%,4.8,200ml,"정제수, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 1,2-헥산다이올, 락토바실러스발효용해물, 트로메타민, 살리실릭애씨드, 프로판다이올, 알란토인, 글루코노락톤, 락틱애씨드, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 시트릭애씨드, 글라이콜릭애씨드, 마데카소사이드, 피토스핑고신, 징크클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64895
테라크네365 수딩 액티브 모이스처라이저 60ml,"28,050원",15%,4.8,60ml,"정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 아이소펜틸다이올, 세테아릴알코올, 다이메티콘, 폴리글리세릴-10스테아레이트, 베헤닐알코올, 카보머, 다이포타슘글리시리제이트, 포타슘하이드록사이드, 살리실릭애씨드, 다이소듐이디티에이, 에틸헥실글리세린, 소듐하이알루로네이트, 징크클로라이드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57282
에이시카365 리페어 크림pH4.5 60ml,"25,500원",15%,4.5,60 ml,"정제수, 글리세린, 부틸렌글라이콜, 에틸헥실스테아레이트, 나이아신아마이드, 1,2-헥산다이올, 다이메티콘, 다이에톡시에틸석시네이트, 글루코노락톤, 세테아릴올리베이트, 폴리아크릴레이트크로스폴리머-6, 판테놀, 폴리글리세릴-10베헤네이트/에이코사디오에이트, 폴리메틸실세스퀴옥세인, 솔비탄올리베이트, 하이드로제네이티드레시틴, 트로메타민, 세테아릴알코올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐폴리아크릴로일다이메틸타우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 잔탄검, 세테아릴글루코사이드, 소듐글루코네이트, 아시아티코사이드, 솔비탄아이소스테아레이트, 마데카식애씨드, 아시아틱애씨드, 소듐하이알루로네이트, 3-O-에틸아스코빅애씨드, 징크피씨에이, 글리세릴카프릴레이트, 마데카소사이드, 소듐트라이메타포스페이트, 헥사펩타이드-9",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63995
테라크네365 액티브 세럼 30ml,"35,700원",15%,4.9,30ml,"정제수, 부틸렌글라이콜, 글리세린, 변성알코올, 나이아신아마이드, 1,2-헥산다이올, 실리카, 다이에톡시에틸석시네이트, 해바라기씨오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 살리실릭애씨드, 잔탄검, 다이포타슘글리시리제이트, 글리세릴카프릴레이트, 락틱애씨드, 다이소듐이디티에이, 멘톡시프로판다이올, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 화이트루핀씨추출물, 시트릭애씨드, 징크클로라이드, 징크피씨에이, 글라이콜릭애씨드, 아시아티코사이드, 초피나무열매오일, 마데카식애씨드, 아시아틱애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57617
에이시카365 쿨링팩패드pH4.5 110ml,"23,800원",15%,4.5,110 ml(60매),"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 글루코노락톤, 트로메타민, 잔탄검, 에틸헥실글리세린, 레시틴, 소듐메타포스페이트, 폴리글리세릴-10올리에이트, 매실추출물, 소듐하이알루로네이트, 3-O-에틸아스코빅애씨드, 징크피씨에이, 폴리글리세릴-4카프레이트, 아시아티코사이드, 마데카식애씨드, 글리세릴카프릴레이트, 아시아틱애씨드, 마데카소사이드, 소듐트라이메타포스페이트, 토코페롤, 쌀겨오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64008
테라크네365 하이드로 액티브 토너 200ml,"25,500원",15%,4.9,200ml,"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 아이소펜틸다이올, 베타인, 판테놀, 알란토인, 다이포타슘글리시리제이트, 잔탄검, 다이소듐이디티에이, 에틸헥실글리세린, 셀룰로오스검, 살리실릭애씨드, 징크클로라이드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57280
NEW 리제덤365 레티노이드 아이세럼 15ml,"29,750원",15%,4.7,15ml,"정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 나이아신아마이드, 에틸헥실스테아레이트, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 베타인, 판테놀, 글리세릴폴리메타크릴레이트, 소듐하이알루로네이트, 글리세릴스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이메티콘/비닐다이메티콘크로스폴리머, 다이메티콘올, 하이드로제네이티드레시틴, 셀룰로오스검, 글리세릴카프릴레이트, 글루코실헤스페리딘, 스테아릭애씨드, 트로메타민, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 다이메틸아이소소바이드, 아데노신, 소듐폴리아크릴레이트, 소듐메타포스페이트, 폴리글리세릴-6카프릴레이트, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 하이드록시피나콜론레티노에이트(50 ppm), 미리스틱애씨드, 3-O-에틸아스코빅애씨드, 아크릴레이트/암모늄메타크릴레이트코폴리머, 라우릭애씨드, 티몰트라이메톡시신나메이트, 콜레스테롤, 실리카, 올레아놀릭애씨드, 카프릴릴글라이콜, 풀루란, 아세틸헵타펩타이드-4, 제인, 펙틴, 아세틸헥사펩타이드-8, 하이드롤라이즈드익스텐신, 호호바씨오일, 소듐하이드록사이드, 폴리글리세릴-10라우레이트, 아세틸옥타펩타이드-3, 시트릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62583
리제덤365 밀도탄력 캡슐크림 50ml,"38,250원",15%,4.8,50ml,"정제수, 락토바실러스발효용해물, 부틸렌글라이콜, 글리세린, 다이메티콘, 프로판다이올, 세틸에틸헥사노에이트, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 다이카프릴릴카보네이트, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, C14-22알코올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 세테아릴올리베이트, 스테아릭애씨드, 아라키딜알코올, 글리세릴스테아레이트, 세테아릴알코올, 솔비탄올리베이트, 폴리아크릴레이트-13, 하이드록시프로필비스팔미타마이드엠이에이, 베헤닐알코올, 만니톨, 팔미틱애씨드, C12-20알킬글루코사이드, 아라키딜글루코사이드, 소듐스테아로일글루타메이트, 하이드로제네이티드폴리아이소부텐, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 아크릴레이트/암모늄메타크릴레이트코폴리머, 폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 카보머, 솔비탄아이소스테아레이트, 덱스트린, 카카오추출물, 티몰트라이메톡시신나메이트, 콜레스테롤, 실리카, 올레아놀릭애씨드, 3-O-에틸아스코빅애씨드, 토코페롤, 하이드롤라이즈드익스텐신, 호호바씨오일, 하이드로제네이티드레시틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59198
NEW 더마UV365 비타C 광채수분 선크림 SPF50+ PA++++ 40ml,"26,350원",15%,4.8,40ml,"정제수, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 다이부틸아디페이트, 다이에틸헥실석시네이트, 에칠헥실트리아존, 디에칠아미노하이드록시벤조일헥실벤조에이트, 프로판다이올, 폴리실리콘-15, 나이아신아마이드, 1,2-헥산다이올, 실리카, 페닐트라이메티콘, 베헤닐알코올, 글리세릴스테아레이트에스이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 알란토인, 소듐메틸스테아로일타우레이트, 암모늄폴리아크릴로일다이메틸타우레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴카프릴레이트, 에틸헥실글리세린, 아데노신, 소듐메타포스페이트, 아스코빌테트라이소팔미테이트(100ppm), 세라마이드엔피, 하이드롤라이즈드하이알루로닉애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64009
더마UV365 레드진정 톤업 선크림 SPF 50+/ PA++++ 40ML,"26,350원",15%,4.9,40ml,"정제수, 부틸렌글라이콜, 글리세린, 디에칠아미노하이드록시벤조일헥실벤조에이트, 호모살레이트, 에칠헥실살리실레이트, 메틸트라이메티콘, 부틸옥틸살리실레이트, 티타늄디옥사이드, C12-15알킬벤조에이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 폴리실리콘-15, 티타늄디옥사이드 (CI 77891), 1,2-헥산다이올, 세테아릴알코올, 실리카, 폴리C10-30알킬아크릴레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 알루미늄스테아레이트, 알루미나, 스테아릭애씨드, 폴리하이드록시스테아릭애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알란토인, 글리세릴스테아레이트, 하이드로제네이티드레시틴, 카프릴릴글라이콜, 에틸헥실글리세린, 트로메타민, 알루미늄하이드록사이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 팔미틱애씨드, 다이소듐이디티에이, 트라이에톡시카프릴릴실레인, 솔비탄아이소스테아레이트, 적색산화철, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 황색산화철, 미리스틱애씨드, 라우릭애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57229
