상품명,가격,할인율,평점,용량,전성분,URL
오리지널 컬렉션 바디오일 250ml,"8,900원",10%,4.8,250ml,"해바라기씨오일, 미네랄오일, 향료(오리지널향 0.3%), 벤질벤조에이트, 헥실신남알, 리날룰, 리모넨, 판테놀, 아르간커넬오일, 올리브오일, 호호바씨오일, 인카르나타시계꽃씨오일, 코코넛야자오일, 코코-카프릴레이트/카프레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53946
주스스무디 옐로우 바디워시 820g,"7,750원",47%,4.7,820ml,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드, 코카마이드메틸엠이에이, 페녹시 에탄올, 향료, 리모넨, 소듐벤조에이트, 폴리쿼터늄-10, 스타이렌/아크릴레이트코폴리머, 리날룰, 라우릭 애씨드, 소듐메타포스페이트, 시트릭애씨드, 글리세린, 코코-글루코사이드, 시트랄, 부틸렌글라이콜, 다이소듐이디티에이, 벤조트라이아졸릴도데실P-크레솔, 황색4호, 벤조익애씨드, 토코페릴아세테이트, 효모/보리씨발효여과물, 유자껍질추출물, 모나스커스/쌀발효물, 레몬껍질오일, 프로판다이올, 적색227호, 1,2-헥산다이올, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19942
리얼가든 바디워시 900g,"5,900원",14%,4.8,900g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드(1.125%), 향료, 시트릭애씨드, 코카마이드메틸엠이에이, 소듐벤조에이트, 라우릭애씨드, 소듐메타포스페이트, 페녹시에탄올, 폴리쿼터늄-10, 글리세린, 다이소듐이디티에이, 황해쑥잎수(41.95ppm), 불가리스쑥오일(10ppm), 부틸렌글라이콜, 1,2-헥산다이올, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62454
스킨유 이노센트 샤워젤 500g,"16,900원",15%,4.8,500g,"정제수, 소듐C14-16올레핀설포네이트, 코카미도프로필하이드록시설테인, 글리세린, 다이소듐코코일글루타메이트, 다이프로필렌글라이콜, 향료(컴포트우디향 1.5%), 폴리쿼터늄-47, 폴리쿼터늄-7, 시트릭애씨드, 소듐벤조에이트, 코카마이드메틸엠이에이, 미리스틸알코올, 소듐메타포스페이트, 글루코노락톤, 벤질벤조에이트, 리날룰, 시트로넬올, 알파-아이소메틸아이오논, 리모넨, 부틸렌글라이콜, 락토바실러스발효용해물, 프로판다이올, 다마스크장미꽃수, 덱스트린, 하이드롤라이즈드익스텐신, 1,2-헥산다이올, 사이클로덱스트린, 하이드롤라이즈드식물성단백질, 소듐하이알루로네이트, 펜틸렌글라이콜, 프로테아제, 암브레트추출물, 글리세릴카프릴레이트, 에틸헥실글리세린, 잔탄검, 소듐트라이메타포스페이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=52328
정말 촉촉/순한 바디워시 900g,"6,900원",12%,4.8,900g,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 소듐클로라이드, 코카마이드메틸엠이에이, 향료, 소듐벤조에이트, 페녹시에탄올, 스타이렌/아크릴레이트코폴리머, 시트릭애씨드, 라우릭애씨드, 소듐메타포스페이트, 글리세린, 폴리쿼터늄-10, 벤질벤조에이트, 헥실신남알, 코코-글루코사이드, 리날룰, 다이소듐이디티에이, 리모넨, 벤조익애씨드, 부틸렌글라이콜, 효모/보리씨발효여과물, 프로판다이올, 바나나추출물, 사과추출물, 모나스커스/쌀발효물, 1,2-헥산다이올, 말토덱스트린, 돌콩오일, 쌀겨추출물, 알로에베라잎추출물, 에틸헥실글리세린, 마시멜로뿌리추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19009
퍼퓸부티크 오일 바디로션 350g,"12,900원",18%,4.7,350g,"정제수, 글리세린, 부틸렌글라이콜, 해바라기씨오일, 시어버터, 다이메티콘, 나이아신아마이드, 세테아릴알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 향료(로즈블러쉬향 0.4%), 에틸헥실글리세린, 카프릴릴글라이콜, 셀룰로오스검, 글리세릴카프릴레이트, 카보머, 트로메타민, 아데노신, 다이소듐이디티에이, 리모넨, 리날룰, 헥실신남알, 시트로넬올, 하이드롤라이즈드익스텐신, 제라니올, 하이드록시시트로넬알, 쿠마린, 프로판다이올, 1,2-헥산다이올, 다마스크장미꽃추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 커먼자스민꽃추출물, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 작약뿌리추출물, 소듐아세틸레이티드하이알루로네이트, 작약꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63099
마이크로 클린 딥 버블 클렌징폼 300ml,"8,900원",43%,4.8,300ml,"정제수, 글리세린, 라우릭애씨드, 다이프로필렌글라이콜, 미리스틱애씨드, 변성알코올, 솔비톨, 라우릴하이드록시설테인, 포타슘하이드록사이드, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 말티톨, 소듐클로라이드, 살리실릭애씨드, 에탄올아민, 폴리쿼터늄-7, 향료, 소듐메타포스페이트, 리날룰, 헥실신남알, 덱스트린, 시트릭애씨드, 소듐벤조에이트, 사이클로덱스트린, 프로테아제",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61477
딥클린 바디워시 900g,"9,900원",23%,4.9,900g,"정제수, 미리스틱애씨드, 라우릭애씨드, 포타슘하이드록사이드, 라우릴하이드록시설테인, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 살리실릭애씨드, 스테아릭애씨드, 멘톨(3,000ppm), 소듐클로라이드, 팔미틱애씨드, 소듐메타포스페이트, 리날룰, 리모넨, 타우린(100ppm)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61382
크림 인 바디로션 400g,"8,500원",14%,4.8,400g,"정제수, 글리세린, 부틸렌글라이콜, 해바라기씨오일, 시어버터, 다이메티콘, 세테아릴알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 향료(베이비파우더향 0.3%), 카프릴릴글라이콜, 셀룰로오스검, 글리세릴카프릴레이트, 에틸헥실글리세린, 카보머, 트로메타민, 소듐메타포스페이트, 쿠마린, 알파-아이소메틸아이오논, 시트로넬올, 하이드록시시트로넬알, 벤질벤조에이트, 세라마이드엔피, 판테놀, 하이알루로닉애씨드, 검정콩오일, 토코페롤, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62819
마이크로 클린 딥 클렌징폼 150g,"6,900원",41%,4.8,150g,"정제수, 미리스틱애씨드, 부틸렌글라이콜, 스테아릭애씨드, 글리세린, 포타슘하이드록사이드, 라우릭애씨드, 팔미틱애씨드, 마이크로크리스탈린셀룰로오스, 변성알코올, 글리세릴스테아레이트, 하이드레이티드실리카, 살리실릭애씨드, 글리세릴스테아레이트에스이, 향료, 폴리쿼터늄-10, 폴리쿼터늄-7, 소듐메타포스페이트, 피토스테릴/옥틸도데실라우로일글루타메이트, 리날룰, 헥실신남알, 씨솔트, 소듐벤조에이트, 덱스트린, 실리카, 카올린, 락틱애씨드/글라이콜릭애씨드코폴리머, 사이클로덱스트린, 프로테아제, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=20468
