상품명,가격,할인율,평점,용량,전성분,URL
[2입] 자양윤모 탈모증상전문케어 샴푸 지성두피용 (400mlx2),"17,200원",49%,5.0,400ml*2입,"정제수, 소듐라우레스설페이트, 암모늄라우릴설페이트, 글리세린, 코카마이드메틸엠이에이, 향료, 다이소듐라우레스설포석시네이트, 라우릴하이드록시설테인, 카페인, 피피지-3카프릴릴에터, 변성알코올, 페녹시에탄올, 소듐벤조에이트, 세틸알코올, 멘톨, 구아하이드록시프로필트라이모늄클로라이드, 시트릭애씨드, 소듐살리실레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 소듐시트레이트, 다이카프릴릴에터, 테트라소듐이디티에이, 부틸렌글라이콜, 맥아추출물, 다이소듐이디티에이, 리날룰, 피이지-45M, 글리세릴스테아레이트, 콘민트잎추출물, 벤질살리실레이트, 헥실신남알, 벤질벤조에이트, 제라니올, 알파-아이소메틸아이오논, 하이드롤라이즈드옥수수전분, 카프릴릴글라이콜, 소나무잎추출물, 에탄올, 1,2-헥산다이올, 데하이드로아세틱애씨드, 인삼전초추출물, 인삼추출물, 실리카, 생강추출물, 에틸헥실글리세린, 토코페롤, 쌀추출물, 띠뿌리추출물, 황금추출물, 참깨추출물, 인동덩굴꽃추출물, 포트마리골드꽃추출물, 남가새열매추출물, 동백나무씨오일, 녹차씨오일, 피이지-150펜타에리스리틸테트라스테아레이트, 피피지-2하이드록시에틸코카마이드, 하수오뿌리추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67129
[3입] 루트젠 남성 맞춤 탈모증상전문케어 샴푸 (515mlx3),"56,400원",17%,4.0,515ml*3,"정제수, 코카미도프로필베타인, 포타슘코코일글리시네이트, 라우릴하이드록시설테인, 카프릴릴/카프릴글루코사이드, 소듐C14-16올레핀설포네이트, 소듐클로라이드, 향료, 다이소듐라우레스설포석시네이트, 멘톨, 카페인, 소듐살리실레이트, 폴리쿼터늄-22, 시트릭애씨드, 세틸알코올, 카프릴릴글라이콜, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 클림바졸, 소듐벤조에이트, 해수, 다이프로필렌글라이콜, 소듐시트레이트, 소듐메타포스페이트, 다이카프릴릴에터, 부틸렌글라이콜, 에틸헥실글리세린, 글리세릴스테아레이트, 구아하이드록시프로필트라이모늄클로라이드, 콘민트잎추출물, 테트라소듐이디티에이, 글리세린, 측백나무씨추출물, 프로판다이올, 에탄올, 인삼뿌리세포추출물, 1,2-헥산다이올, 황금추출물, 데하이드로아세틱애씨드, 효모/보리씨발효여과물, 씨솔트, 동백나무씨오일, 페퍼민트오일, 티트리잎오일, 살리실릭애씨드, 녹차씨오일, 유칼립투스잎오일, 인삼전초추출물, 산수유열매추출물, 생강추출물, 하벌레아 로도펜시스잎추출물, 검정콩오일, 토코페롤, 세라마이드엔피, 다이소듐이디티에이, 피토스핑고신, 하이드로제네이티드레시틴, 호프추출물, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66993
루트젠 탈모케어 트리플샷 두피리페어 세럼 60ml,"16,900원",15%,4.7,60ml,"정제수, 소듐C14-16올레핀설포네이트, 포타슘코코일글리시네이트, 다이소듐라우레스설포석시네이트, 코카미도프로필베타인, 향료, 변성알코올, 소듐클로라이드, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 구아하이드록시프로필트라이모늄클로라이드, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 멘톨, 소이아미도프로필아민옥사이드, 세틸알코올, 카프릴릴글라이콜, 소듐시트레이트, 리모넨, 폴리쿼터늄-47, 트라이하이드록시스테아린, 카프릴릭/카프릭트라이글리세라이드, 소듐메타포스페이트, 다이카프릴릴에터, 소듐벤조에이트, 리날룰, 피록톤올아민, 에틸헥실글리세린, 올레익애씨드, 글리세린, 폴리쿼터늄-22, 벤질살리실레이트, 알란토인, 글리세릴스테아레이트, 콜레스테롤, 살리실릭애씨드, 글루코노락톤, 스테아릭애씨드, 리놀레익애씨드, 데하이드로아세틱애씨드, 맥아추출물, 부틸렌글라이콜, 프로판다이올, 마데카소사이드, 1,2-헥산다이올, 덱스트린, 인삼추출물, 에탄올, 하이드로제네이티드레시틴, 글리세릴올리에이트, 토코페롤, 라우릴글루코사이드, 폴리글리세릴-10다이올리에이트, 폴리글리세릴-10다이아이소스테아레이트, 동백나무씨추출물, 스쿠알란, 폴리글리세릴-10펜타스테아레이트, 잔탄검, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 검정콩오일, 하이드롤라이즈드식물성단백질, 세라마이드엔피, 피토스핑고신, 로즈마리잎추출물, 쌀겨오일, 카놀라오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66973
[2입] 루트젠 두피코어강화 아쿠아필 두피토닉 (100mlx2),"28,900원",14%,4.5,100ml*2,"정제수, 변성알코올, 2,3-부탄다이올, 에탄올, 다이프로필렌글라이콜, 피이지-60하이드로제네이티드캐스터오일, 멘톨, 동백나무씨추출물, 향료, 소듐시트레이트, 사카라이드아이소머레이트, 시트릭애씨드, 소듐글루코네이트, 글리세린, 리모넨, 살리실릭애씨드, 글루코노락톤, 리날룰, 벤질살리실레이트, 부틸렌글라이콜, 프로판다이올, 약모밀추출물, 1,2-헥산다이올, 돌콩오일, 덱스트린, 나이아신아마이드, 인삼추출물, 레티놀, 글리세릴올리에이트, 하이드로제네이티드레시틴, 라우릴글루코사이드, 폴리글리세릴-10다이올리에이트, 폴리글리세릴-10다이아이소스테아레이트, 이노시톨, 잔탄검, 에틸헥실글리세린, 하이드롤라이즈드식물성단백질, 소듐클로라이드, 토코페롤, 쌀겨오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66965
[2입] 루트젠 탈모증상전문케어 두피 에센스 (80mlx2),"23,800원",40%,4.7,80ml*2,"정제수, 변성알코올, 실리카, 녹차추출물, 마트리카리아꽃수, 카보머, 트로메타민, 글리세린, 향료, 멘톨, 다이소듐이디티에이, 리모넨, 부틸렌글라이콜, 피록톤올아민, 프로판다이올, 인삼뿌리세포추출물, 1,2-헥산다이올, 에탄올, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 라벤더오일, 로즈마리잎오일, 베르가모트오일, 생강추출물, 동백나무꽃추출물, 인삼전초추출물, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 에틸헥실글리세린, 검정콩오일, 검정콩추출물, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66964
[2입] 진생보 두피모발영양 샴푸 400ml,"17,900원",47%,4.9,400ml*2,"정제수, 소듐라우레스설페이트, 암모늄라우릴설페이트, 다이메티콘, 향료, 소듐벤조에이트, 라우릭애씨드, 세틸알코올, 코카마이드엠이에이, 구아하이드록시프로필트라이모늄클로라이드, 페녹시에탄올, 소듐살리실레이트, 소듐클로라이드, 트라이하이드록시스테아린, 아모다이메티콘, 멘톨, 맥아추출물, 마이크로크리스탈린셀룰로오스, 옥수수전분, 리날룰, 인삼추출물, 다이-C12-13알킬말레이트, 소듐시트레이트, 만니톨, 시트릭애씨드, 다이소듐이디티에이, 헥실신남알, 시트로넬올, 유제놀, 폴리쿼터늄-11, 코카미도프로필베타인, C12-15파레스-3, 하이드로제네이티드레시틴, 스테아트라이모늄클로라이드, 부틸렌글라이콜, 에탄올, 살리실릭애씨드, 소듐하이드록사이드, 락틱애씨드, 생강추출물, 카프릴릴글라이콜, 영지버섯추출물, 에틸헥실글리세린, 동백나무씨오일, 사이클로덱스트린, 황금추출물, 아스퍼질러스발효물, 칡뿌리추출물, 천당삼추출물, 도둑놈의지팡이뿌리추출물, 당잔대뿌리추출물, 스크로폴라리아 노도사추출물, 변성알코올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64438
[3입] 루트젠 여성 맞춤 탈모증상전문케어 샴푸 (515mlx3),"52,900원",22%,4.5,515ml * 3,"정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64411
[2입] 루트젠 여성 맞춤 탈모증상전문케어 샴푸 (515mlx2),"39,000원",14%,4.9,515 ml*2,"정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64013
루트젠 여성 맞춤 탈모증상전문케어 샴푸+두피에센스 (515ml / 80ml),"32,900원",23%,4.8,[루트젠 여성 맞춤 탈모증상전문케어 샴푸] 515 ml / [루트젠 탈모증상전문케어 두피에센스] 80ml,"[루트젠 여성 맞춤 탈모증상전문케어 샴푸]정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물 / [루트젠 탈모증상전문케어 두피에센스] 정제수, 변성알코올, 실리카, 녹차추출물, 마트리카리아꽃수, 카보머, 트로메타민, 글리세린, 향료, 멘톨, 다이소듐이디티에이, 리모넨, 부틸렌글라이콜, 피록톤올아민, 프로판다이올, 인삼뿌리세포추출물, 1,2-헥산다이올, 에탄올, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 라벤더오일, 로즈마리잎오일, 베르가모트오일, 생강추출물, 동백나무꽃추출물, 인삼전초추출물, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 에틸헥실글리세린, 검정콩오일, 검정콩추출물, 세라마이드엔피, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63825
루트젠 여성 맞춤 탈모증상전문케어 샴푸+리필 (515ml+400ml),"30,900원",24%,4.9,[루트젠 여성 맞춤 탈모증상전문케어 샴푸] 515ml / [루트젠 여성 맞춤 탈모증상전문케어 샴푸 리필팩] 400ml,"정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62980
루트젠 탈모증상전문케어 여성 샴푸+남성 샴푸 (515ml/515ml),"36,900원",19%,4.7,[루트젠 여성 맞춤 탈모증상전문케어 샴푸] 515ml / [루트젠 남성 맞춤 탈모증상전문케어 샴푸] 515ml,"[루트젠 여성 맞춤 탈모증상전문케어 샴푸] 정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물 / / [루트젠 남성 맞춤 탈모증상전문케어 샴푸] 정제수, 코카미도프로필베타인, 포타슘코코일글리시네이트, 라우릴하이드록시설테인, 카프릴릴/카프릴글루코사이드, 소듐C14-16올레핀설포네이트, 소듐클로라이드, 향료, 다이소듐라우레스설포석시네이트, 멘톨, 카페인, 소듐살리실레이트, 폴리쿼터늄-22, 시트릭애씨드, 세틸알코올, 카프릴릴글라이콜, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 클림바졸, 소듐벤조에이트, 해수, 다이프로필렌글라이콜, 소듐시트레이트, 소듐메타포스페이트, 다이카프릴릴에터, 부틸렌글라이콜, 에틸헥실글리세린, 글리세릴스테아레이트, 구아하이드록시프로필트라이모늄클로라이드, 콘민트잎추출물, 테트라소듐이디티에이, 글리세린, 측백나무씨추출물, 프로판다이올, 에탄올, 인삼뿌리세포추출물, 1,2-헥산다이올, 황금추출물, 데하이드로아세틱애씨드, 효모/보리씨발효여과물, 씨솔트, 동백나무씨오일, 페퍼민트오일, 티트리잎오일, 살리실릭애씨드, 녹차씨오일, 유칼립투스잎오일, 인삼전초추출물, 산수유열매추출물, 생강추출물, 하벌레아 로도펜시스잎추출물, 검정콩오일, 토코페롤, 세라마이드엔피, 다이소듐이디티에이, 피토스핑고신, 하이드로제네이티드레시틴, 호프추출물, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59515
루트젠 여성 맞춤 탈모증상전문케어 샴푸+트리트먼트 (515ml/515ml),"36,900원",19%,4.8,[루트젠 여성 탈모전문케어 샴푸] 515ml / [루트젠 여성 탈모전문케어 트리트먼트] 515ml,"[루트젠 여성 탈모전문케어 샴푸] 정제수, 다이소듐라우레스설포석시네이트, 포타슘코코일글리시네이트, 소듐C14-16올레핀설포네이트, 코카미도프로필베타인, 솔비톨, 코카마이드메틸엠이에이, 향료, 소듐클로라이드, 말티톨, 코코-글루코사이드, 카페인, 피피지-3카프릴릴에터, 리모넨, 데실글루코사이드, 소듐살리실레이트, 시트릭애씨드, 세틸알코올, 멘톨, 소이아미도프로필아민옥사이드, 구아하이드록시프로필트라이모늄클로라이드, 글리세린, 마트리카리아꽃수, 카프릴릴글라이콜, 폴리쿼터늄-10, 소듐시트레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 다이카프릴릴에터, 폴리쿼터늄-22, 소듐메타포스페이트, 프로판다이올, 변성알코올, 소듐벤조에이트, 에틸헥실글리세린, 글리세릴스테아레이트, 부틸렌글라이콜, 테트라소듐이디티에이, 측백나무씨추출물, 1,2-헥산다이올, 인삼뿌리세포추출물, 데하이드로아세틱애씨드, 에탄올, 검정콩추출물, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 인삼전초추출물, 로즈마리잎오일, 베르가모트오일, 국화추출물, 생강추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 토코페롤, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물 / [루트젠 여성 탈모전문케어 트리트먼트] 정제수, 솔비톨, 베헨트라이모늄메토설페이트, 아이소펜틸다이올, 세틸알코올, 스테아릴알코올, 세틸에틸헥사노에이트, 말티톨, 잇꽃씨오일, 코코-카프릴레이트/카프레이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 향료, 부틸렌글라이콜, 카페인, 하이드록시프로필스타치포스페이트, 호호바에스터, 리모넨, 소이아미도프로필아민옥사이드, 멘톨, 마트리카리아꽃수, 카프릴릴글라이콜, 소듐메타포스페이트, 프로판다이올, 변성알코올, 올레익애씨드, 에틸헥실글리세린, 호호바씨오일, 하이드록시프로필비스팔미타마이드엠이에이, 측백나무씨추출물, 콜레스테롤, 카프릴릭/카프릭트라이글리세라이드, 인삼뿌리세포추출물, 1,2-헥산다이올, 검정콩추출물, 에탄올, 석류추출물, 라벤더오일, 동백나무씨오일, 녹차씨오일, 콩폴리펩타이드, 로즈마리잎오일, 글리세린, 베르가모트오일, 생강추출물, 인삼전초추출물, 덱스트린, 사이클로덱스트린, 다마스크장미꽃추출물, 병풀꽃/잎/줄기추출물, 토코페롤, 하이드록시프로필사이클로덱스트린, 검정콩오일, 다이소듐이디티에이, 바위손추출물, 알지닌, 세라마이드엔피, 로즈힙꽃오일, 라임전초오일, 라즈베리씨오일, 크랜베리씨오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57624
우아채 영양새치염색  120g,"5,950원",50%,4.7,1제 16g*3 2제 24g*3,"1제: 정제수, 에탄올아민, 피이지-8, 세테아릴알코올, 황산톨루엔-2,5-디아민, 부틸렌글라이콜, 폴리쿼터늄-6, 스테아레스-21, 올레스-2, 레조시놀, 염산2,4-디아미노페녹시에탄올, 하이드록시에틸셀룰로오스, 베헨트라이모늄클로라이드, 스테아트라이모늄클로라이드, 소듐설파이트, 에리소빅애씨드, 잔탄검, 아이소프로필알코올, M-아미노페놀, 4-아미노-2-하이드록시톨루엔, 다이소듐이디티에이, 하이드롤라이즈드식물성단백질, 아르간커넬오일, 아스파틱애씨드, 글루타믹애씨드, 올리브오일, 호호바씨오일, 폴리솔베이트60, 다이소듐포스페이트, 포도씨오일, 소듐포스페이트, 소듐벤조에이트, 아세틱애씨드, 포타슘하이드록사이드, 마카다미아씨오일, 토코페롤 / 2제: 정제수, 하이드로젠퍼옥사이드, 다이프로필렌글라이콜, 피이지-150다이스테아레이트, 라우릴글루코사이드, 코카미도프로필베타인, 에티드로닉애씨드, 포스포릭애씨드, 소듐클로라이드, 향료, 다이소듐포스페이트, 소듐벤조에이트 / 3제: 라우레스-2, 아르간커넬오일, 카프릴릭/카프릭트라이글리세라이드, 살구씨오일, 올리브오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19929
