상품명,가격,할인율,평점,용량,전성분,URL
뽀용 아이 메이커,"18,000원",25%,4.7,1.3g,"#핑키 마이카, 티타늄디옥사이드 (CI 77891), 탤크, 칼슘알루미늄보로실리케이트, 다이페닐실록시페닐트라이메티콘, 폴리프로필렌, 다이아이소스테아릴말레이트, 합성플루오르플로고파이트, 징크미리스테이트, 다이카프릴릴카보네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아이소부텐, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 실리카, 다이메티콘, 1,2-헥산다이올, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 트라이에톡시카프릴릴실레인, 틴옥사이드, 적색226호, 적색산화철, 토코페롤, 황색4호 #아이시 합성플루오르플로고파이트, 티타늄디옥사이드 (CI 77891), 마이카, 다이페닐실록시페닐트라이메티콘, 폴리프로필렌, 탤크, 다이아이소스테아릴말레이트, 징크미리스테이트, 다이카프릴릴카보네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아이소부텐, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 다이메티콘, 틴옥사이드, 1,2-헥산다이올, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 실리카, 망가니즈바이올렛, 트라이에톡시카프릴릴실레인, 적색226호, 황색산화철, 카올린, 토코페롤 #트윙클 마이카, 합성플루오르플로고파이트, 티타늄디옥사이드 (CI 77891), 탤크, 다이페닐실록시페닐트라이메티콘, 폴리프로필렌, 다이아이소스테아릴말레이트, 징크미리스테이트, 다이카프릴릴카보네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아이소부텐, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 다이메티콘, 울트라마린, 1,2-헥산다이올, 하이드로제네이티드레시틴, 틴옥사이드, 적색226호, 글리세릴카프릴레이트, 트라이에톡시카프릴릴실레인, 실리카, 적색산화철, 흑색산화철, 토코페롤 #렛츠 베이스 마이카, 탤크, 다이메티콘/비닐다이메티콘크로스폴리머, 하이드로제네이티드폴리(C6-14올레핀), 다이페닐실록시페닐트라이메티콘, 티타늄디옥사이드 (CI 77891), 마그네슘스테아레이트, 마그네슘미리스테이트, 다이아이소스테아릴말레이트, 하이드로제네이티드레시틴, 실리카, 트라이에톡시카프릴릴실레인, 합성플루오르플로고파이트, 1,2-헥산다이올, 적색산화철, 흑색산화철, 글리세릴카프릴레이트, 황색산화철, 적색226호, 망가니즈바이올렛, 라우로일라이신, 알루미늄하이드록사이드, 카올린, 다이메티콘 #쉬어 핑크 마이카, 탤크, 티타늄디옥사이드 (CI 77891), 다이메티콘/비닐다이메티콘크로스폴리머, 하이드로제네이티드폴리(C6-14올레핀), 다이페닐실록시페닐트라이메티콘, 마그네슘스테아레이트, 마그네슘미리스테이트, 다이아이소스테아릴말레이트, 울트라마린, 하이드로제네이티드레시틴, 합성플루오르플로고파이트, 실리카, 1,2-헥산다이올, 황색4호, 트라이에톡시카프릴릴실레인, 적색226호, 라우로일라이신, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 적색산화철, 카올린, 흑색산화철, 다이메티콘 #모브 그레이 마이카, 탤크, 다이메티콘/비닐다이메티콘크로스폴리머, 망가니즈바이올렛, 하이드로제네이티드폴리(C6-14올레핀), 다이페닐실록시페닐트라이메티콘, 티타늄디옥사이드 (CI 77891), 마그네슘스테아레이트, 마그네슘미리스테이트, 다이아이소스테아릴말레이트, 흑색산화철, 황색산화철, 하이드로제네이티드레시틴, 실리카, 적색산화철, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 합성플루오르플로고파이트, 카올린, 글리세릴카프릴레이트, 적색226호, 라우로일라이신, 알루미늄하이드록사이드, 다이메티콘 #썸 시크 마이카, 탤크, 다이메티콘/비닐다이메티콘크로스폴리머, 흑색산화철, 하이드로제네이티드폴리(C6-14올레핀), 다이페닐실록시페닐트라이메티콘, 울트라마린, 마그네슘스테아레이트, 티타늄디옥사이드 (CI 77891), 마그네슘미리스테이트, 다이아이소스테아릴말레이트, 적색산화철, 합성플루오르플로고파이트, 하이드로제네이티드레시틴, 황색산화철, 실리카, 적색226호, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 카올린, 글리세릴카프릴레이트, 다이메티콘",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66097
재창조 메이커 1g,"11,200원",20%,4.7,1g,"에틸헥실팔미테이트, 사이클로펜타실록세인, 실리카, 합성왁스, 카프릴릭/카프릭트라이글리세라이드, 티타늄디옥사이드 (CI 77891), 다이메티콘, C13-15알케인, 트라이메틸실록시실리케이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 아이소도데케인, 세틸피이지/피피지-10/1다이메티콘, 폴리글리세릴-3폴리리시놀리에이트, 파라핀, 호호바에스터, 솔비탄아이소스테아레이트, 브이피/헥사데센코폴리머, 황색산화철, 다이메티콘/비닐다이메티콘크로스폴리머, 흑색산화철, 마이크로크리스탈린왁스, 다이스테아다이모늄헥토라이트, 적색산화철, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 토코페롤, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59993
오 마이 래쉬 쌩얼 카라 7ml,"7,650원",15%,4.7,7ml,"사이클로펜타실록세인, 아이소도데케인, 트라이메틸실록시실리케이트, 마이크로크리스탈린왁스, 하이드로제네이티드폴리아이소부텐, 브이피/에이코신코폴리머, 실리카, 실리카다이메틸실릴레이트, 다이스테아다이모늄헥토라이트, 트라이하이드록시스테아린, 흑색산화철, 프로필렌카보네이트, 스테아로일이눌린, 페녹시에탄올, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 비에이치티, 토코페롤, 정제수, 판테놀, 스위트아몬드오일, 부틸렌글라이콜, 쌀추출물, 돌콩추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53657
파워 래쉬 속눈썹 영양제 6g,"19,550원",15%,4.7,6g,"정제수, 부틸렌글라이콜, 카페인, 판테놀, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알지닌, 소듐하이알루로네이트, 녹차수, 글루타믹애씨드, 다이소듐이디티에이, 바이오틴, 칡뿌리추출물, 녹차뿌리추출물, 에틸헥실글리세린",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53656
재창조 메이커 오버립,"14,000원",,4.5,1g,"메틸트라이메티콘, 마이카, 폴리프로필실세스퀴옥세인, 폴리글리세릴-2트라이아이소스테아레이트, 합성왁스, 티타늄디옥사이드 (CI 77891), 실리카, 파라핀, 아크릴레이트/스테아릴아크릴레이트/다이메티콘메타크릴레이트코폴리머, C12-15알킬에틸헥사노에이트, C13-15알케인, 적색산화철, 마이크로크리스탈린왁스, 폴리글리세릴-3폴리리시놀리에이트, 하이드로제네이티드폴리아이소부텐, 흑색산화철, 다이스테아다이모늄헥토라이트, 트라이에톡시카프릴릴실레인, 황색산화철, 향료, 알루미늄하이드록사이드, 리날룰, 시트로넬올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61488
순정 약산성 5.5 폼 클렌저 150ml,"9,600원",20%,5.5,150ml,"정제수, 소듐코코일이세티오네이트, 글리세린, 하이드록시프로필스타치포스페이트, 소듐메틸코코일타우레이트, 데실글루코사이드, 포타슘코코일글리시네이트, 세테아릴알코올, 글리세릴스테아레이트, 솔비탄올리베이트, 글라이콜다이스테아레이트, 포타슘코코에이트, 카프릴릴글라이콜, 시트릭애씨드, 폴리쿼터늄-67, 글리세릴카프릴레이트, 다이소듐이디티에이, 소듐아세테이트, 소듐클로라이드, 판테놀, 펜틸렌글라이콜, 마데카소사이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58268
진저슈가 오버나이트 립마스크 23g,"11,000원",,4.8,23g,"폴리부텐, 하이드로제네이티드폴리아이소부텐, 피토스테릴이소스테아릴다이머디리놀리에이트, 다이아이소스테아릴말레이트, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 덱스트린팔미테이트, 시어버터, 마이크로크리스탈린왁스, 폴리에틸렌, 글리세린, 비즈왁스, 토코페릴아세테이트, 칸데릴라왁스, 야자씨버터, 에틸렌/프로필렌/스타이렌코폴리머, 트라이에틸헥사노인, 다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 오조케라이트, 폴리하이드록시스테아릭애씨드, 향료, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 다이스테아다이모늄헥토라이트, 에틸헥실팔미테이트, 레시틴, 아이소스테아릭애씨드, 아이소프로필팔미테이트, 솔비탄아이소스테아레이트, 폴리글리세릴-3폴리리시놀리에이트, 데하이드로아세틱애씨드, 부틸렌/에틸렌/스타이렌코폴리머, 트레할로오스, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 정제수, 부틸렌글라이콜, 생강추출물, 비에이치티",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=55142
수분가득 콜라겐 아이크림 28ml,"20,700원",10%,4.6,28 ml,"하이드롤라이즈드콜라겐(652,300ppm), 프로판다이올, 세테아릴알코올, 스쿠알란, 부틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 시어버터, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 다이-C12-13알킬말레이트, 펜타에리스리틸테트라에틸헥사노에이트, 하이드록시프로필스타치포스페이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카보머, 글리세릴스테아레이트, 트로메타민, 하이드로제네이티드레시틴, 글리세릴카프릴레이트, 정제수, 스테아릭애씨드, 팔미틱애씨드, 다이소듐이디티에이, 글리세린, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 다이팔미토일하이드록시프롤린, 하이드롤라이즈드루핀단백질, 미리스틱애씨드, 라우릭애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53252
컬러 래스팅 글로우 스틱 3.2g,"12,800원",20%,3.2,3.2g,"다이펜타에리스리틸펜타아이소스테아레이트, 다이페닐실록시페닐트라이메티콘, 다이페닐다이메티콘, 피토스테릴/옥틸도데실라우로일글루타메이트, 글리세릴운데실다이메티콘, 합성왁스, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 폴리글리세릴-2트라이아이소스테아레이트, 알루미나, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 적색산화철, 폴리하이드록시스테아릭애씨드, 적색202호, 에틸렌/프로필렌코폴리머, 레시틴, 적색104호의(1), 에틸헥실팔미테이트, 아이소스테아릭애씨드, 아이소프로필미리스테이트, 향료, 폴리글리세릴-3폴리리시놀리에이트, 다이메티콘, 청색1호, 트라이에톡시카프릴릴실레인, 글리세린, 정제수, 부틸렌글라이콜, 토코페롤, 석류추출물, 석류나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62608
빅 커버 스킨 핏 컨실러 7g,"10,400원",20%,4.6,7g,"정제수, 티타늄디옥사이드 (CI 77891), 사이클로펜타실록세인, 폴리메틸메타크릴레이트, 프로판다이올, 페닐트라이메티콘, 사이클로헥사실록세인, 라우릴피이지-9폴리다이메틸실록시에틸다이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 트라이메틸실록시실리케이트, 글리세린, 황색산화철, 피이지-10다이메티콘, 다이스테아다이모늄헥토라이트, 1,2-헥산다이올, 아크릴레이트/에틸헥실아크릴레이트/다이메티콘메타크릴레이트코폴리머, 소듐클로라이드, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 흑색산화철, 크로뮴옥사이드그린, 향료, 카프릴릴글라이콜, 적색산화철, 글리세릴카프릴레이트, 울트라마린, 다이소듐이디티에이, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59269
닥터 마스카라 픽서 6g,"8,000원",,5.0,6g,"아이소도데케인, 트라이메틸실록시실리케이트, 사이클로펜타실록세인, 아크릴레이트/폴리트라이메틸실록시메타크릴레이트코폴리머, 다이스테아다이모늄헥토라이트, 합성왁스, 부틸아크릴레이트/하이드록시프로필다이메티콘아크릴레이트코폴리머, 실리카, 프로필렌카보네이트, 폴리프로필실세스퀴옥세인, 에틸렌/프로필렌코폴리머, 다이아이소스테아릴말레이트, 꽃창포추출물, 흑색산화철, 트라이에톡시카프릴릴실레인",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67466
뽀오얀 미소 발효 클렌징오일 150ml,"16,150원",15%,4.9,150ml,"C12-15알킬벤조에이트, 펜타에리스리틸테트라에틸헥사노에이트, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-6다이카프레이트, 트라이에틸헥사노인, 폴리글리세릴-10다이아이소스테아레이트, 펜타에리스리틸테트라아이소스테아레이트, 아이소프로필팔미테이트, 폴리글리세릴-6카프릴레이트, C12-15알코올, 향료, 부틸렌글라이콜, 정제수, 시어버터, 효모/보리씨발효여과물, 프로판다이올, 코튼추출물, 모나스커스/쌀발효물, 1,2-헥산다이올, 돌콩지질, 에틸헥실글리세린, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59264
베이킹 파우더 B.B 딥 클렌징폼 160g,"6,300원",30%,4.8,160g,"정제수, 미리스틱애씨드, 글리세린, 포타슘하이드록사이드, 실리카, 스테아릭애씨드, 피이지-32, 팔미틱애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 글라이콜다이스테아레이트, 코카미도프로필베타인, 향료, 소듐클로라이드, 소듐바이카보네이트(0.1%), 쌀겨, 다이소듐이디티에이, 피이지-14M, 소듐벤조에이트, 락틱애씨드, 비에이치티",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54907
순정 디렉터 무기자차 선크림 기획세트 SPF50+/PA++++ (50ml+50ml),"15,000원",40%,4.7,50ml*2,"정제수, 아이소노닐아이소노나노에이트, 징크옥사이드, 프로판다이올, C12-15알킬벤조에이트, 부틸옥틸살리실레이트, 티타늄디옥사이드, 실리카, 헥실라우레이트, 아크릴레이트코폴리머, 아이소트라이데실아이소노나노에이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 폴리글리세릴-2아이소스테아레이트, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 마그네슘설페이트, 1,2-헥산다이올, 다이스테아다이모늄헥토라이트, 다이메티콘크로스폴리머, 브이피/헥사데센코폴리머, 코코-카프릴레이트/카프레이트, 폴리하이드록시스테아릭애씨드, 폴리글리세릴-6폴리리시놀리에이트, 솔비탄세스퀴올리에이트, 트라이에톡시카프릴릴실레인, 병풀추출물, 폴리C10-30알킬아크릴레이트, 알루미늄하이드록사이드, 솔비탄아이소스테아레이트, 스테아릭애씨드, 폴리글리세릴-6폴리하이드록시스테아레이트, 피브이피, 병풀꽃/잎/줄기추출물, 폴리글리세린-6, 에틸헥실글리세린, 토코페롤, 아스코빌팔미테이트, 판테놀, 마데카소사이드, 아시아티코사이드, 병풀잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58928
피지쏙 파우더 5g,"7,500원",25%,4.8,5g,"마그네슘포타슘플루오로실리케이트, 실리카, 옥틸도데실스테아로일스테아레이트, 스쿠알란, 실리카다이메티콘실릴레이트, 마그네슘미리스테이트, 알루미늄전분옥테닐석시네이트, 솔비탄아이소스테아레이트, 다이메티콘, 메티콘, 에틸헥실글리세린, 글리세릴카프릴레이트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58259
오마이래쉬 마스카라 1호 탑코트 12g,"6,000원",,4.6,12 g,"정제수, 에탄올, 피브이피, 브이피/브이에이코폴리머, 카보머, 트로메타민, 펜틸렌글라이콜, 1,2-헥산다이올, 다이소듐이디티에이, 버지니아풍년화잎수, 라벤더꽃수, 프로필렌글라이콜, 부틸렌글라이콜, 오렌지추출물, 라즈베리추출물, 캐모마일꽃추출물, 키위추출물, 살구씨추출물, 자몽추출물, 시트릭애씨드, 소듐벤조에이트, 포타슘솔베이트, 페녹시에탄올",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54841
플레이 멀티 아이즈,"15,400원",30%,4.8,7.2g,"[순백의 베이지] 탤크, 합성플루오르플로고파이트, 마이카, 티타늄디옥사이드 (CI 77891), 마그네슘미리스테이트, 나일론-12, 카프릴릭/카프릭트라이글리세라이드, 실리카, 다이아이소스테아릴말레이트, 황색산화철, 다이메티콘, 적색산화철, 라우로일라이신, 울트라마린, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 흑색산화철, 토코페롤 [음영의 깊이] 탤크, 합성플루오르플로고파이트, 마이카, 티타늄디옥사이드 (CI 77891), 마그네슘미리스테이트, 나일론-12, 카프릴릭/카프릭트라이글리세라이드, 실리카, 황색산화철, 적색산화철, 다이아이소스테아릴말레이트, 흑색산화철, 다이메티콘, 울트라마린, 라우로일라이신, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 토코페롤 [스포트라이트 빔] 칼슘티타늄보로실리케이트, 탤크, 네오펜틸글라이콜다이에틸헥사노에이트, 칼슘알루미늄보로실리케이트, 폴리메틸메타크릴레이트, 마그네슘미리스테이트, 티타늄디옥사이드 (CI 77891), 다이메티콘, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 헥실라우레이트, 합성플루오르플로고파이트, 다이메티콘/비닐다이메티콘크로스폴리머, 카프릴릴글라이콜, 글리세릴카프릴레이트, 틴옥사이드, 에틸헥실글리세린, 소목껍질추출물, 적색산화철, 황색산화철, 트라이에톡시카프릴릴실레인, 토코페롤 [카카오브라운] 탤크, 합성플루오르플로고파이트, 마이카, 흑색산화철, 황색산화철, 적색산화철, 마그네슘미리스테이트, 나일론-12, 카프릴릭/카프릭트라이글리세라이드, 실리카, 티타늄디옥사이드 (CI 77891), 다이아이소스테아릴말레이트, 다이메티콘, 라우로일라이신, 카프릴릴글라이콜, 트라이하이드록시스테아린, 마카다미아씨오일, 글리세릴카프릴레이트, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 토코페롤 [꿀광치트키] 칼슘알루미늄보로실리케이트, 합성플루오르플로고파이트, 탤크, 티타늄디옥사이드 (CI 77891), 다이아이소스테아릴말레이트, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드캐스터오일아이소스테아레이트, 마그네슘미리스테이트, 나일론-12, 마그네슘스테아레이트, 폴리메틸메타크릴레이트, 카프릴릴글라이콜, 글리세릴카프릴레이트, 틴옥사이드, 에틸헥실글리세린, 적색산화철, 마이카, 토코페롤 [피치나는피치] 탤크, 마그네슘/포타슘/실리콘/플루오라이드/하이드록사이드/옥사이드, 실리카, 메틸메타크릴레이트크로스폴리머, 알루미늄전분옥테닐석시네이트, 다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 티타늄디옥사이드 (CI 77891), 다이아이소스테아릴말레이트, 마그네슘미리스테이트, 헥실라우레이트, 카프릴릴글라이콜, 알루미늄미리스테이트, 글리세릴카프릴레이트, 황색4호, 하이드로젠다이메티콘, 에틸헥실글리세린, 흑색산화철, 적색산화철, 황색산화철, 적색226호, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 정제수, 소듐클로라이드, 소듐설페이트, 토코페롤 [말랑말랑살구야] 마이카, 티타늄디옥사이드 (CI 77891), 다이카프릴릴카보네이트, 다이메티콘, 메틸메타크릴레이트크로스폴리머, 합성플루오르플로고파이트, 다이메티콘/비닐다이메티콘크로스폴리머, 페닐트라이메티콘, 적색산화철, 트라이에톡시카프릴릴실레인, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 카프릴릴글라이콜, 알루미늄하이드록사이드, 카민, 황색산화철, 글리세릴카프릴레이트, 황색4호, 에틸헥실글리세린, 마그네슘스테아레이트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66101
피지쏙 젤리 파우더 8g,"11,250원",25%,4.6,8g,"다이메티콘, 실리카, C12-15알킬벤조에이트, 폴리글리세릴-2트라이아이소스테아레이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 합성왁스, 마이크로크리스탈린왁스, 솔비탄아이소스테아레이트, 1,2-헥산다이올, 카프릴릴글라이콜, 카프릴릭/카프릭글리세라이즈, 청색1호",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=65614
원더포어 프레쉬너 2종 세트 (500ml+250ml),"16,200원",10%,4.8,500ml+250ml,"정제수, 변성알코올, 부틸렌글라이콜, 글리세린, 프로판다이올, 1,2-헥산다이올, 베타인, 은행나무잎추출물, 에틸헥실글리세린, 콘민트잎추출물, 에탄올, 빌베리열매추출물, 다이소듐이디티에이, 사탕수수추출물, 소듐하이알루로네이트, 오렌지추출물, 레몬추출물, 비니거, 설탕단풍추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62024
더블 래스팅 비건 커버 파운데이션 SPF32/PA++ 30 g,"23,200원",20%,4.7,30 g,"정제수, 티타늄디옥사이드 (CI 77891), 다이페닐실록시페닐트라이메티콘, 메틸트라이메티콘, 부틸렌글라이콜, 호모살레이트, 아이소도데케인, 티타늄디옥사이드, 카프릴릴메티콘, 아크릴레이트/폴리트라이메틸실록시메타크릴레이트코폴리머, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 폴리글리세릴-6폴리리시놀리에이트, 마이카, 1,2-헥산다이올, 황색산화철, 다이스테아다이모늄헥토라이트, 소듐클로라이드, 알루미늄하이드록사이드, 폴리글리세릴-2아이소스테아레이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 실리카, 스테아릭애씨드, 트라이에톡시카프릴릴실레인, 적색산화철, 카프릴릴글라이콜, 글리세릴카프릴레이트, 트라이하이드록시스테아린, 메티콘, 흑색산화철, 잔탄검, 다이소듐이디티에이, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60597
순정 판텐소사이드10 시카밤 50ml,"20,000원",20%,4.8,50ml,"정제수, 부틸렌글라이콜, 판테놀, 스쿠알란, 세테아릴알코올, 1,2-헥산다이올, 하이드로제네이티드폴리(C6-14올레핀), 페닐트라이메티콘, 다이아이소스테아릴말레이트, 폴리글리세릴-10스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트시트레이트, 글리세릴스테아레이트, 세테아릴글루코사이드, 하이드로제네이티드레시틴, 트로메타민, 글리세린, 카프릴릴글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이소듐이디티에이, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 마데카소사이드, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 글루코오스, 녹차추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60162
래쉬 업 콤브 마스카라 8g,"13,600원",15%,4.7,8g,"아이소도데케인, 트라이메틸실록시실리케이트, 세레신, 덱스트린팔미테이트/에틸헥사노에이트, 탤크, 아이소부틸메타크릴레이트/비스-하이드록시프로필다이메티콘아크릴레이트코폴리머, 마이크로크리스탈린왁스, 다이스테아다이모늄헥토라이트, 흑색산화철, 폴리프로필실세스퀴옥세인, 프로필렌카보네이트, 하이드로제네이티드폴리아이소부텐, 티타늄디옥사이드 (CI 77891), 황색산화철, 적색산화철, 트라이에톡시카프릴릴실레인, 알루미늄하이드록사이드, 판테놀, 비에이치티",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59904
글로우 픽싱 틴트 3.8g,"11,200원",20%,3.8,3.8g,"정제수, 트라이메틸실록시페닐다이메티콘, 옥틸도데칸올, 비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트, 폴리아마이드-8, 다이아이소스테아릴말레이트, 폴리솔베이트60, 부틸렌글라이콜, 세틸알코올, 글리세린, 솔비탄세스퀴올리에이트, 변성알코올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 코코-카프릴레이트/카프레이트, 1,2-헥산다이올, 티타늄디옥사이드 (CI 77891), 캐스터오일/아이피디아이코폴리머, 카프릴릴글라이콜, 카프릴릭/카프릭/석시닉트라이글리세라이드, 황색5호, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 솔비탄아이소스테아레이트, 토코페롤, 데하이드로아세틱애씨드, 적색227호, 소듐파이테이트, 폴리아크릴레이트-13, 향료, 폴리아이소부텐, 하이드롤라이즈드하이알루로닉애씨드, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 폴리솔베이트20, 청색1호, 라즈베리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58921
러블리쿠키 블러셔,"8,100원",10%,4.7,4g,"탤크, 마이카, 실리카, 다이아이소스테아릴말레이트, 하이드로제네이티드폴리(C6-14올레핀), 트라이에톡시카프릴릴실레인, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 적색226호, 마그네슘미리스테이트, 옥틸도데실스테아로일스테아레이트, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 1,2-헥산다이올, 티타늄디옥사이드 (CI 77891), 울트라마린, 글리세릴카프릴레이트, 하이드로제네이티드레시틴, 황색4호, 적색산화철, 흑색산화철, 알루미늄하이드록사이드, 다이메티콘, 메티콘",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54857
마스카라 전용 리무버 80ml,"7,230원",14%,4.7,80ml,"정제수, 사이클로펜타실록산, 코코넛오일,헥실렌글라이콜, 코코-카프릴레이트/카프레이트, 소듐클로라이드, 라우릴메칠글루세스-10하이드록시프로필디모늄클로라이드, 페녹시에탄올, 디포타슘포스페이트, 카프릴릴/카프릴글루코사이드, 에칠헥실글리세린, 디소듐이디티에이, 포타슘포스페이트, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54845
립 앤 아이 리무버 250ml,"11,050원",15%,4.8,250ml,"정제수, 사이클로펜타실록세인, 부틸렌글라이콜, 1,2-헥산다이올, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53655
오버 글로이 틴트,"11,200원",20%,4.8,3g,"정제수, 다이아이소스테아릴말레이트, 비스-다이글리세릴폴리아실아디페이트-2, 하이드로제네이티드폴리아이소부텐, 다이페닐다이메티콘, 트라이메틸실록시페닐다이메티콘, 폴리페닐실세스퀴옥세인, 글리세린, 세틸피이지/피피지-10/1다이메티콘, 폴리솔베이트60, 솔비탄아이소스테아레이트, 1,2-헥산다이올, 세테아레스-20, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스쿠알란, 페녹시에탄올, 티타늄디옥사이드 (CI 77891), 에틸헥실글리세린, 향료, 황색5호, 적색227호, 황색4호, 적색104호의(1), 청색1호, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61167
