상품명,가격,할인율,평점,용량,전성분,URL
시그니아 워터 에멀젼 기프트 세트 2종,"148,000원",20%,4.9,[본품] 시그니아 스킨 리파이닝 워터 180ml 시그니아 에센셜 밸런싱 에멀젼 150ml [증정] 시그니아 스킨 리파이닝 워터 견본 20ml 시그니아 에센셜 밸런싱 에멀젼 견본 20ml 시그니아 코어 리프팅 세럼 견본 10ml,"[워터] 정제수, 부틸렌글라이콜, 글리세린, 베타인, 피이지/피피지-17/6코폴리머, 나이아신아마이드, 1,2-헥산다이올, 글리세릴폴리메타크릴레이트, 피피지-13-데실테트라데세스-24, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 페녹시에탄올, 트로메타민, 에틸헥실글리세린, 향료, 아데노신, 다이소듐이디티에이, 수선화비늘줄기추출물, 황수선추출물, 금, 프로판다이올, 벤질살리실레이트, 하이드록시시트로넬알, 시트릭애씨드, 락틱애씨드, 폴리카프로락톤, 글라이콜릭애씨드, 에탄올, 프로테아제, 피이지-75, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 토코페롤, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 파파인, 글루코오스, 자일로오스, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 덱스트린, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드 [에멀젼] 정제수, 부틸렌글라이콜, 글리세린, 다이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 다이아이소스테아릴말레이트, 합성왁스, 1,2-헥산다이올, C14-22알코올, 식물성스쿠알란, 시어버터, 비스-다이글리세릴폴리아실아디페이트-2, 폴리글리세릴-10스테아레이트, 하이드록시프로필스타치포스페이트, 글리세릴스테아레이트, 세테아릴알코올, 글리세릴스테아레이트시트레이트, 폴리메틸실세스퀴옥세인, 하이드로제네이티드식물성오일, 하이드로제네이티드레시틴, C12-20알킬글루코사이드, 스테아릭애씨드, 판테놀, 카프릴릴글라이콜, 카보머, 글리세릴카프릴레이트, 팔미틱애씨드, 페녹시에탄올, 트로메타민, 향료, 다이소듐이디티에이, 아데노신, 에틸헥실글리세린, 수선화비늘줄기추출물, 콜레스테롤, 세라마이드엔피, 황수선추출물, 벤질살리실레이트, 덱스트린, 하이드롤라이즈드루핀단백질, 카카오추출물, 프로판다이올, 하이드록시시트로넬알, 글루코오스, 글라이코프로테인, 메톡시피이지-114/폴리엡실론카프로락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 토코페롤, 만노오스, 소듐클로라이드, 레시틴, 펜틸렌글라이콜, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장, 칼슘클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57600
블러쉬 5.5g,"45,000원",10%,5.5,5.5g,"합성플루오르플로고파이트, 마이카, 실리카, 티타늄디옥사이드 (CI 77891), 코코-카프릴레이트/카프레이트, 알루미늄전분옥테닐석시네이트, 옥틸도데실스테아로일스테아레이트, 칼슘알루미늄보로실리케이트, 폴리글리세릴-10다이올리에이트, 셀룰로오스, 1,2-헥산다이올, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 솔비탄아이소스테아레이트, 트라이에톡시카프릴릴실레인, 메티콘, 하이드로제네이티드캐스터오일다이머다이리놀레에이트, 적색226호, 카프릴릴글라이콜, 글리세릴카프릴레이트, 적색산화철, 알루미늄하이드록사이드, 다이메티콘, 틴옥사이드, 글리세릴폴리메타크릴레이트, 마그네슘알루미늄실리케이트, 정제수, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62029
UV프로텍터 익스트림포스 레포츠 SPF50+/PA++++ 70ml,"40,500원",10%,4.9,70ml,"정제수, C12-15알킬벤조에이트, 에칠헥실메톡시신나메이트, 부틸렌글라이콜, 프로판다이올, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 디에칠아미노하이드록시벤조일헥실벤조에이트, 티타늄디옥사이드, 다이메티콘, 트라이실록세인, 사이클로펜타실록세인, 실리카, 사이클로헥사실록세인, 폴리아크릴레이트-13, 알루미늄스테아레이트, 폴리아이소부텐, 폴리하이드록시스테아릭애씨드, 다이메티콘/비닐다이메티콘크로스폴리머, 알루미나, 스테아릭애씨드, 페녹시에탄올, C12-15알코올, 향료, 폴리아크릴릭애씨드, 다이소듐이디티에이, 에틸헥실글리세린, 폴리솔베이트20, 솔비탄아이소스테아레이트, 버지니아풍년화잎수, 칼슘판테테인설포네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 비에이치티, 리모넨, 리날룰, 토코페롤, 피이지-60하이드로제네이티드캐스터오일, 잔탄검, 글리세린, 락토바실러스/부레옥잠발효물, 에틸헥실팔미테이트, 메톡시피이지-114/폴리엡실론카프로락톤, 쇠비름추출물, 만니톨, 펜틸렌글라이콜, 아스코빅애씨드, 카페익애씨드, 유비퀴논, 아크릴레이트/암모늄메타크릴레이트코폴리머, 카프릴릴글라이콜, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카카오추출물, 1,2-헥산다이올, 토코페릴아세테이트, 카보머, 복사나무잎추출물, 시트릭애씨드, 소듐데하이드로아세테이트, 레시틴, 에탄올, 포타슘솔베이트, 소듐시트레이트, 소듐벤조에이트, 티타늄디옥사이드 (CI 77891), 해바라기씨오일, 베타-카로틴, 하이드롤라이즈드기장, 징크디엔에이, 디엔에이, 하이드로제네이티드포스파티딜콜린, 바이오틴, 덱스트린, 하이드롤라이즈드오크라추출물, 콜레스테롤, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 카퍼트라이펩타이드-1, 콜레스테릴헥실다이카바메이트풀루란",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60900
UV프로텍터 멀티디펜스 프레쉬 SPF50+/PA++++ 50ml,"40,500원",10%,4.8,50ml,"정제수, 다이부틸아디페이트, 프로판다이올, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 알지닌, 나이아신아마이드, 폴리글리세릴-3다이스테아레이트, 1,2-헥산다이올, 펜틸렌글라이콜, 세테아릴알코올, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 글리세린, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 포타슘세틸포스페이트, 메틸프로판다이올, 소듐아크릴레이트크로스폴리머-2, 이눌린라우릴카바메이트, 카보머, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트시트레이트, 스핑고모나스발효추출물, 에틸헥실글리세린, 아데노신, 폴리에터-1, 부틸렌글라이콜, 토코페릴아세테이트, 에틸헥실팔미테이트, 모란추출물, 작약뿌리추출물, 바이오사카라이드검-1, 다이소듐이디티에이, 효모발효여과물, 토코페롤, 해바라기씨오일, 작약꽃추출물, 베타-카로틴, 디엔에이, 버지니아풍년화껍질/잎/잔가지추출물, 센티드제라늄추출물, 치자꽃추출물, 살비아수, 판테놀, 3-O-에틸아스코빅애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56400
NEW 옴므 블루 에센스 기획 2종 세트 (125ml+110ml),"76,800원",20%,4.9,[옴므 블루 에센스 인 토너] 125ml [옴므 블루 에센스 인 에멀전] 110ml,"[헤라 옴므 블루 에센스 인 토너] 정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 글리세레스-26, 베타인, 피피지-13-데실테트라데세스-24, 옥틸도데세스-16, 비스-피이지-18메틸에터다이메틸실레인, 에틸헥실글리세린, 잔탄검, 향료, 카보머, 트로메타민, 소듐메타포스페이트, 이노시톨, 엑토인, 리날룰, 헥실신남알, 알파-아이소메틸아이오논, 리모넨, 벤질살리실레이트, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 프로필렌글라이콜, 빌베리열매추출물, 토코페롤, 소듐하이알루로네이트, 사탕수수추출물, 부틸렌글라이콜, 하이드로제네이티드레시틴, 오렌지추출물, 레몬추출물, 설탕단풍추출물, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 세라마이드엔피, 수용성콜라겐 / [헤라 옴므 블루 에센스 인 에멀전] 정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 시어버터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 스테아레스-21, 하이드로제네이티드식물성오일, 글리세릴스테아레이트, 카보머, 글리세릴스테아레이트시트레이트, 트로메타민, 향료, 팔미틱애씨드, 잔탄검, 글리세릴카프릴레이트, 에틸헥실글리세린, 스테아릭애씨드, 다이메티콘, 소듐메타포스페이트, 폴리글루타믹애씨드, 솔비탄아이소스테아레이트, 폴리솔베이트60, 이노시톨, 엑토인, 리날룰, 헥실신남알, 알파-아이소메틸아이오논, 리모넨, 레시틴, 벤질살리실레이트, 세라마이드엔피, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 프로필렌글라이콜, 토코페롤, 빌베리열매추출물, 소듐하이알루로네이트, 사탕수수추출물, 하이드로제네이티드레시틴, 오렌지추출물, 레몬추출물, 설탕단풍추출물, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66717
리치 컬링 마스카라,"37,800원",10%,4.7,6g,"정제수, 아크릴레이트코폴리머, 흑색산화철, 비즈왁스, 카나우바왁스, 폴리글리세릴-3비즈왁스, 팔미틱애씨드, 스테아릭애씨드, 피브이피, 1,2-헥산다이올, 아미노메틸프로판다이올, 실리카, 다이펜타에리스리틸펜타아이소스테아레이트, 에탄올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴글라이콜, 소듐메타포스페이트, 소듐데하이드로아세테이트, 판테놀, 동백나무씨오일, 호호바씨오일, 솔비탄아이소스테아레이트, 폴리솔베이트60, 소듐하이알루로네이트, 바이오틴",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=16715
브로우 디자이너 오토펜슬,"27,000원",10%,4.7,0.3g,"흑색산화철, 하이드로제네이티드돌콩오일, 하이드로제네이티드코코-글리세라이즈, 마이카, 하이드로제네이티드식물성오일, 적색산화철, 황색산화철, 징크스테아레이트, 스테아릭애씨드, 카나우바왁스, 폴리글리세릴-2트라이아이소스테아레이트, 토코페롤, 페녹시에탄올, 카프릴릴글라이콜, 아스코빌팔미테이트, 헥실렌글라이콜",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=20732
NEW 코렉팅 베이스 UV 프로텍터 SPF50+/PA++++ 35ml,"52,200원",10%,4.7,35ml,"정제수, 다이메티콘, 메틸트라이메티콘, 아이소노닐아이소노나노에이트, 변성알코올, 드로메트리졸트리실록산, 티타늄디옥사이드 (CI 77891), 부틸렌글라이콜, 호모살레이트, 피이지-9폴리다이메틸실록시에틸다이메티콘, 티타늄디옥사이드, 에칠헥실살리실레이트, 글리세린, 나이아신아마이드, 테레프탈릴리덴디캠퍼설포닉애씨드, 폴리메틸실세스퀴옥세인, 다이스테아다이모늄헥토라이트, 자일리톨, 트로메타민, 1,2-헥산다이올, 나일론-12, 트라이메틸실록시실리케이트, 다이메티콘/비닐다이메티콘크로스폴리머, 실리카, 스테아릭애씨드, 알루미늄하이드록사이드, 알루미나, 카프릴릴글라이콜, 합성플루오르플로고파이트, 황색산화철, 에틸헥실글리세린, 향료, 폴리메틸메타크릴레이트, 트라이에톡시카프릴릴실레인, 적색산화철, 시메티콘, 아데노신, 리모넨, 리날룰, 틴옥사이드, 프로필렌글라이콜, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드식물성단백질, 하이드롤라이즈드콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66903
센슈얼 파우더 매트 립스틱 3g,"40,500원",10%,4.8,3g,"다이메티콘, 아이소트라이데실아이소노나노에이트, 합성왁스, 폴리글리세릴-2트라이아이소스테아레이트, 다이페닐다이메티콘/비닐다이페닐다이메티콘/실세스퀴옥세인크로스폴리머, 페닐트라이메티콘, 다이펜타에리스리틸펜타아이소스테아레이트, 비스-다이글리세릴폴리아실아디페이트-2, 펜타에리스리틸테트라아이소스테아레이트, 다이스테아다이모늄헥토라이트, 마이카, 폴리실리콘-11, 다이메티콘크로스폴리머, 에틸렌/프로필렌코폴리머, 쌀겨왁스, 다이메티콘/비닐다이메티콘크로스폴리머, 글리세릴운데실다이메티콘, 적색103호의(1), 황색5호, 적색202호, 적색201호, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 티타늄디옥사이드 (CI 77891), 적색산화철, 프로필렌카보네이트, 메티콘, 리모넨, 실리카, 리날룰, 향료, 폴리하이드록시스테아릭애씨드, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 레시틴, 폴리글리세릴-2테트라아이소스테아레이트, 에틸헥실팔미테이트, 아이소스테아릭애씨드, 아이소프로필미리스테이트, 폴리글리세릴-3폴리리시놀리에이트, 시트로넬올, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=54577
브로우 디자이너 오토펜슬,"18,000원",10%,4.8,0.3g * 2ea,"흑색산화철, 하이드로제네이티드돌콩오일, 하이드로제네이티드코코-글리세라이즈, 마이카, 하이드로제네이티드식물성오일, 적색산화철, 황색산화철, 징크스테아레이트, 스테아릭애씨드, 카나우바왁스, 폴리글리세릴-2트라이아이소스테아레이트, 토코페롤, 페녹시에탄올, 카프릴릴글라이콜, 아스코빌팔미테이트, 헥실렌글라이콜",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=21892
에이지 어웨이 에스테틱 BX 아이크림 25ml,"88,000원",20%,4.8,25 ml,"정제수, 부틸렌글라이콜, 글리세린, 스쿠알란, 펜타에리스리틸테트라에틸헥사노에이트, 다이메티콘, 피브이피, 나이아신아마이드, 하이드로제네이티드식물성오일, 세테아릴알코올, 1,2-헥산다이올, 글리세릴스테아레이트, 글리세릴스테아레이트시트레이트, 피이지-100스테아레이트, 카나우바왁스, 폴리아크릴레이트-13, 폴리아이소부텐, 세테아릴글루코사이드, 에탄올, 향료, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 소듐폴리아크릴레이트, 아데노신, 폴리솔베이트20, 솔비탄아이소스테아레이트, 산수유열매추출물, 덱스트린, 카카오추출물, 하이알루로닉애씨드, 만니톨, 소듐하이알루로네이트, 프로판다이올, 트레할로오스, 글루코오스, 에스에이치-폴리펩타이드-121, 카프릴릴글라이콜, 메톡시피이지-114/폴리엡실론카프로락톤, 토코페롤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 벼에스에이치-올리고펩타이드-1, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 소듐포스페이트, 하이드롤라이즈드오크라추출물, 콜레스테롤, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 칼슘클로라이드, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60463
지일 오 데 퍼퓸 40ml,"56,000원",20%,4.8,40ml,"변성알코올, 향료, 정제수, 피이지-60하이드로제네이티드캐스터오일, 벤질벤조에이트, 알파-아이소메틸아이오논, 리날룰, 리모넨, 시트로넬올, 제라니올, 헥실신남알, 하이드록시시트로넬알, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실메톡시신나메이트, 시트랄, 쿠마린, 벤질살리실레이트, 벤질신나메이트, 유제놀, 비에이치티",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=21576
옴므 에센스 인 스킨 125ml,"36,800원",20%,4.8,125ml,"정제수, 변성알코올, 프로판다이올, 글리세레스-26, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 베타인, 카페인, 피피지-13-데실테트라데세스-24, 부틸렌글라이콜, 옥틸도데세스-16, 비스-피이지-18메틸에터다이메틸실레인, 카보머, 잔탄검, 판테놀, 향료, 트로메타민, 펜틸렌글라이콜, 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 라이신, 알지닌, 히스티딘, 글루코오스, 자일로오스, 리날룰, 헥실신남알, 복사나무잎추출물, 알파-아이소메틸아이오논, 서양톱풀추출물, 리모넨, 벤질살리실레이트, 만노오스, 소듐클로라이드, 레시틴, 토코페롤, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 칼슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=18847
에이지 어웨이 에스테틱 BX83 리포솜 40ml,"104,000원",20%,4.9,40 ml,"정제수, 글리세린, 부틸렌글라이콜, 폴리글리세린-3, 나이아신아마이드, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 다이메티콘, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에탄올, 하이드로제네이티드레시틴, 프로판다이올, 콜레스테롤, 잔탄검, 에틸헥실글리세린, 향료, 하이드록시에틸셀룰로오스, 아데노신, 덱스트린, 산수유열매추출물, 카카오추출물, 베타-글루칸, 소듐메틸스테아로일타우레이트, 만니톨, 트레할로오스, 에스에이치-폴리펩타이드-121, 폴리솔베이트60, 다이소듐포스페이트, 카프릴릴글라이콜, 소듐포스페이트, 메톡시피이지-114/폴리엡실론카프로락톤, 토코페롤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이소듐이디티에이, 아세틸헵타펩타이드-4, 복사나무잎추출물, 라이신, 알지닌, 히스티딘, 글루코오스, 자일로오스, 페녹시에탄올, 아세틸헥사펩타이드-8, 소듐하이드록사이드, 만노오스, 소듐클로라이드, 벼에스에이치-올리고펩타이드-1, 레시틴, 펜틸렌글라이콜, 아세틸옥타펩타이드-3, 하이드로제네이티드포스파티딜콜린, 카퍼트라이펩타이드-1, 하이드롤라이즈드오크라추출물, 푸코오스, 다이팔미토일하이드록시프롤린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 칼슘클로라이드, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60461
NEW 쿼드 아이 컬러 섀도우 9g,"62,100원",10%,4.8,9g,"칼슘소듐보로실리케이트, 합성플루오르플로고파이트, 칼슘알루미늄보로실리케이트, 세틸에틸헥사노에이트, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 하이드로제네이티드캐스터오일다이머다이리놀레에이트, 마이카, 티타늄디옥사이드 (CI 77891), 옥틸도데실스테아로일스테아레이트, 폴리글리세릴-10다이올리에이트, 실리카, 합성왁스, 1,2-헥산다이올, 적색산화철, 트라이에톡시카프릴릴실레인, 알루미나, 카프릴릴글라이콜, 글리세릴카프릴레이트, 틴옥사이드, 글리세릴폴리메타크릴레이트, 정제수, 마그네슘알루미늄실리케이트, 스쿠알란, 토코페롤, 부틸렌글라이콜, 글리세린, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 잔탄검, 에틸헥실글리세린, 다이소듐이디티에이, 세라마이드엔피 / 탤크, 마이카, 폴리에틸렌, 티타늄디옥사이드 (CI 77891), 다이메티콘, 나일론-12, 실리카, 마그네슘미리스테이트, 적색산화철, 옥틸도데실스테아로일스테아레이트, 황색산화철, 트라이에톡시카프릴릴실레인, 에틸헥실글리세린, 메티콘, 알루미늄하이드록사이드, 글리세릴카프릴레이트, 흑색산화철, 스쿠알란, 정제수, 부틸렌글라이콜, 글리세린, 토코페롤, 1,2-헥산다이올, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 잔탄검, 다이소듐이디티에이, 세라마이드엔피 / 마그네슘포타슘플루오로실리케이트, 마이카, 다이메티콘, 마그네슘미리스테이트, 적색산화철, 나일론-12, 흑색산화철, 실리카, 황색산화철, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 메티콘, 글리세릴카프릴레이트, 스쿠알란, 정제수, 부틸렌글라이콜, 글리세린, 토코페롤, 1,2-헥산다이올, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 잔탄검, 다이소듐이디티에이, 세라마이드엔피 / 마이카, 탤크, 티타늄디옥사이드 (CI 77891), 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 옥틸도데실스테아로일스테아레이트, 실리카, 라우로일라이신, 적색산화철, 에틸헥실글리세린, 정제수, 스쿠알란, 글리세릴카프릴레이트, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 메티콘, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 흰목이버섯포자낭과추출물, 하이알루로닉애씨드, 잔탄검, 토코페롤, 다이소듐이디티에이, 세라마이드엔피",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56708
NEW 에어리 파우더 프라이머 8.5g,"54,000원",10%,8.5,8.5g,"탤크, 다이메티콘, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 실리카, 다이메티콘/비닐다이메티콘크로스폴리머, 마이카, 티타늄디옥사이드 (CI 77891), 트라이에톡시카프릴릴실레인, 에틸헥실글리세린, 글리세릴카프릴레이트, 다이메티콘올, 황색산화철, 알루미늄하이드록사이드, 에탄올, 부틸렌글라이콜, 적색산화철, 메티콘, 토코페롤, 서양민들레뿌리줄기/뿌리추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=36070
파워부스팅 스페셜세트 2종 (150ml+110ml),"107,200원",20%,4.9,헤라 파워부스팅 토너 150ml 헤라 파워부스팅 모이스춰라이저 110ml + 헤라 파워부스팅 토너 20ml 헤라 파워부스팅 모이스춰라이저 20ml 헤라 파워부스팅 트리트먼트 20ml,"[토너] 정제수, 변성알코올, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 비스-피이지-18메틸에터다이메틸실레인, 1,2-헥산다이올, 피이지-60하이드로제네이티드캐스터오일, 옥틸도데세스-16, 향료, 카보머, 에틸헥실글리세린, 트로메타민, 아데노신, 다이소듐이디티에이, 리모넨, 리날룰, 시트랄, 알파-아이소메틸아이오논, 프로판다이올, 글라이콜릭애씨드, 토코페롤, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 판테놀, 소듐아세틸레이티드하이알루로네이트 / [모이스춰라이저] 정제수, 부틸렌글라이콜, 변성알코올, 메틸트라이메티콘, 하이드로제네이티드폴리(C6-14올레 핀), 글리세린, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸에틸헥사노에이트, 나이아신아마 이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 다이메티콘, 하이드로제네이 티드식물성오일, 실리카, 카페인, 메도우폼씨오일, 베헤닐알코올, 향료, 폴리아크릴레이트-13, 글리세릴 스테아레이트, 피이지-100스테아레이트, 카보머, 폴리실리콘-11, 트로메타민, 세테아릴알코올, 글리세릴 카프릴레이트, 소듐스테아로일글루타메이트, 폴리아이소부텐, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 리모넨, 폴리솔베이트20, 솔비탄아이소스테아레이트, 리날룰, 레시틴, 시트랄, 하이드롤라이즈 드옥수수전분, 소나무잎추출물, 알파-아이소메틸아이오논, 프로판다이올, 하이드롤라이즈드루핀단백질, 소듐하이알루로네이트, 카프릴릴글라이콜, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 아세틸헵 타펩타이드-4, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 아세틸헥사펩타이드-8, 소듐 하이드록사이드, 소듐아세틸레이티드하이알루로네이트, 아세틸옥타펩타이드-3",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56154
NEW 립 세럼 11g,"36,000원",10%,4.9,11 g,"다이아이소스테아릴말레이트, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 하이드로제네이티드폴리아이소부텐, 피토스테릴이소스테아릴다이머디리놀리에이트, 덱스트린팔미테이트/에틸헥사노에이트, 글리세린, 스쿠알란, 판테놀, 트라이에틸헥사노인, 에틸렌/프로필렌/스타이렌코폴리머, 카프릴릭/카프릭트라이글리세라이드, 다이팔미토일하이드록시프롤린, 오조케라이트, 합성왁스, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 다이메티콘, 토코페릴아세테이트, 다이스테아다이모늄헥토라이트, 솔비탄아이소스테아레이트, 글루코노락톤, 부틸렌/에틸렌/스타이렌코폴리머, 벤질벤조에이트, 라벤더오일, 호호바씨오일, 리날룰, 향료, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 하이드록시시트로넬알, 올리브오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66441
옴므 에센스 인 에멀젼 110ml,"33,600원",20%,4.8,110ml,"정제수, 프로판다이올, 변성알코올, 하이드로제네이티드폴리(C6-14올레핀), 사이클로펜타실록세인, 스쿠알란, 부틸렌글라이콜, 사이클로헥사실록세인, 나이아신아마이드, 1,2-헥산다이올, 카페인, 스타이렌/아크릴레이트코폴리머, 다이메티콘, 폴리아크릴레이트-13, 세테아릴알코올, 폴리아이소부텐, 폴리실리콘-11, 글리세릴카프릴레이트, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 판테놀, 트로메타민, 잔탄검, 폴리솔베이트20, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 리날룰, 라이신, 알지닌, 히스티딘, 헥실신남알, 알파-아이소메틸아이오논, 리모넨, 벤질살리실레이트, 글루코오스, 자일로오스, 토코페롤, 복사나무잎추출물, 만노오스, 소듐클로라이드, 레시틴, 소듐포스페이트, 카퍼트라이펩타이드-1, 푸코오스, 포타슘클로라이드, 포타슘포스페이트, 마그네슘클로라이드, 칼슘클로라이드, 하이드롤라이즈드기장",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=21450
