상품명,가격,할인율,평점,용량,전성분,URL
퍼펙트 매직 스트레이트 세럼 80ml,"12,900원",14%,4.7,80ml,"다이메티콘, C18-21알케인, 세틸에틸헥사노에이트, 트라이실록세인, 다이카프릴릴에터, 다이메티콘올, 아미노프로필다이메티콘, 향료, 티타늄디옥사이드 (CI 77891), 리날룰, 벤질살리실레이트, 하이드록시시트로넬알, 리모넨, 헥실신남알, 시트로넬올, 제라니올, 실리카, 토코페롤, 아르간커넬오일, 코코넛야자오일, 틴옥사이드, 호호바씨오일, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62761
볼륨케어 퍼플 콜라겐 샴푸 (680ml/1000ml),"7,900원",39%,4.8,680ml,"정제수, 암모늄라우릴설페이트, 소듐라우레스설페이트, 다이소듐라우레스설포석시네이트, 라우릴하이드록시설테인, 향료, 소듐벤조에이트, 세틸알코올, 소듐클로라이드, 시트릭애씨드, 포도씨오일, 구아하이드록시프로필트라이모늄클로라이드, 카프릴릴글라이콜, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 소듐살리실레이트, 페녹시에탄올, 다이카프릴릴에터, 소듐메타포스페이트, 소듐시트레이트, 벤질살리실레이트, 헥실신남알, 리날룰, 캐모마일꽃수, 글리세릴스테아레이트, 마카다미아씨오일, 폴리쿼터늄-11, 다이소듐이디티에이, 리모넨, 데하이드로아세틱애씨드, 1,2-헥산다이올, 부틸렌글라이콜, 프로판다이올, 덱스트린, 바이오틴, 인삼추출물, 황색5호, 적색227호, 토코페롤, 석류추출물, 청색1호, 다시마추출물, 에틸헥실글리세린, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 하이드롤라이즈드콜라겐(0.01 ppm), 석류나무꽃추출물, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60855
스칼프케어 그린 시카 샴푸 (680ml/1000ml),"7,900원",39%,4.8,680ml,"정제수, 소듐라우레스설페이트, 암모늄라우릴설페이트, 코카미도프로필베타인, 다이프로필렌글라이콜, 향료, 소듐클로라이드, 소듐시트레이트, 폴리쿼터늄-10, 소듐벤조에이트, 멘톨, 시트릭애씨드, 페녹시에탄올, 소듐메타포스페이트, 에틸헥실글리세린, 부틸렌글라이콜, 캐모마일꽃수, 콘민트잎추출물, 다이소듐이디티에이, 프로판다이올, 1,2-헥산다이올, 덱스트린, 바이오틴, 인삼추출물, 병풀꽃/잎/줄기추출물(3.125 ppm), 토코페롤, 다시마추출물, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 변성알코올, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60857
올뉴 쉽고 빠른 크림염색 80g,"11,900원",33%,4.8,[제1제] 40g / [제2제] 40g,"1제(염모제): 정제수, 에탄올아민, 피이지-8, 세테아릴알코올, 다이프로필렌글라이콜, 레조시놀, P-페닐렌디아민, 미네랄오일, 스테아레스-21, 올레스-2, P-아미노페놀, 라우레스-23, 에리소빅애씨드, 베헨트라이모늄클로라이드, 스테아트라이모늄클로라이드, 소듐설파이트, 아이소프로필알코올, M-아미노페놀, 4-아미노-2-하이드록시톨루엔, 2-메칠-5-하이드록시에칠아미노페놀, 다이소듐이디티에이, 아세틱애씨드, 포타슘하이드록사이드, 부틸렌글라이콜, 녹차추출물, 카프릴릴글라이콜, 1,2-헥산다이올 / 2제(산화제): 정제수, 세테아릴알코올, 하이드로젠퍼옥사이드, 올레스-2, 폴리쿼터늄-6, 스테아트라이모늄클로라이드, 스테아레스-21, 다이소듐포스페이트, 아이소프로필알코올, 에티드로닉애씨드, 포스포릭애씨드, 아세틱애씨드, 포타슘하이드록사이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61836
퍼펙트 세럼 트리트먼트 (180ml / 330ml),"5,900원",30%,4.8,180ml,"정제수, 세테아릴알코올, 솔비톨, 다이메티콘, 다이프로필렌글라이콜, 베헨트라이모늄클로라이드, 하이드로제네이티드폴리아이소부텐, 아모다이메티콘, 향료, 아이소프로필알코올, 카프릴릴글라이콜, 락틱애씨드, 트라이데세스-10, 다이소듐이디티에이, 1,2-헥산다이올, 에틸헥실글리세린, 리모넨, 아르간커넬오일, 호호바씨오일, 코코넛야자오일, 황색5호, 황색4호, 살구씨오일, 올리브오일, 마룰라씨오일, 동백나무씨오일, 코코-카프릴레이트/카프레이트, 토코페롤, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19600
퍼펙트 매직 스트레이트 세럼 트리트먼트 230ml,"12,900원",14%,4.7,230ml,"정제수, 다이메티콘, 세틸알코올, 솔비톨, 말티톨, 스테아릴알코올, 카나우바왁스, 베헨트라이모늄메토설페이트, 카프릴릴/카프릴글루코사이드, 아미노프로필다이메티콘, 부틸렌글라이콜, 석시닉애씨드, 향료, 스쿠알란, 다이-C12-13알킬말레이트, 말레익애씨드, 하이드록시프로필메틸셀룰로오스, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 다이메티콘올, 카프릴릴글라이콜, 소듐메타포스페이트, 에틸헥실글리세린, 캐모마일꽃수, 카프릴릴메티콘, 리날룰, 세테아릴다이메티콘크로스폴리머, 벤질살리실레이트, 하이드록시시트로넬알, 리모넨, 헥실신남알, 시트로넬올, 실리카실릴레이트, 프로판다이올, 티타늄디옥사이드 (CI 77891), 덱스트린, 1,2-헥산다이올, 아르간커넬오일, 인삼추출물, 코코넛야자오일, 호호바씨오일, 다시마추출물, 실리카, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 틴옥사이드, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 글라이코리피드, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62760
데미지케어 레드 프로틴 컨디셔너 680ml,"7,900원",39%,4.9,680ml,"정제수, 글리세린, 세틸알코올, 스테아릴알코올, 다이메티콘, 솔비톨, 베헨트라이모늄클로라이드, 세틸에틸헥사노에이트, 향료, 다이프로필렌글라이콜, 말티톨, 다이메티콘올, 다이소듐이디티에이, 에틸헥실글리세린, 캐모마일꽃수, 부틸렌글라이콜, 아르간커넬오일, 프로판다이올, 황색5호, 덱스트린, 1,2-헥산다이올, 바이오틴, 인삼추출물, 황색4호, 하이드롤라이즈드식물성단백질(2.5 ppm), 토코페롤, 다시마추출물, 소듐메타포스페이트, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60852
퍼펙트 슈퍼리치 세럼 컨디셔너 680ml,"8,900원",40%,4.7,680ml,"정제수, 글리세린, 다이프로필렌글라이콜, 다이메티콘, 세틸알코올, 스테아릴알코올, 베헨트라이모늄클로라이드, 카프릴릭/카프릭트라이글리세라이드, 아이소프로필알코올, 향료, 하이드록시에틸셀룰로오스, 다이소듐이디티에이, 에틸헥실글리세린, 헥실신남알, 벤질살리실레이트, 황색4호, 황색5호, 아르간커넬오일, 동백나무씨오일, 살구씨오일, 올리브오일, 호호바씨오일, 코코넛야자오일, 적색227호, 토코페롤, 코코-카프릴레이트/카프레이트, 마룰라씨오일, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19938
퍼펙트 슈퍼리치 세럼 샴푸 680ml,"8,900원",40%,4.7,680ml,"정제수, 소듐라우레스설페이트, 글리세린, 다이소듐라우레스설포석시네이트, 코카미도프로필베타인, 라우레스-6카복실릭애씨드, 카프릴릴/카프릴글루코사이드, 향료, 폴리쿼터늄-10, 소듐클로라이드, 다이메티콘올, 소듐라우로일사코시네이트, 티이에이-도데실벤젠설포네이트, 소듐벤조에이트, 카프릴릴글라이콜, 페녹시에탄올, 시트릭애씨드, 소듐살리실레이트, 소듐시트레이트, 헥실신남알, 폴리쿼터늄-7, 테트라소듐이디티에이, 피이지-150펜타에리스리틸테트라스테아레이트, 벤질살리실레이트, 피피지-2하이드록시에틸코카마이드, 다이소듐이디티에이, 리모넨, 시트로넬올, 아르간커넬오일, 호호바씨오일, 코코넛야자오일, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 코코-카프릴레이트/카프레이트, 변성알코올, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=19712
데미지케어 레드 프로틴 헤어크림에센스 140ml,"7,900원",39%,4.8,140ml,"정제수, 다이프로필렌글라이콜, 세틸에틸헥사노에이트, 세틸알코올, 다이카프릴릴카보네이트, 세테아릴알코올, 스테아라미도프로필다이메틸아민, 다이메티콘, 향료, 세틸에스터, 락틱애씨드, 다이메티콘올, 부틸렌글라이콜, 에틸헥실글리세린, 폴리쿼터늄-51, 다이소듐이디티에이, 캐모마일꽃수, 1,2-헥산다이올, 아르간커넬오일, 프로판다이올, 토코페롤, 덱스트린, 바이오틴, 인삼추출물, 하이드롤라이즈드식물성단백질(2.5 ppm), 다시마추출물, 소듐메타포스페이트, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60854
데미지케어 레드 프로틴 샴푸 (680ml/1000ml),"7,930원",39%,4.8,680ml,"정제수, 암모늄라우릴설페이트, 코카미도프로필베타인, 소듐라우레스설페이트, 다이소듐라우레스설포석시네이트, 향료, 소듐클로라이드, 카프릴릴/카프릴글루코사이드, 세틸알코올, 구아하이드록시프로필트라이모늄클로라이드, 포도씨오일, 카프릴릭/카프릭트라이글리세라이드, 트라이하이드록시스테아린, 소듐벤조에이트, 피피지-7, C10-18트라이글리세라이즈, 시트릭애씨드, 다이카프릴릴에터, 페녹시에탄올, 소듐메타포스페이트, 소듐살리실레이트, 소듐시트레이트, 에틸헥실글리세린, 캐모마일꽃수, 글리세릴스테아레이트, 마이카, 마카다미아씨오일, 티타늄디옥사이드 (CI 77891), 부틸렌글라이콜, 카프릴릴글라이콜, 다이소듐이디티에이, 데하이드로아세틱애씨드, 아르간커넬오일, 프로판다이올, 적색산화철, 덱스트린, 1,2-헥산다이올, 바이오틴, 인삼추출물, 틴옥사이드, 하이드롤라이즈드식물성단백질(2.5 ppm), 토코페롤, 다시마추출물, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60851
이너플렉스 모발강화제 145g,"19,900원",20%,4.7,145g,"정제수, 부틸렌글라이콜, 세틸알코올, 스테아릴알코올, 솔비톨, 말레익애씨드, 다이팔미토일에틸하이드록시에틸모늄메토설페이트, 베헨트라이모늄클로라이드, 알지닌, 메틸글루카민, 세틸에틸헥사노에이트, 하이드록시에틸셀룰로오스, 다이프로필렌글라이콜, 헥사다이메트린클로라이드, 말티톨, 폴리쿼터늄-4, 향료, 에탄올, 카프릴릴글라이콜, 소듐메타포스페이트, 글루코사민에이치씨엘, 에틸헥실글리세린, 리날룰, 시트로넬올, 헥실신남알, 올레익애씨드, 덱스트린, 호호바씨오일, 인삼추출물, 하이드록시프로필비스팔미타마이드엠이에이, 콜레스테롤, 스테아릭애씨드, 리놀레익애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58261
헤어앤스칼프 너리싱 부스터 트리트먼트 300g,"4,900원",16%,4.8,300g,"정제수, 세틸알코올, 스테아릴알코올, 솔비톨, 부틸렌글라이콜, 베헨트라이모늄클로라이드, 다이프로필렌글라이콜, 향료, 말티톨, 글리세릴스테아레이트, 다이메티콘, 카프릴릴글라이콜, 다이소듐이디티에이, 에틸헥실글리세린, 리모넨, 리날룰, 시트릭애씨드, 아르간커넬오일, 다마스크장미꽃추출물, 1,2-헥산다이올, 바이오틴, 덱스트린, 토코페롤, 인삼추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62828
볼륨케어 퍼플 콜라겐 트리트먼트 (180ml/330ml),"5,900원",21%,4.8,180ml,"정제수, 글리세린, 솔비톨, 다이프로필렌글라이콜, 다이메티콘, 스테아릴알코올, 베헨트라이모늄클로라이드, 세틸알코올, 말티톨, 세틸에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 폴리비닐알코올, 다이메티콘올, 세틸에스터, 향료, 다이소듐이디티에이, 에틸헥실글리세린, 캐모마일꽃수, 벤질살리실레이트, 헥실신남알, 리날룰, 부틸렌글라이콜, 프로판다이올, 황색4호, 1,2-헥산다이올, 덱스트린, 적색227호, 바이오틴, 인삼추출물, 석류추출물, 토코페롤, 다시마추출물, 소듐메타포스페이트, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 하이드롤라이즈드콜라겐(0.01 ppm), 석류나무꽃추출물, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60856
데미지케어 레드 프로틴 트리트먼트 (180ml/330ml/1000ml),"5,900원",21%,4.8,180ml,"정제수, 다이메티콘, 솔비톨, 다이프로필렌글라이콜, 스테아릴알코올, 베헨트라이모늄클로라이드, 베헤닐알코올, 세틸알코올, 말티톨, 세틸에틸헥사노에이트, 향료, 세틸에스터, 하이드로제네이티드폴리아이소부텐, 다이메티콘올, 카프릴릴글라이콜, 아모다이메티콘, 다이소듐이디티에이, 에틸헥실글리세린, 캐모마일꽃수, 부틸렌글라이콜, 트라이데세스-10, 아르간커넬오일, 1,2-헥산다이올, 프로판다이올, 황색5호, 황색4호, 덱스트린, 바이오틴, 인삼추출물, 하이드롤라이즈드식물성단백질(2.5 ppm), 토코페롤, 다시마추출물, 소듐메타포스페이트, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 타이로신, 라이신, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60853
이너플렉스 모발강화 샴푸/트리트먼트 (375g/240g),"19,900원",20%,4.8,375g,"정제수, 소듐라우로일메틸이세티오네이트, 다이소듐라우레스설포석시네이트, 코카미도프로필하이드록시설테인, 소듐메틸코코일타우레이트, 포타슘코코일글리시네이트, 소듐코코일알라니네이트, 라우릭애씨드, 소듐클로라이드, 향료, 글리세릴스테아레이트, 트라이하이드록시스테아린, 부틸렌글라이콜, 피피지-7, 말레익애씨드, 알지닌, 폴리쿼터늄-10, 메틸글루카민, 세틸알코올, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴에터, 시트릭애씨드, 카프릴릴글라이콜, 소듐살리실레이트, 소듐시트레이트, 소듐메타포스페이트, 리날룰, 에틸헥실글리세린, 글루코사민에이치씨엘, 시트로넬올, 헥실신남알, 벤질살리실레이트, 리모넨, 테트라소듐이디티에이, 올레익애씨드, 덱스트린, 호호바씨오일, 인삼추출물, 하이드록시프로필비스팔미타마이드엠이에이, 토코페롤, 콜레스테롤, 스테아릭애씨드, 리놀레익애씨드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58260
퍼펙트 노 워시 워터 트리트먼트 215ml,"11,900원",25%,4.8,215ml,"정제수, 다이에톡시에틸석시네이트, 글리세린, 아이소펜틸다이올, 다이메티콘, 베헤닐알코올, 스테아릴알코올, 사이클로펜타실록세인, 글리세릴스테아레이트, 잇꽃씨오일, 스테아라미도프로필다이메틸아민, 아모다이메티콘, 향료, 글리세릴올리에이트, 브이피/메타크릴아마이드/비닐이미다졸코폴리머, 락틱애씨드, 변성알코올, 다이메티콘올, 다마스크장미꽃수, 트라이데세스-10, 다이소듐이디티에이, 에틸헥실글리세린, 부틸렌글라이콜, 리날룰, 1,2-헥산다이올, 벤질벤조에이트, 시트로넬올, 제라니올, 알파-아이소메틸아이오논, 쿠마린, 헥실신남알, 당잔대뿌리추출물, 하이드록시시트로넬알, 긴병꽃풀추출물, 왜광대수염꽃추출물, 퉁퉁마디추출물, 덱스트린, 아르간커넬오일, 인동덩굴꽃추출물, 인삼추출물, 호호바씨오일, C9-12알케인, 토코페롤, 레시틴, 아스코빌팔미테이트, 수국잎추출물, 하이드로제네이티드팜글리세라이즈시트레이트, 살구씨오일, 올리브오일, 동백나무씨오일, 마룰라씨오일, 코코-카프릴레이트/카프레이트, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58989
살롱10 단백질 트리트먼트(손상/극손상) 250ml,"11,900원",7%,4.8,250ml,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 다이메티콘, 스테아릴알코올, 베헨트라이모늄메토설페이트, 세틸알코올, 향료, 다이메티콘올, 아모다이메티콘, 트라이메틸실록시실리케이트, 폴리프로필실세스퀴옥세인, 아미노프로필다이메티콘, 카프릴릴메티콘, 리날룰, 1,2-헥산다이올, 에틸헥실글리세린, 다이소듐이디티에이, 리모넨, 하이드롤라이즈드식물성단백질(210 ppm), 제라니올, 스테아트라이모늄클로라이드, 다마스크장미꽃추출물, 락틱애씨드, 만니톨, 소듐벤조에이트, 알지닌, 세린, 수크로오스, 피씨에이, 시트룰린, 덱스트린, 글라이코젠, 히스티딘에이치씨엘, 알라닌, 트레오닌, 인삼추출물, 하이드롤라이즈드콜라겐, 글루타믹애씨드, 라이신에이치씨엘, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61785
쿨링케어 블루멘톨 샴푸 680ml,"7,900원",39%,4.7,680ml,"정제수, 소듐C14-16올레핀설포네이트, 코카마이드엠이에이, 코카미도프로필베타인, 멘톨(0.9%), 소듐클로라이드, 다이소듐라우레스설포석시네이트, 향료, 소듐벤조에이트, 페녹시에탄올, 소듐살리실레이트, 구아하이드록시프로필트라이모늄클로라이드, 시트릭애씨드, 다이메티콘올, 세틸알코올, 소듐시트레이트, 트라이하이드록시스테아린, 카프릴릭/카프릭트라이글리세라이드, 소듐메타포스페이트, 다이카프릴릴에터, 티이에이-도데실벤젠설포네이트, 글리세릴스테아레이트, 해수, 캐모마일꽃수, 카프릴릴글라이콜, 부틸렌글라이콜, 데하이드로아세틱애씨드, 테트라소듐이디티에이, 콘민트잎추출물, 프로판다이올, 1,2-헥산다이올, 다이포타슘글리시리제이트, 바이오틴, 펜틸렌글라이콜, 덱스트린, 페퍼민트추출물, 인삼추출물, 에틸헥실글리세린, 토코페롤, 다시마추출물, 귀리펩타이드, 알지닌, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 다이소듐이디티에이, 페닐알라닌, 알라닌, 라이신, 타이로신, 히스티딘, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64452
컬링 매트 볼륨 헤어픽서 200ml,"11,900원",20%,4.6,200ml,"변성알코올, 아크릴레이트/옥틸아크릴아마이드코폴리머, 아미노메틸프로판올, 향료, 실리카, 리모넨, C12-15알킬벤조에이트, 정제수, 글리세린, 리날룰, 헥실신남알, 부틸렌글라이콜, 석류추출물, 시트로넬올, 덱스트린, 인삼추출물, 동백나무잎추출물, 동백나무꽃추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=57861
헬로버블 퍼퓸보색 핑크 샴푸 400ml,"12,900원",13%,4.7,400ml,"정제수, 글리세린, 다이소듐코코일글루타메이트, 솔비톨, 카프릴릴/카프릴글루코사이드, 라우릴하이드록시설테인, 피이지-60하이드로제네이티드캐스터오일, 시트릭애씨드, 향료, 카페인, 소듐벤조에이트, 폴리쿼터늄-22, 카프릴릴글라이콜, 다이소듐라우릴설포석시네이트, 염기성청색99호, 다이소듐이디티에이, 염기성적색51호, 코카미도프로필베타인, 다이소듐라우레스설포석시네이트, 리모넨, 소듐클로라이드, 알지닌, 말레익애씨드, 아르간커넬오일, 살구씨오일, 올리브오일, 동백나무씨오일, 호호바씨오일, 마룰라씨오일, 코코넛야자오일, 코코-카프릴레이트/카프레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=56397
NEW 헬로블리치 프라이머 버블 100g,"9,900원",38%,4.7,100g,"제 1제: 정제수, 변성알코올, 에탄올아민, 폴리쿼터늄-6, 트라이소듐에이치이디티에이 / 제 2제: 정제수, 하이드로젠퍼옥사이드, 세틸알코올, 미리스틸알코올, 에티드로닉애씨드, 스테아레스-21, 향료, 다이소듐포스페이트, 스테아트라이모늄클로라이드, 라우레스-2, 포스포릭애씨드, 아이소프로필알코올 / 제 3제: 정제수, 라우릴베타인, 변성알코올, 세트리모늄클로라이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53569
퍼펙트 스타일링 세럼 컨디셔너 680ml,"8,900원",40%,4.8,680ml,"정제수, 글리세린, 다이프로필렌글라이콜, 세틸알코올, 스테아릴알코올, 세틸에틸헥사노에이트, 베헨트라이모늄클로라이드, 다이메티콘, 아이소프로필알코올, 향료, 하이드록시에틸셀룰로오스, 다이소듐이디티에이, 리날룰, 벤질벤조에이트, 아르간커넬오일, 살구씨오일, 올리브오일, 호호바씨오일, 동백나무씨오일, 코코넛야자오일, 코코-카프릴레이트/카프레이트, 마룰라씨오일, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=31341
NEW 헬로크림 125g,"9,900원",38%,4.7,125g,"1제: 정제수, 에탄올아민, 피이지-8, 세테아릴알코올, 황산톨루엔-2,5-디아민, 부틸렌글라이콜, 폴리쿼터늄-6, 스테아레스-21, 올레스-2, 레조시놀, 염산2,4-디아미노페녹시에탄올, 하이드록시에틸셀룰로오스, 베헨트라이모늄클로라이드, 스테아트라이모늄클로라이드, 소듐설파이트, 에리소빅애씨드, 잔탄검, 아이소프로필알코올, M-아미노페놀, 4-아미노-2-하이드록시톨루엔, 다이소듐이디티에이, 하이드롤라이즈드식물성단백질, 아르간커넬오일, 아스파틱애씨드, 글루타믹애씨드, 올리브오일, 호호바씨오일, 폴리솔베이트60, 다이소듐포스페이트, 포도씨오일, 소듐포스페이트, 소듐벤조에이트, 아세틱애씨드, 포타슘하이드록사이드, 마카다미아씨오일, 토코페롤 / 2제: 정제수, 하이드로젠퍼옥사이드, 다이프로필렌글라이콜, 피이지-150다이스테아레이트, 라우릴글루코사이드, 코카미도프로필베타인, 에티드로닉애씨드, 포스포릭애씨드, 소듐클로라이드, 향료, 다이소듐포스페이트, 소듐벤조에이트 / 3제: 라우레스-2, 아르간커넬오일, 카프릴릭/카프릭트라이글리세라이드, 살구씨오일, 올리브오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62117
헬로 젤리팡팡 8g,"13,900원",22%,4.6,8g,"흑색산화철, 탤크, 합성플루오르플로고파이트, 다이카프릴릴카보네이트, 페닐트라이메티콘, 다이메티콘, 실리카, 라우로일라이신, 하이드로제네이티드폴리데센, 다이메티콘/비닐다이메티콘크로스폴리머, 카프릴릴글라이콜, 에틸헥실글리세린, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 적색산화철, 황색산화철, 토코페롤, 정제수, 부틸렌글라이콜, 트라이메틸실록시실리케이트/다이메티콘올크로스폴리머, 트라이에톡시카프릴릴실레인, 라즈베리추출물, 1,2-헥산다이올, 검정콩추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=65450
살롱10 단백질 트리트먼트(손상),"20,400원",20%,,250mlx2,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 다이메티콘, 스테아릴알코올, 베헨트라이모늄메토설페이트, 세틸알코올, 향료, 다이메티콘올, 아모다이메티콘, 트라이메틸실록시실리케이트, 폴리프로필실세스퀴옥세인, 아미노프로필다이메티콘, 카프릴릴메티콘, 리날룰, 1,2-헥산다이올, 에틸헥실글리세린, 다이소듐이디티에이, 리모넨, 하이드롤라이즈드식물성단백질(210 ppm), 제라니올, 스테아트라이모늄클로라이드, 다마스크장미꽃추출물, 락틱애씨드, 만니톨, 소듐벤조에이트, 알지닌, 세린, 수크로오스, 피씨에이, 시트룰린, 덱스트린, 글라이코젠, 히스티딘에이치씨엘, 알라닌, 트레오닌, 인삼추출물, 하이드롤라이즈드콜라겐, 글루타믹애씨드, 라이신에이치씨엘, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67803
살롱10 시카 프로틴 샴푸 (480mlx2),"25,800원",14%,5.0,480ml * 2,"정제수, 소듐C14-16올레핀설포네이트, 글리세린, 카프릴릴/카프릴글루코사이드, 다이소듐라우레스설포석시네이트, 말티톨, 코카미도프로필베타인, 라우릴하이드록시설테인, 다이소듐코코일글루타메이트, 수크로오스, 소듐코코일알라니네이트, 라우릴베타인, 향료, 폴리쿼터늄-10, 소듐클로라이드, 시트릭애씨드, 소듐살리실레이트, 세틸알코올, 멘톨, 카프릴릴글라이콜, 소듐시트레이트, 피피지-3카프릴릴에터, C10-18트라이글리세라이즈, 포도씨오일, 트라이하이드록시스테아린, 카프릴릭/카프릭트라이글리세라이드, 소듐메타포스페이트, 피브이피, 다이카프릴릴에터, 프로판다이올, 에틸헥실글리세린, 리날룰, 헥실신남알, 글리세릴스테아레이트, 구아하이드록시프로필트라이모늄클로라이드, 마카다미아씨오일, 소듐벤조에이트, 1,2-헥산다이올, 하이드롤라이즈드식물성단백질(100 ppm), 캐모마일꽃수, 데하이드로아세틱애씨드, 부틸렌글라이콜, 알지닌, 병풀꽃/잎/줄기추출물(25 ppm), 말레익애씨드, 덱스트린, 인삼추출물, 다이소듐이디티에이, 마데카소사이드, 세라마이드엔피, 토코페롤, 잔탄검, 다시마추출물, 귀리펩타이드, 세린, 글루타믹애씨드, 트레오닌, 류신, 프롤린, 아스파틱애씨드, 아이소류신, 글라이신, 페닐알라닌, 알라닌, 라이신, 타이로신, 변성알코올, 히스티딘, 피이지-150펜타에리스리틸테트라스테아레이트, 피피지-2하이드록시에틸코카마이드, 발린, 메티오닌, 시스틴, 트립토판",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67501
퍼펙트 세럼 트리트먼트 (330mlx2),"17,000원",43%,4.4,330ml *2입,"정제수, 세테아릴알코올, 솔비톨, 다이메티콘, 다이프로필렌글라이콜, 베헨트라이모늄클로라이드, 하이드로제네이티드폴리아이소부텐, 아모다이메티콘, 향료, 아이소프로필알코올, 카프릴릴글라이콜, 락틱애씨드, 트라이데세스-10, 다이소듐이디티에이, 1,2-헥산다이올, 에틸헥실글리세린, 리모넨, 아르간커넬오일, 호호바씨오일, 코코넛야자오일, 황색5호, 황색4호, 살구씨오일, 올리브오일, 마룰라씨오일, 동백나무씨오일, 코코-카프릴레이트/카프레이트, 토코페롤, 글라이코리피드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67144
