상품명,가격,할인율,평점,용량,전성분,URL
NEW 플로라글로우 로즈 슬리핑 마스크 80g,"16,300원",32%,4.8,80ml,"정제수, 글리세린, 프로판다이올, 글루코노 락톤, 부틸렌글라이콜, 다이메티콘, 판테놀, 1,2-헥산 다이올, 포타슘하이드록사이드, 폴리아크릴레이트 크로스폴리머-6, 글리세릴폴리메타크릴레이트, 피씨 에이다이메티콘, 비스-하이드록시에톡시프로필다이 메티콘, 하이드록시프로필메틸셀룰로오스스테아록 시에터, 하이드록시에틸아크릴레이트/소듐아크릴로 일다이메틸타우레이트코폴리머, 소듐폴리아크릴로 일다이메틸타우레이트, 에틸헥실글리세린, 스핑고모 나스발효추출물, 향료, 소듐메타포스페이트, 다이메 티콘올, 솔비탄아이소스테아레이트, 시트로넬올, 사이 아노코발아민, 클로렐라 프로토테코이데스추출물, 다마스크장미꽃추출물(20 ppm), 제라니올, 셀룰로 오스, 하이알루로닉애씨드, 하이드롤라이즈드식물성 단백질(6.5 ppm), 하이드롤라이즈드익스텐신, 호호 바씨오일, 하이드롤라이즈드디엔에이, 폴리글리세릴 -10라우레이트, 소듐하이알루로네이트, 토코페롤, 하이드로제네이티드레시틴, 하이드롤라이즈드하이 알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66947
플로라글로우 로즈 하이드로겔 마스크,"4,800원",20%,4.8,42g,"정제수, 글리세린, 아크릴레이트코폴리머, 나이아신아마이드, 다이프로필렌글라이콜,1,2-헥산다이올, 아이리쉬모스가루, 캐롭검, 트라이프로필렌글라이콜, 부틸렌글라이콜, 트레할로오스, 다이글리세린, 프로판다이올, 글루코노락톤, 수크로오스, 아가, 알진, 잔탄검, 소듐시트레이트, 포타슘클로라이드, 소듐폴리아크릴 레이트, 알란토인, 카프릴릴글라이콜, 트로메타민, 하이드로제네이티드폴리데센, 판테놀, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 아데노신, 트라이데세 스-6, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 향료, 클로렐라 프로토테코이데스추출물, 피브이엠/엠에이코폴리머, 하이알루로닉애씨드, 하이드롤라이 즈드콜라겐, C11-13아이소알케인, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시에틸셀룰로오스, 사이아노코발아민, 하이드롤라이 즈드디엔에이, 하이드롤라이즈드식물성단백질(6.5 ppm), 다마스크장미꽃추출물(2 ppm), 토코페롤, 소듐하이알루로네이트크로스폴리머, 소듐파이테이트,소듐 디엔에이, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66946
플로라 글로우 로즈 볼마스크 3.5ml,"2,000원",20%,3.5,3.5ml,"정제수, 글루코노락톤, 글리세린, 프로판다이올, 판테놀, 다이프로필렌글라이콜, 부틸렌글라이콜, 베타인, 포타슘하이드록사이드, 1,2-헥산다이올, 트로메타민, 피피지-13-데실테트라데세스-24, 폴리솔베이트80, 에틸헥실글리세린, 나이아신아마이드, 향료, 소듐메타포스페이트, 맥아추출물, 시트로넬올, 클로렐라 프로토테코이데스추출물, 제라니올, 다마스크장미꽃추출물(20 ppm), 하이알루로닉애씨드, 하이드롤라이즈드식물성단백질(6.5 ppm), 하이드롤라이즈드익스텐신, 호호바씨오일, 하이드롤라이즈드디엔에이, 폴리글리세릴-10라우레이트, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 카프릴릴글라이콜, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66945
NEW 오리지널 레시피 허니 모델링팩 (1입 / 리필4입) 66g,"6,100원",12%,4.5,66g,"[1제 크림] 정제수, 규조토, 글리세린, 부틸렌글라이콜, 피이지-75, 알진, 1,2-헥산다이올, 테트라소듐파이로포스페이트, 에리스리톨, 하이드록시아세토페논, 다이소듐이디티에이, 황색산화철, 알란토인, 소듐하이알루로네이트, 향료, 꿀추출물(100ppb), 녹두씨추출물, 밀가루추출물 / [2제 세럼] 규조토, 호호바씨오일, 카놀라오일, 폴리솔베이트80, 카프릴릭/카프릭트라이글리세라이드, 피마자씨오일, 아보카도오일, 아르간커넬오일, 동백나무씨오일, 로즈힙열매오일, 칼슘설페이트, 스위트아몬드오일, 피이지-75, 테트라소듐파이로포스페이트, 1,2-헥산다이올, 에리스리톨, 트레할로오스, 자일리톨, 향료, 비타민나무열매오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66842
NEW 카밍샷 아줄렌 모델링팩 (1입 / 리필4입) 66g,"6,100원",12%,4.5,66g,"[1제 크림] 정제수, 규조토, 글리세린, 부틸렌글라이콜, 피이지-75, 알진, 1,2-헥산다이올, 에리스리톨, 트레할로오스, 자일리톨, 테트라소듐파이로포스페이트, 마트리카리아꽃수, 하이드록시아세토페논, 나이아신아마이드, 다이소듐이디티에이, 울트라마린, 향료, 알란토인, 소듐하이알루로네이트, 구아이아줄렌(20ppm), 에틸헥실글리세린 / [2제 세럼] 규조토, 호호바씨오일, 카놀라오일, 폴리솔베이트80, 카프릴릭/카프릭트라이글리세라이드, 피마자씨오일, 아보카도오일, 아르간커넬오일, 달맞이꽃오일, 녹차씨오일, 칼슘설페이트, 스위트아몬드오일, 피이지-75, 테트라소듐파이로포스페이트, 1,2-헥산다이올, 에리스리톨, 트레할로오스, 자일리톨, 티타늄디옥사이드 (CI 77891), 향료",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66837
프로바이오틱스 세라마이드 앰플 마스크팩,"25,000원",50%,4.8,23ml * 20매,"정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 프로판다이올, 부틸렌글라이콜, 세테아릴올리베이트, 솔비탄올리베이트, 카보머, 트로메타민, 덱스트린, 락토바실러스발효물(600 ppm), 에틸헥실글리세린, 아데노신, 하이드록시에틸셀룰로오스, 향료, 잔탄검, 다이소듐이디티에이, 소듐하이알루로네이트, 라피노오스, 무궁화나무껍질추출물(30 ppm), 카프릴릭/카프릭트라이글리세라이드, 락토바실러스발효용해물(10 ppm), 수크로오스, 하이드로제네이티드레시틴, 하이드롤라이즈드콜라겐, 피토스테릴/옥틸도데실라우로일글루타메이트, 병풀꽃/잎/줄기추출물, 토코페롤, 세라마이드엔피(0.5 ppm), 로즈힙열매추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 인돌아세틱애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66687
카밍 샷 아줄렌 앰플 마스크팩,"25,000원",50%,4.9,23ml *20매,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 마트리카리아꽃수, 카보머, 나이아신아마이드, 트로메타민, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 하이드록시에틸셀룰로오스, 잔탄검, 카프릴릭/카프릭트라이글리세라이드, 향료, 알란토인, 다이소듐이디티에이, 소듐하이알루로네이트, 하이드로제네이티드레시틴,폴리글리세릴-10올리에이트, 구아이아줄렌(10ppm), 베타-글루칸, 토코페롤, 마트리카리아꽃추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66686
에이지 컨트롤 카멜리아 앰플 마스크팩,"25,000원",50%,4.8,23ml *20매,"정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 프로판다이올, 세테아릴올리베이트, 솔비탄올리베이트, 카보머, 트로메타민, 베타인, 에틸헥실글리세린, 아데노신(400ppm), 하이드록시에틸셀룰로오스, 잔탄검, 소듐하이알루로네이트, 다이소듐이디티에이, 향료, 글리세릴카프릴레이트, 동백나무꽃추출물(98ppm), 하이드롤라이즈드식물성단백질, 글루타티온(10ppm), 동백나무씨오일(10ppm), 콩폴리펩타이드, 카퍼트라이펩타이드-1, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66685
플로라글로우 로즈 앰플 마스크팩,"25,000원",50%,4.9,23ml*20매,"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 카보머, 트로메타민, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 소듐하이알루로네이트, 글리세릴카프릴레이트, 하이드록시에틸셀룰로오스, 잔탄검, 향료, 다이소듐이디티에이, 판테놀, 하이드롤라이즈드식물성단백질(7.5 ppm), 프로방스장미꽃추출물(5 ppm), 베타-글루칸, 병풀꽃/잎/줄기추출물, 토코페롤, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66683
프로바이오틱스 세라마이드 에멀젼 (150ml x 2개),"32,500원",37%,4.8,150ml*2,"정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 펜타에리스리틸테트라아이소스테아레이트, 하이드로제네이티드폴리(C6-14올레핀), 비스-하이드록시에톡시프로필다이메티콘, 글리세릴스테아레이트시트레이트, 메틸트라이메티콘, 1,2-헥산다이올, 글리세릴스테아레이트, 세테아릴알코올, 하이드로제네이티드식물성오일, 피씨에이다이메티콘, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 팔미틱애씨드, 카보머, 트로메타민, 잔탄검, 글리세릴카프릴레이트, 덱스트린, 향료, 락토바실러스발효물, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 라피노오스, 세라마이드엔피(21.2 ppm), 무궁화나무껍질추출물, 하이드록시프로필비스라우라마이드엠이에이(10 ppm), 하이드록시프로필비스팔미타마이드엠이에이(10 ppm), 락토바실러스발효용해물(10 ppm), 토코페롤, 동백나무씨오일, 녹차씨추출물, 검정콩오일, 피토스핑고신, 하이드로제네이티드레시틴, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66682
프로바이오틱스 세라마이드 스킨소프너 (200ml x 2개),"29,900원",37%,4.8,200ml*2,"정제수, 글리세린, 다이프로필렌글라이콜, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 덱스트린, 폴리쿼터늄-51, 트로메타민, 락토바실러스발효물, 에틸헥실글리세린, 향료, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이소듐이디티에이, 아데노신, 소듐하이알루로네이트, 세라마이드엔피(111.2 ppm), 라피노오스, 소듐스테아로일글루타메이트, 무궁화나무껍질추출물, 하이드록시프로필비스라우라마이드엠이에이(10 ppm), 하이드록시프로필비스팔미타마이드엠이에이(10 ppm), 락토바실러스발효용해물(10 ppm), 동백나무씨오일, 녹차씨추출물, 검정콩오일, 토코페롤, 피토스핑고신, 카놀라오일, 로즈마리잎추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66681
맨 리차징 토너 (180ml x 2개),"25,500원",32%,4.9,180ml*2,"정제수, 변성알코올, 부틸렌글라이콜, 1,2-헥산다이올, 피이지-60하이드로제네이티드캐스터오일, 에탄올, 베타인, 향료, 카페인, 에틸헥실글리세린, 리모넨, 소듐메타포스페이트, 리날룰, 하이드록시시트로넬알, 알파-아이소메틸아이오논, 시트랄, 토코페롤, 서양민들레뿌리줄기/뿌리추출물, 녹차추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66678
에이지 컨트롤 카멜리아 크림 (50ml x 2개),"69,900원",27%,4.8,50ml*2,"정제수, 부틸렌글라이콜, 글리세린, 세틸에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 1,2-헥산다이올, 세테아릴알코올, 메틸트라이메티콘, C14-22알코올, 시어버터, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 글리세릴스테아레이트, 팔미틱애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머, 아라키딜알코올, C12-20알킬글루코사이드, 동백나무씨오일(2000ppm), 소듐스테아로일글루타메이트, 향료, 스쿠알란, 베헤닐알코올, 글리세릴카프릴레이트, 아라키딜글루코사이드, 베타인, 카르노신(700ppm), 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 솔비탄아이소스테아레이트, 폴리솔베이트60, 하이드롤라이즈드식물성단백질, 엑토인, 동백나무꽃추출물(98ppm), 잔탄검, 덱스트린, 카카오추출물, 글루코오스, 글루타티온(10ppm), 콩폴리펩타이드, 카퍼트라이펩타이드-1, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66676
에이지 컨트롤 카멜리아 세럼 (50ml x 2개),"63,500원",35%,4.8,50ml*2,"정제수, 부틸렌글라이콜, 글리세린, 변성알코올, 1,2-헥산다이올, 솔비톨, 베타인, 카프릴릭/카프릭트라이글리세라이드, 메틸글루세스-20, 다이메티콘, 나이아신아마이드, 프로판다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 말티톨, 글리세릴폴리메타크릴레이트, 에탄올, 하이드로제네이티드레시틴, 동백나무씨오일(2000ppm), 하이드로제네이티드포스파티딜콜린, 잔탄검, 향료, 콜레스테롤, 글리세릴카프릴레이트, 카르노신(700ppm), 에틸헥실글리세린, 아데노신, 베타-글루칸, 하이드롤라이즈드식물성단백질, 석류추출물, 엑토인, 동백나무꽃추출물(98ppm), 소듐메틸스테아로일타우레이트, 폴록사머235, 글루타티온(10ppm), 콩폴리펩타이드, 에피갈로카테킨갈레이트, 에톡시다이글라이콜, 토코페솔란, 폴록사머338, 카퍼트라이펩타이드-1, 토코페롤, 석류나무꽃추출물, 카프릴릴글라이콜, 다이소듐이디티에이",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=66675
카밍 샷 아줄렌 토너 300ml,"13,500원",32%,4.7,300ml,"마트리카리아꽃수, 정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 피피지-13-데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 나이아신아마이드, 에틸헥실글리세린, 소듐메타포스페이트, 소듐시트레이트, 시트릭애씨드, 구아이아줄렌(100ppm), 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64182
플로라글로우 로즈 앰플 마스크팩,"15,000원",40%,4.8,23ml x 10매,"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 카보머, 트로메타민, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 소듐하이알루로네이트, 글리세릴카프릴레이트, 하이드록시에틸셀룰로오스, 잔탄검, 향료, 다이소듐이디티에이, 판테놀, 하이드롤라이즈드식물성단백질(7.5 ppm), 프로방스장미꽃추출물(5 ppm), 베타-글루칸, 병풀꽃/잎/줄기추출물, 토코페롤, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63077
에이지 컨트롤 카멜리아 앰플 마스크팩,"15,000원",40%,4.8,23ml*10매,"정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 프로판다이올, 세테아릴올리베이트, 솔비탄올리베이트, 카보머, 트로메타민, 베타인, 에틸헥실글리세린, 아데노신(400ppm), 하이드록시에틸셀룰로오스, 잔탄검, 소듐하이알루로네이트, 다이소듐이디티에이, 향료, 글리세릴카프릴레이트, 동백나무꽃추출물(98ppm), 하이드롤라이즈드식물성단백질, 글루타티온(10ppm), 동백나무씨오일(10ppm), 콩폴리펩타이드, 카퍼트라이펩타이드-1, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=62845
카밍 샷 아줄렌 앰플 마스크팩,"15,000원",40%,4.8,(1매 / 23ml) * 10,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 마트리카리아꽃수, 카보머, 나이아신아마이드, 트로메타민, 폴리글리세릴-10라우레이트, 에틸헥실글리세린, 하이드록시에틸셀룰로오스, 잔탄검, 카프릴릭/카프릭트라이글리세라이드, 향료, 알란토인, 다이소듐이디티에이, 소듐하이알루로네이트, 하이드로제네이티드레시틴,폴리글리세릴-10올리에이트, 구아이아줄렌(10ppm), 베타-글루칸, 토코페롤, 마트리카리아꽃추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61850
프로바이오틱스 세라마이드 앰플 마스크팩,"15,000원",40%,4.8,23ml * 10매,"정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 프로판다이올, 부틸렌글라이콜, 세테아릴올리베이트, 솔비탄올리베이트, 카보머, 트로메타민, 덱스트린, 락토바실러스발효물(600 ppm), 에틸헥실글리세린, 아데노신, 하이드록시에틸셀룰로오스, 향료, 잔탄검, 다이소듐이디티에이, 소듐하이알루로네이트, 라피노오스, 무궁화나무껍질추출물(30 ppm), 카프릴릭/카프릭트라이글리세라이드, 락토바실러스발효용해물(10 ppm), 수크로오스, 하이드로제네이티드레시틴, 하이드롤라이즈드콜라겐, 피토스테릴/옥틸도데실라우로일글루타메이트, 병풀꽃/잎/줄기추출물, 토코페롤, 세라마이드엔피(0.5 ppm), 로즈힙열매추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 인돌아세틱애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61770
어메이징 딥 민트 클렌징폼 (120ml x 2개),"19,900원",41%,4.7,120ml*2,"정제수, 포타슘라우레이트, 라우릴하이드록시설테인, 포타슘미리스테이트, 살리실릭애씨드, 향료, 부틸렌글라이콜, 워터민트추출물(50ppm)",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60795
포어 슈링커 바쿠치올 세럼 50ml,"24,900원",36%,4.7,50ml,"정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 1,2-헥산다이올, 베타인, 베헤닐알코올, 젤란검, 소듐클로라이드, 잔탄검, 락토바실러스발효용해물, 시트릭애씨드, 돌콩오일, 마그네슘설페이트, 소듐메타포스페이트, 에틸헥실글리세린, 아데노신, 소듐시트레이트, 레티놀, 바쿠치올, 하이드롤라이즈드익스텐신, 소듐하이알루로네이트, 호호바씨오일, 황해쑥잎오일, 폴리글리세릴-10라우레이트, 하이드롤라이즈드식물성단백질, 하이드로제네이티드레시틴, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60701
