상품명,가격,할인율,평점,용량,전성분,URL
백화고 기미탄력 아이크림 25ml,"51,060원",26%,4.7,25ml,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 나이아신아마이드, 폴리솔베이트60, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카나우바왁스, 세테아릴알코올, 하이드로제네이티드폴리아이소부텐, 메틸트라이메티콘, 피이지-40스테아레이트, 에틸헥실스테아레이트, 하이드로제네이티드올리브오일데실에스터, 다이카프릴릴에터, 피이지-7글리세릴코코에이트, 글리세릴스테아레이트, 트라넥사믹애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리메틸메타크릴레이트, 티타늄디옥사이드 (CI 77891), 향료, 카페인, 글리세릴카프릴레이트, 티몰트라이메톡시신나메이트, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 소듐메타포스페이트, 아데노신, 잇꽃꽃추출물, 덱스트린, 리날룰, 락토바실러스발효물, 적색산화철, 표고버섯추출물, 제라니올, 헥실신남알, 리모넨, 알파-아이소메틸아이오논, 3-O-에틸아스코빅애씨드, 글라이코리피드, 글루타티온, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=17006
빨간쌀 보습탄력 에센스 크림 2종세트,"48,950원",45%,4.8,(본품) 에센스 150ml/ 크림 55ml (견본) 에센스 18ml/ 에멀젼 18ml/ 크림 15ml/ 미용화장솜 6개,"[에센스] 정제수, 글리세린, 부틸렌글라이콜, 만니톨, 나이아신아마이드, 1,2-헥산다이올, 하이드록시프로필스타치포스페이트, 쌀발효여과물 (3,000ppm), 카보머, 피피지-13-데실테트라데세스-24, 합성왁스, 트로메타민, 식물성스쿠알란, 카프릴릴글라이콜, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 향료, 판테놀, 폴리글리세릴-10스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 세라마이드엔피, 콜레스테롤, 스테아릭애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 팔미틱애씨드, 토코페롤 [크림] 정제수, 부틸렌글라이콜, 세틸에틸헥사노에이트, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 메틸트라이메티콘, 나이아신아마이드, C14-22알코올, 1,2-헥산다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세테아릴알코올, 아라키딜알코올, 베헤닐알코올, 팔미틱애씨드, 스테아릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, C12-20알킬글루코사이드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아라키딜글루코사이드, 콜레스테롤, 하이드록시프로필비스라우라마이드엠이에이, 하이드록시프로필비스팔미타마이드엠이에이, 쌀발효여과물 (1,500ppm), 세라마이드엔피, 향료, 카프릴릴글라이콜, 트로메타민, 에틸헥실글리세린, 아데노신, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 덱스트린, 카카오추출물, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 합성왁스, 하이드로제네이티드레시틴, 식물성스쿠알란, 토코페롤, 판테놀, 폴리글리세릴-10스테아레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63640
빨간쌀 보습탄력 에센스 150ml,"28,000원",30%,4.8,150ml,"정제수, 글리세린, 부틸렌글라이콜, 만니톨, 나이아신아마이드, 1,2-헥산다이올, 하이드록시프로필스타치포스페이트, 쌀발효여과물, 카보머, 피피지-13-데실테트라데세스-24, 합성왁스, 트로메타민, 식물성스쿠알란, 카프릴릴글라이콜, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 향료, 판테놀, 폴리글리세릴-10스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 세라마이드엔피, 콜레스테롤, 스테아릭애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 팔미틱애씨드, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59287
어린쑥 수분진정 2종 세트,"41,300원",30%,4.9,150ml+125ml,"[토너] 정제수, 부틸렌글라이콜, 베타인, 글리세린, 황해쑥잎수, 1,2-헥산다이올, 판테놀, 피피지-13-데실테트라데세스-24, 2,3-부탄다이올, 향료, 에틸헥실글리세린, 잔탄검, 다이소듐이디티에이, 프로판다이올, 레시틴, 락토바실러스발효물, 이눌린라우릴카바메이트, 황해쑥잎추출물, 토코페롤, 병풀꽃/잎/줄기추출물 [플루이드] 정제수, 프로판다이올, 글리세린, 메틸트라이메티콘, 황해쑥잎수, 1,2-헥산다이올, 피씨에이다이메티콘, 천궁수, 왜당귀뿌리수, 실리카, 판테놀, 부틸렌글라이콜, 폴리메틸실세스퀴옥세인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 잔탄검, 글리세릴카프릴레이트, 향료, 2,3-부탄다이올, 에틸헥실글리세린, 다이소듐이디티에이, 레시틴, 락토바실러스발효물, 이눌린라우릴카바메이트, 황해쑥잎추출물, 병풀꽃/잎/줄기추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=37467
백화고 기미탄력 비비 크림 SPF40/PA++ 40ml,"35,520원",26%,4.7,"48,000","정제수, 티타늄디옥사이드 (CI 77891), 메틸트라이메티콘, 호모살레이트, 부틸옥틸살리실레이트, 부틸렌글라이콜, 하이드로제네이티드폴리아이소부텐, 다이실록세인, 글리세린, 에칠헥실살리실레이트, 변성알코올, 다이페닐실록시페닐트라이메티콘, 카프릴릴메티콘, 티타늄디옥사이드, 폴리하이드록시스테아릭애씨드, 나이아신아마이드, 징크옥사이드, 페닐트라이메티콘, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 소듐클로라이드, 폴리메틸실세스퀴옥세인, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 다이스테아다이모늄헥토라이트, 1,2-헥산다이올, 황색산화철, 트라넥사믹애씨드, 알루미늄하이드록사이드, 합성왁스, 실리카, 스테아릭애씨드, 카프릴릴글라이콜, 트라이에톡시카프릴릴실레인, 향료, 적색산화철, 글리세릴베헤네이트/에이코사디오에이트, 글리세릴카프릴레이트, 트라이하이드록시스테아린, 덱스트린팔미테이트, 흑색산화철, 아데노신, 리날룰, 티몰트라이메톡시신나메이트, 리모넨, 락토바실러스발효물, 합성플루오르플로고파이트, 표고버섯추출물, 벤질알코올, 유제놀, 3-O-에틸아스코빅애씨드, 글라이코리피드, 글루타티온, 에틸헥실글리세린, 토코페롤, 틴옥사이드",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61304
빨간쌀 보습탄력 에멀젼 125ml,"30,100원",30%,4.8,125ml,"정제수, 글리세린, 프로판다이올, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드폴리아이소부텐, 폴리글리세린-3, 다이메티콘, 다이아이소스테아릴말레이트, 나이아신아마이드, C14-22알코올, 시어버터, 피씨에이다이메티콘, 천궁수, 왜당귀뿌리수, 1,2-헥산다이올, 글리세릴스테아레이트시트레이트, 글리세릴폴리메타크릴레이트, C12-20알킬글루코사이드, 부틸렌글라이콜, 글리세릴스테아레이트, 세테아릴알코올, 하이드로제네이티드식물성오일, 스테아릭애씨드, 카보머, 쌀발효여과물, 트로메타민, 향료, 잔탄검, 글리세릴카프릴레이트, 팔미틱애씨드, 에틸헥실글리세린, 다이소듐이디티에이, 아데노신, 덱스트린, 합성왁스, 카카오추출물, 식물성스쿠알란, 락토바실러스발효물, 하이드로제네이티드레시틴, 판테놀, 폴리글리세릴-10스테아레이트, 세라마이드엔피, 토코페롤, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 콜레스테롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59288
달빛유자 수면팩 100ml,"33,600원",30%,4.9,100ml,"정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 유자수, 베타인, 나이아신아마이드, 변성알코올, 1,2-헥산다이올, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 베헤닐알코올, 판테놀, 호호바에스터, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 해바라기씨오일, 리모넨, 유자씨오일, 말토덱스트린, 트로메타민, 유자껍질오일, 잔탄검, 글리세릴카프릴레이트, 당근추출물, 에틸헥실글리세린, 소듐메타포스페이트, 제라니올, 아데노신, 솔비탄아이소스테아레이트, 유자추출물, 바이오플라보노이드, 리날룰, 아스코빅애씨드, 티몰트라이메톡시신나메이트, 3-O-에틸아스코빅애씨드, 락토바실러스발효물, 탱자추출물, 베타-카로틴, 파네솔, 팔마로사오일, 토코페롤, 프로판다이올, 멜라토닌, 유자껍질추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60604
보들은행잎 모공핏 세럼 기획세트 (40ml + 리필 40ml),"29,250원",25%,,본품 40ml + 리필 40ml,"정제수, 나이아신아마이드, 글리세린, 베타인, 글루코노락톤, 부틸렌글라이콜, 다이프로필렌글라이콜, 시트릭 애씨드, 다이메틸아이소소바이드, 트로메타민, 카페인, 다이에톡시에틸석시네이트, 살리실릭애씨드, 폴리글리세릴 -10라우레이트, 1,2-헥산다이올, 펙틴, 피피지-13-데실테트라데세스-24, 향료, 에틸헥실글리세린, 타우린, 소듐 메타포스페이트, 아데노신, 카프릴릴글라이콜, 칼슘클로라이드, 락토바실러스발효물, 황련뿌리추출물, 은행나무잎 추출물(40ppm), 아세틸테트라펩타이드-2, 토코페롤, 풀루란, 제인",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67327
보들은행잎 모공핏 마스크 기획세트 4매 (+1매 증정),"9,600원",40%,4.5,"본품 10gx4매, 증정x 1매","정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 베타인, 폴리글리세릴-10라우레이트, 판테놀, 잔탄검, 알란토인, 에틸헥실글리세린, 타우린, 아데노신, 향료, 카프릴릴글라이콜, 소듐폴리아크릴레이트, 소듐파이테이트, 락토바실러스발효물, 황련뿌리추출물, 은행나무잎추출물(40ppm), 카페인, 시트릭애씨드, 살리 실릭애씨드, 글루코노락톤, 아세틸테트라펩타이드-2",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=61919
어린쑥 수분진정크림 리필 캡슐 30ml *2,"22,400원",30%,4.9,30ml*2ea,"정제수, 글리세린, 부틸렌글라이콜, 다이카프릴릴에터, 황해쑥잎수, 메틸트라이메티콘, 나이아신아마이드, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, C14-22알코올, 세틸에틸헥사노에이트, 판테놀, 글리세릴스테아레이트시트레이트, 하이드로제네이티드폴리(C6-14올레핀), 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스테아릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴폴리메타크릴레이트, 글리세릴스테아레이트, 폴리메틸실세스퀴옥세인, 팔미틱애씨드, 아라키딜알코올, C12-20알킬글루코사이드, 향료, 글리세릴카프릴레이트, 베헤닐알코올, 2,3-부탄다이올, 아라키딜글루코사이드, 에틸헥실글리세린, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 프로판다이올, 레시틴, 락토바실러스발효물, 글루코오스, 토코페롤, 이눌린라우릴카바메이트, 황해쑥잎추출물, 병풀꽃/잎/줄기추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=58365
백화고 기미탄력 크림 기획세트 60ml,"66,600원",26%,4.8,[본품] 백화고 기미탄력 크림 60ml [증정] 백화고 클렌징 마사지 크림 32ml 빨간쌀 보습탄력 에센스 18ml 빨간쌀 보습탄력 에멀젼 18ml,"정제수, 프로판다이올, 글리세린, 카프릴릴메티콘, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 페닐트라이메티콘, 하이드로제네이티드레시틴, 다이부틸아디페이트, 트라이올레인, 팔미틱애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 콜레스테롤, 트라넥사믹애씨드, 스테아릭애씨드, 소듐폴리아크릴로일다이메틸타우레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C30-45알킬세테아릴다이메티콘크로스폴리머, 향료, 부틸렌글라이콜, 티몰트라이메톡시신나메이트, 잔탄검, 다이포타슘글리시리제이트, 에틸헥실글리세린, 글라이코리피드, 아데노신, 솔비탄아이소스테아레이트, 리날룰, 3-O-에틸아스코빅애씨드, 시트릭애씨드, 글루코노락톤, 락토바실러스발효물, 잇꽃꽃추출물, 덱스트린, 표고버섯추출물, 제라니올, 헥실신남알, 리모넨, 알파-아이소메틸아이오논, 적색산화철, 글루타티온, 토코페롤, 식물성오일",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=60492
달빛유자C 세럼 30ml,"29,600원",20%,4.7,30ml,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 천궁수, 왜당귀뿌리수, 베헤닐알코올, 판테놀, 해바라기씨오일, 리모넨, 유자껍질오일, 트로메타민, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 당근추출물, 타우린, 에틸헥실글리세린, 아데노신, 유자추출물, 다이소듐이디티에이, 리날룰, 에칠아스코빌에텔, 탱자추출물, 베타-카로틴, 토코페롤, 아스코빅애씨드, 유자껍질추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=44699
극진 스킨 125ml,"59,860원",18%,4.8,125ml,"정제수, 글리세린, 글리세레스-26, 부틸렌글라이콜, 변성알코올, 글리세릴폴리메타크릴레이트, 나이아신아마이드, 비스-피이지-18메틸에터다이메틸실레인, 1,2-헥산다이올, 인삼수, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릭/카프릭트라이글리세라이드, 베헤닐알코올, 카보머, 폴리글리세릴-10펜타스테아레이트, 글리세릴카프릴레이트, 세테아릴알코올, 향료, 트로메타민, 에틸헥실글리세린, 소듐메타포스페이트, 아데노신, 소듐스테아로일락틸레이트, 세테아릴글루코사이드, 셀룰로오스검, 프로판다이올, 솔비탄아이소스테아레이트, 폴리솔베이트60, 하이드로제네이티드레시틴, 락토바실러스발효물, 카프릴릴글라이콜, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 토코페롤, 인삼씨오일, 소듐메틸스테아로일타우레이트, 인삼가루, 아스퍼질러스발효물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=14816
어린쑥 속수분 쑥히알 세럼 기획세트 (40ml + 리필 40ml),"23,800원",32%,,40ml + 리필 40ml,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 소듐아크릴레이트크로스폴리머-2, 황해쑥잎수(10,554 ppm), 자일리톨, 다이에톡시에틸석시네이트, 아이소펜틸다이올, 피피지-13 -데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트 크로스폴리머, 베타인, 스핑고모나스발효추출물, 세라마이드엔피, 아라키딜알코올, 에틸헥실 글리세린, 향료, 스테아릭애씨드, 피토스테롤, 베헤닐알코올, 아라키딜글루코사이드, 소듐메타 포스페이트, 하이드로제네이티드레시틴, 알지닌, 아스파틱애씨드, 글루타믹애씨드, 하이알루로닉 애씨드(100 ppm), 이노시톨, 세테아릴알코올, 락토바실러스발효물, 말토덱스트린, 하이드롤 라이즈드치자추출물, 프로필렌글라이콜, 소듐하이알루로네이트(1.5 ppm), 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=67326
백화고 기미탄력 듀얼샷 앰플 기획세트,"73,260원",26%,4.7,45ml,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 나이아신아마이드, 글리세릴폴리메타크릴레이트, 폴리글리세린-3, 1,2-헥산다이올, 다이부틸아디페이트, 보론나이트라이드, 카프릴릭/카프릭트라이글리세라이드, 트라넥사믹애씨드, 하이드로제네이티드레시틴, 폴리솔베이트20, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 콜레스테롤, 향료, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 티몰트라이메톡시신나메이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에틸헥실글리세린, 잔탄검, 소듐메틸스테아로일타우레이트, 트로메타민, 아데노신, 소듐메타포스페이트, 덱스트린, 카카오추출물, 솔비탄아이소스테아레이트, 리날룰, 3-O-에틸아스코빅애씨드,잇꽃꽃추출물, 락토바실러스발효물, 시트릭애씨드,표고버섯추출물(50ppm), 글루코노락톤, 제라니올, 헥실신남알, 사이아노코발아민, 리모넨, 알파-아이소메틸아이오논, 글루타티온, 수용성콜라겐,하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64876
어린쑥 클렌징 팩밤 기획세트 (100g+15g),"19,430원",33%,4.7,100g + 15g,"솔베스-30테트라올리에이트, 카올린, 세틸에틸헥사노에이트, 아이소프로필팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 아이소도데케인, 실리카다이메틸실릴레이트, 합성왁스, 정제수, 황해쑥잎수(10554ppm), 향료, 쑥잎가루(2000ppm), 폴리글리세릴-2트라이아이소스테아레이트, 부틸렌글라이콜, 흑색산화철, 황색산화철, 2,3-부탄다이올, 1,2-헥산다이올, 살리실릭애씨드, 프로판다이올, 레시틴, 락틱애씨드, 락토바실러스발효물, 글리세린, 트라이에톡시카프릴릴실레인, 설퍼콜로이드, 씨솔트, 이눌린라우릴카바메이트, 시트릭애씨드, 글루코노락톤, 황해쑥잎추출물(10ppm), 에틸헥실글리세린, 글라이콜릭애씨드, 병풀꽃/잎/줄기추출물, 토코페롤",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64887
극진 크림 대용량 단품 기획세트,"177,300원",10%,4.8,(본품) 크림 50ml (증정) 크림 35ml,"정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리(C6-14올레핀), 다이메티콘, 인삼수, 다이아이소스테아릴말레이트, 하이드로제네이티드올리브오일데실에스터, 베헤닐알코올, 나이아신아마이드, 글리세릴스테아레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 하이드로제네이티드레시틴, 프로판다이올, 세테아릴알코올, 피이지-100스테아레이트, 카나우바왁스, 향료, 폴리아크릴레이트-13, 다이메티콘/비닐다이메티콘크로스폴리머, 소듐메타포스페이트, 폴리아이소부텐, 에틸헥실글리세린, 아데노신, 인삼씨오일, 폴리솔베이트20, 솔비탄아이소스테아레이트, 인삼가루, 락토바실러스발효물, 덱스트린, 카카오추출물, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 토코페롤, 소듐메틸스테아로일타우레이트, 아스퍼질러스발효물, 수용성콜라겐",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=63641
극진 에센스 기획세트 60ml,"153,340원",18%,4.9,[본품] 극진 에센스 60ml [증정] 극진 스킨 25ml 극진 에멀젼 25ml 극진 아이크림 5ml 극진 크림 8ml 백화고 클렌징 마사지 크림 32ml,"정제수, 글리세린, 부틸렌글라이콜, 인삼수, 변성알코올, 프로판다이올, 피이지/피피지-17/6코폴리머, 나이아신아마이드, 1,2-헥산다이올, 다이메티콘, 폴리글리세린-3, 글리세릴폴리메타크릴레이트, 피피지-13-데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 향료, 트로메타민, 잔탄검, 글리세릴카프릴레이트, 에틸헥실글리세린, 아데노신, 인삼씨오일, 덱스트린, 카카오추출물, 소듐메타포스페이트, 인삼가루, 베타-글루칸, 하이드로제네이티드레시틴, 락토바실러스발효물, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 소듐메틸스테아로일타우레이트, 토코페롤, 아스퍼질러스발효물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=20526
극진 아이크림 기획세트 30ml,"108,240원",18%,4.8,[본품] 극진 아이크림 30ml [증정] 극진 스킨 25ml 극진 에멀젼 25ml 극진 에센스 7ml 극진 크림 8ml 백화고 클렌징 마사지 크림 32ml,"정제수, 스쿠알란, 프로판다이올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이메티콘, 글리세릴스테아레이트, 세테아릴알코올, 하이드로제네이티드캐스터오일아이소스테아레이트, 베헤닐알코올, 나이아신아마이드, 1,2-헥산다이올, 글리세린, 다이아이소스테아릴말레이트, 피토스테릴이소스테아릴다이머디리놀리에이트, 부틸렌글라이콜, 인삼수, 폴리아크릴레이트-13, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리아이소부텐, 향료, 에틸헥실글리세린, 소듐메타포스페이트, 아데노신, 폴리솔베이트20, 솔비탄아이소스테아레이트, 덱스트린, 카카오추출물, 하이드로제네이티드레시틴, 락토바실러스발효물, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼추출물, 인삼씨오일, 소듐메틸스테아로일타우레이트, 인삼가루, 아스퍼질러스발효물, 토코페롤, 카프릴릴글라이콜, 아세틸테트라펩타이드-2",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=17686
극진 크림 클렌징폼 200ml,"31,200원",20%,4.7,200ml,"정제수, 미리스틱애씨드, 라우릭애씨드, 포타슘하이드록사이드, 라우릴하이드록시설테인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 향료, 인삼수, 소듐클로라이드, 부틸렌글라이콜, 호두나무열매껍질가루, 폴리쿼터늄-7, 팔미틱애씨드, 스테아릭애씨드, 소듐메타포스페이트, 티타늄디옥사이드 (CI 77891), 1,2-헥산다이올, 덱스트린, 카카오추출물, 프로판다이올, 소듐벤조에이트, 하이드로제네이티드레시틴, 잇꽃꽃추출물, 락토바실러스발효물, 마이크로크리스탈린셀룰로오스, 인삼추출물, 옥수수전분, 만니톨, 피토스핑고신, 하이드롤라이즈드인삼사포닌, 소듐폴리아스파테이트, 인삼씨오일, 소듐메틸스테아로일타우레이트, 인삼가루, 아스퍼질러스발효물, 시트릭애씨드, 에틸헥실글리세린, 황금추출물, 칡뿌리추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=64207
달빛유자 수면팩 리필세트 40ml*2,"20,300원",30%,4.8,40ml*2,"정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 펜타에리스리틸테트라에틸헥사노에이트, 유자수, 베타인, 나이아신아마이드, 변성알코올, 1,2-헥산다이올, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 베헤닐알코올, 판테놀, 호호바에스터, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 해바라기씨오일, 리모넨, 유자씨오일, 말토덱스트린, 트로메타민, 유자껍질오일, 잔탄검, 글리세릴카프릴레이트, 당근추출물, 에틸헥실글리세린, 소듐메타포스페이트, 제라니올, 아데노신, 솔비탄아이소스테아레이트, 유자추출물, 바이오플라보노이드, 리날룰, 아스코빅애씨드, 티몰트라이메톡시신나메이트, 3-O-에틸아스코빅애씨드, 락토바실러스발효물, 탱자추출물, 베타-카로틴, 파네솔, 팔마로사오일, 토코페롤, 프로판다이올, 멜라토닌, 유자껍질추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=55406
달빛유자C 세럼 50ml,"45,750원",25%,4.8,50ml,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 천궁수, 왜당귀뿌리수, 베헤닐알코올, 판테놀, 해바라기씨오일, 리모넨, 유자껍질오일, 트로메타민, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 당근추출물, 타우린, 에틸헥실글리세린, 아데노신, 유자추출물, 다이소듐이디티에이, 리날룰, 에칠아스코빌에텔, 탱자추출물, 베타-카로틴, 토코페롤, 아스코빅애씨드, 유자껍질추출물",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=48364
빨간쌀 보습탄력 크림 리필세트 30ml *2,"29,400원",30%,4.7,30ml*2,"정제수, 부틸렌글라이콜, 세틸에틸헥사노에이트, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 메틸트라이메티콘, 나이아신아마이드, C14-22알코올, 1,2-헥산다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세테아릴알코올, 아라키딜알코올, 베헤닐알코올, 팔미틱애씨드, 스테아릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, C12-20알킬글루코사이드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아라키딜글루코사이드, 콜레스테롤, 하이드록시프로필비스라우라마이드엠이에이, 하이드록시프로필비스팔미타마이드엠이에이, 쌀발효여과물, 세라마이드엔피, 향료, 카프릴릴글라이콜, 트로메타민, 에틸헥실글리세린, 아데노신, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 덱스트린, 카카오추출물, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 합성왁스, 하이드로제네이티드레시틴, 식물성스쿠알란, 토코페롤, 판테놀, 폴리글리세릴-10스테아레이트",https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=59759
