"상품명","가격","할인율","평점"
"로맨틱 스킨 리파이너 130ml","23,920","20","4.9"
"로맨틱 에멀전 130ml","23,920","20","4.9"
"[한정수량] MMY 콜라보레이션 토트백","25,500","15","4.7"
"[한정수량] MMY 콜라보레이션 크로스백","17,000","15","4.0"
"블랙 에멀전 130ml","31,920","20","4.9"
"블랙 스킨 리파이너 130ml","31,920","20","4.8"
"챕터파이브 라이트하우스 2종 세트","65,600","20","4.9"
"챕터파이브 생츄어리 2종 세트","65,600","20","4.9"
"블랙 스페셜 2종 신년기획세트 (130ml+130ml)","79,800","","4.9"
"로맨틱 스페셜 2종 세트 신년기획세트 (130ml+130ml)","59,800","","4.9"
